first,second
map00140,"Dict{String, Any}(""mean_diff"" => -0.2635135135135135, ""min_diff"" => -6, ""rclass_coverage"" => 1.0, ""median_ma"" => 13.0, ""max_diff"" => 5, ""q3_ma"" => 15.25, ""sdev_ma"" => 5.131969787480622, ""mean_ma"" => 14.348214285714286, ""q3_diff"" => 1.0, ""q1_ma"" => 11.0, ""origin"" => String15(""Eukaryotic""), ""num_with_rclass"" => 148, ""num_reactions"" => 148, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 2.4835827929851786, ""min_ma"" => 2, ""max_ma"" => 33, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00640,"Dict{String, Any}(""mean_diff"" => 0.484375, ""min_diff"" => -5, ""rclass_coverage"" => 0.9696969696969697, ""median_ma"" => 6.5, ""max_diff"" => 34, ""q3_ma"" => 30.75, ""sdev_ma"" => 14.225359715809022, ""mean_ma"" => 15.086206896551724, ""q3_diff"" => 1.0, ""q1_ma"" => 3.25, ""origin"" => String15(""Vertebrate""), ""num_with_rclass"" => 64, ""num_reactions"" => 66, ""super_pathway"" => ""Carbohydrate metabolism"", ""sdev_diff"" => 5.173166993828031, ""min_ma"" => 1, ""max_ma"" => 40, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00300,"Dict{String, Any}(""mean_diff"" => -0.07692307692307693, ""min_diff"" => -5, ""rclass_coverage"" => 1.0, ""median_ma"" => 8.0, ""max_diff"" => 18, ""q3_ma"" => 17.5, ""sdev_ma"" => 12.344966182426298, ""mean_ma"" => 13.615384615384615, ""q3_diff"" => 1.0, ""q1_ma"" => 6.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 39, ""num_reactions"" => 39, ""super_pathway"" => ""Amino acid metabolism"", ""sdev_diff"" => 3.4972516682059402, ""min_ma"" => 0, ""max_ma"" => 49, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00062,"Dict{String, Any}(""mean_diff"" => -2.6, ""min_diff"" => -7, ""rclass_coverage"" => 1.0, ""median_ma"" => 40.0, ""max_diff"" => 2, ""q3_ma"" => 42.0, ""sdev_ma"" => 5.972449328979204, ""mean_ma"" => 38.476190476190474, ""q3_diff"" => -2.0, ""q1_ma"" => 38.0, ""origin"" => String15(""Eukaryotic""), ""num_with_rclass"" => 35, ""num_reactions"" => 35, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 1.5185132047305934, ""min_ma"" => 7, ""max_ma"" => 44, ""median_diff"" => -3.0, ""q1_diff"" => -3.0)"
map00380,"Dict{String, Any}(""mean_diff"" => 0.16346153846153846, ""min_diff"" => -7, ""rclass_coverage"" => 1.0, ""median_ma"" => 10.0, ""max_diff"" => 34, ""q3_ma"" => 12.0, ""sdev_ma"" => 9.092871369073318, ""mean_ma"" => 12.52212389380531, ""q3_diff"" => 1.0, ""q1_ma"" => 8.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 104, ""num_reactions"" => 104, ""super_pathway"" => ""Amino acid metabolism"", ""sdev_diff"" => 3.91440103645941, ""min_ma"" => 0, ""max_ma"" => 41, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00330,"Dict{String, Any}(""mean_diff"" => -0.6078431372549019, ""min_diff"" => -5, ""rclass_coverage"" => 0.9714285714285714, ""median_ma"" => 6.5, ""max_diff"" => 3, ""q3_ma"" => 10.0, ""sdev_ma"" => 9.429010291079258, ""mean_ma"" => 9.923913043478262, ""q3_diff"" => 1.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 102, ""num_reactions"" => 105, ""super_pathway"" => ""Amino acid metabolism"", ""sdev_diff"" => 1.888772783744991, ""min_ma"" => 0, ""max_ma"" => 42, ""median_diff"" => -0.5, ""q1_diff"" => -2.0)"
map00630,"Dict{String, Any}(""mean_diff"" => -0.06666666666666667, ""min_diff"" => -5, ""rclass_coverage"" => 0.989010989010989, ""median_ma"" => 6.0, ""max_diff"" => 34, ""q3_ma"" => 30.5, ""sdev_ma"" => 14.434164156417692, ""mean_ma"" => 14.195402298850574, ""q3_diff"" => 0.75, ""q1_ma"" => 4.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 90, ""num_reactions"" => 91, ""super_pathway"" => ""Carbohydrate metabolism"", ""sdev_diff"" => 4.169983698402648, ""min_ma"" => 0, ""max_ma"" => 40, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00902,"Dict{String, Any}(""mean_diff"" => -1.5161290322580645, ""min_diff"" => -7, ""rclass_coverage"" => 0.9117647058823529, ""median_ma"" => 7.0, ""max_diff"" => 4, ""q3_ma"" => 15.0, ""sdev_ma"" => 7.216337813166758, ""mean_ma"" => 10.014925373134329, ""q3_diff"" => 1.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Vertebrate""), ""num_with_rclass"" => 62, ""num_reactions"" => 68, ""super_pathway"" => ""Biosynthesis of secondary metabolites"", ""sdev_diff"" => 2.8094800608984456, ""min_ma"" => 4, ""max_ma"" => 33, ""median_diff"" => -1.0, ""q1_diff"" => -3.75)"
map00270,"Dict{String, Any}(""mean_diff"" => -0.8061224489795918, ""min_diff"" => -13, ""rclass_coverage"" => 0.9333333333333333, ""median_ma"" => 7.0, ""max_diff"" => 10, ""q3_ma"" => 12.0, ""sdev_ma"" => 9.033755176326, ""mean_ma"" => 10.275229357798166, ""q3_diff"" => 1.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 98, ""num_reactions"" => 105, ""super_pathway"" => ""Amino acid metabolism"", ""sdev_diff"" => 3.387844137851894, ""min_ma"" => 0, ""max_ma"" => 40, ""median_diff"" => -1.0, ""q1_diff"" => -3.0)"
map00670,"Dict{String, Any}(""mean_diff"" => -1.2156862745098038, ""min_diff"" => -13, ""rclass_coverage"" => 1.0, ""median_ma"" => 13.0, ""max_diff"" => 2, ""q3_ma"" => 20.0, ""sdev_ma"" => 9.296898581372352, ""mean_ma"" => 12.89090909090909, ""q3_diff"" => 0.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 51, ""num_reactions"" => 51, ""super_pathway"" => ""Metabolism of cofactors & vitamins"", ""sdev_diff"" => 2.3775089946428896, ""min_ma"" => 0, ""max_ma"" => 33, ""median_diff"" => -1.0, ""q1_diff"" => -2.0)"
map00030,"Dict{String, Any}(""mean_diff"" => -0.1694915254237288, ""min_diff"" => -4, ""rclass_coverage"" => 1.0, ""median_ma"" => 9.0, ""max_diff"" => 4, ""q3_ma"" => 10.5, ""sdev_ma"" => 9.30435617176405, ""mean_ma"" => 11.145454545454545, ""q3_diff"" => 1.0, ""q1_ma"" => 6.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 59, ""num_reactions"" => 59, ""super_pathway"" => ""Carbohydrate metabolism"", ""sdev_diff"" => 1.7729047115697596, ""min_ma"" => 0, ""max_ma"" => 41, ""median_diff"" => 0.0, ""q1_diff"" => -1.5)"
map00480,"Dict{String, Any}(""mean_diff"" => 1.0363636363636364, ""min_diff"" => -14, ""rclass_coverage"" => 1.0, ""median_ma"" => 9.0, ""max_diff"" => 12, ""q3_ma"" => 15.5, ""sdev_ma"" => 10.326370542035985, ""mean_ma"" => 12.03125, ""q3_diff"" => 2.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 55, ""num_reactions"" => 55, ""super_pathway"" => ""Metabolism of other amino acids"", ""sdev_diff"" => 5.931596613378086, ""min_ma"" => 0, ""max_ma"" => 46, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00061,"Dict{String, Any}(""mean_diff"" => -1.8333333333333333, ""min_diff"" => -42, ""rclass_coverage"" => 0.9705882352941176, ""median_ma"" => 8.0, ""max_diff"" => 6, ""q3_ma"" => 9.0, ""sdev_ma"" => 10.143489765134316, ""mean_ma"" => 11.215384615384615, ""q3_diff"" => 0.0, ""q1_ma"" => 6.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 66, ""num_reactions"" => 68, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 5.416735699757339, ""min_ma"" => 0, ""max_ma"" => 42, ""median_diff"" => -1.0, ""q1_diff"" => -3.0)"
map00500,"Dict{String, Any}(""mean_diff"" => 0.5932203389830508, ""min_diff"" => -18, ""rclass_coverage"" => 0.7662337662337663, ""median_ma"" => 11.5, ""max_diff"" => 16, ""q3_ma"" => 16.25, ""sdev_ma"" => 7.980254437544536, ""mean_ma"" => 13.886363636363637, ""q3_diff"" => 4.0, ""q1_ma"" => 8.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 59, ""num_reactions"" => 77, ""super_pathway"" => ""Carbohydrate metabolism"", ""sdev_diff"" => 5.913510667626373, ""min_ma"" => 6, ""max_ma"" => 41, ""median_diff"" => 0.0, ""q1_diff"" => -3.0)"
map00910,"Dict{String, Any}(""mean_diff"" => 0.42857142857142855, ""min_diff"" => -4, ""rclass_coverage"" => 0.9545454545454546, ""median_ma"" => 2.0, ""max_diff"" => 6, ""q3_ma"" => 19.0, ""sdev_ma"" => 13.539620427520164, ""mean_ma"" => 9.891891891891891, ""q3_diff"" => 1.0, ""q1_ma"" => 1.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 42, ""num_reactions"" => 44, ""super_pathway"" => ""Energy metabolism"", ""sdev_diff"" => 2.013889055762472, ""min_ma"" => 0, ""max_ma"" => 45, ""median_diff"" => 0.0, ""q1_diff"" => -1.0)"
map00590,"Dict{String, Any}(""mean_diff"" => 0.72, ""min_diff"" => -4, ""rclass_coverage"" => 1.0, ""median_ma"" => 12.0, ""max_diff"" => 11, ""q3_ma"" => 12.75, ""sdev_ma"" => 5.278127217072598, ""mean_ma"" => 13.28048780487805, ""q3_diff"" => 2.0, ""q1_ma"" => 11.0, ""origin"" => String15(""Eukaryotic""), ""num_with_rclass"" => 75, ""num_reactions"" => 75, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 2.782959731089343, ""min_ma"" => 3, ""max_ma"" => 33, ""median_diff"" => 0.0, ""q1_diff"" => -1.0)"
map00860,"Dict{String, Any}(""mean_diff"" => 0.8562091503267973, ""min_diff"" => -15, ""rclass_coverage"" => 0.8857142857142857, ""median_ma"" => 30.0, ""max_diff"" => 21, ""q3_ma"" => 37.0, ""sdev_ma"" => 14.734915813740976, ""mean_ma"" => 28.080246913580247, ""q3_diff"" => 3.0, ""q1_ma"" => 20.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 155, ""num_reactions"" => 175, ""super_pathway"" => ""Metabolism of cofactors & vitamins"", ""sdev_diff"" => 5.072394717142453, ""min_ma"" => 0, ""max_ma"" => 77, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00760,"Dict{String, Any}(""mean_diff"" => -1.013157894736842, ""min_diff"" => -27, ""rclass_coverage"" => 0.9620253164556962, ""median_ma"" => 8.0, ""max_diff"" => 16, ""q3_ma"" => 11.0, ""sdev_ma"" => 7.926913240358068, ""mean_ma"" => 9.922077922077921, ""q3_diff"" => 1.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 76, ""num_reactions"" => 79, ""super_pathway"" => ""Metabolism of cofactors & vitamins"", ""sdev_diff"" => 5.598793729730555, ""min_ma"" => 0, ""max_ma"" => 33, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00591,"Dict{String, Any}(""mean_diff"" => 1.3125, ""min_diff"" => -3, ""rclass_coverage"" => 0.9411764705882353, ""median_ma"" => 11.0, ""max_diff"" => 8, ""q3_ma"" => 12.0, ""sdev_ma"" => 8.353835123152846, ""mean_ma"" => 14.173913043478262, ""q3_diff"" => 2.0, ""q1_ma"" => 10.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 16, ""num_reactions"" => 17, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 2.301267766543766, ""min_ma"" => 9, ""max_ma"" => 33, ""median_diff"" => 1.5, ""q1_diff"" => 0.0)"
map00620,"Dict{String, Any}(""mean_diff"" => 0.4880952380952381, ""min_diff"" => -4, ""rclass_coverage"" => 1.0, ""median_ma"" => 8.5, ""max_diff"" => 34, ""q3_ma"" => 20.0, ""sdev_ma"" => 13.650242381126134, ""mean_ma"" => 14.359375, ""q3_diff"" => 2.0, ""q1_ma"" => 4.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 84, ""num_reactions"" => 84, ""super_pathway"" => ""Carbohydrate metabolism"", ""sdev_diff"" => 4.727499778899531, ""min_ma"" => 0, ""max_ma"" => 45, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
map00750,"Dict{String, Any}(""mean_diff"" => 0.325, ""min_diff"" => -4, ""rclass_coverage"" => 1.0, ""median_ma"" => 9.0, ""max_diff"" => 6, ""q3_ma"" => 9.0, ""sdev_ma"" => 7.911833001857116, ""mean_ma"" => 9.73913043478261, ""q3_diff"" => 2.0, ""q1_ma"" => 5.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 40, ""num_reactions"" => 40, ""super_pathway"" => ""Metabolism of cofactors & vitamins"", ""sdev_diff"" => 2.3900166290591973, ""min_ma"" => 0, ""max_ma"" => 33, ""median_diff"" => 0.0, ""q1_diff"" => -1.25)"
map00450,"Dict{String, Any}(""mean_diff"" => 1.7083333333333333, ""min_diff"" => -8, ""rclass_coverage"" => 1.0, ""median_ma"" => 7.0, ""max_diff"" => 34, ""q3_ma"" => 20.0, ""sdev_ma"" => 10.672399736892288, ""mean_ma"" => 12.380952380952381, ""q3_diff"" => 1.0, ""q1_ma"" => 4.0, ""origin"" => String15(""Pre-eukaryotic""), ""num_with_rclass"" => 25, ""num_reactions"" => 25, ""super_pathway"" => ""Metabolism of other amino acids"", ""sdev_diff"" => 8.179928598958428, ""min_ma"" => 0, ""max_ma"" => 39, ""median_diff"" => 0.0, ""q1_diff"" => -1.0)"
map00120,"Dict{String, Any}(""mean_diff"" => -0.16666666666666666, ""min_diff"" => -6, ""rclass_coverage"" => 1.0, ""median_ma"" => 16.0, ""max_diff"" => 7, ""q3_ma"" => 33.0, ""sdev_ma"" => 16.194907726951403, ""mean_ma"" => 25.735849056603772, ""q3_diff"" => 1.0, ""q1_ma"" => 14.0, ""origin"" => String15(""Eukaryotic""), ""num_with_rclass"" => 54, ""num_reactions"" => 54, ""super_pathway"" => ""Lipid metabolism"", ""sdev_diff"" => 3.1065967546861333, ""min_ma"" => 3, ""max_ma"" => 55, ""median_diff"" => 0.0, ""q1_diff"" => -2.0)"
