Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101
0.0,0.14408707730625356,0.13191575463265046,0.09541691483025441,0.20286845428932215,0.2975876862863135,0.4046682853760476,1.3555576528961275,0.5943713472896512,1.5152416499923056,1.7989428231089952,1.5532364556337162,1.233208130799822,2.509774863320844,2.5701873595709213,2.220243182103813,2.4460522354357996,2.231543496941821,2.2056799950635577,2.1093397985343256,1.0875880041477939,1.280760323248252,3.215490344496548,3.7103989997825613,3.706299097578393,4.182003977021651,0.6648450709085255,1.0958002883922147,3.8028953922789546,1.3017052676175693,4.1842815208275095,1.7257267593851318,3.9109900373599,2.123340013160256,3.558853373921867,3.969898714761726,4.960419618957644,7.128593776424829,4.914534827435982,4.6111751152073674,3.699441863772097,3.7119712479301485,4.039789113193945,1.8646806676948198,3.5876726082411823,2.929794520547945,3.237177445046192,2.0333487066766103,3.2568862718044738,1.7079195205479458,2.844849583669082,4.809422894344226,2.2991587045777186,3.81785522428149,3.4579541604143462,2.3597093669011415,4.282592687830189,3.0749238964992354,2.4708505893596655,2.3701358254005065,2.4434401374104047,2.974749415302371,3.1021951923581597,3.6667020244878143,6.719386247649738,2.8943842266258804,2.813712899543375,6.428154543700558,4.620276334435518,2.5401928467095622,3.9102779393875293,2.8675592782087262,2.687671232876711,2.425044189129472,3.993279109589041,1.243674507870549,2.886295565358716,4.260881573133007,5.219950903139774,4.591969279403422,2.3513687961421925,2.9591910403554165,3.0223957124061602,1.5344178082191755,2.8054757696273356,2.4577570155605795,2.709171435177156,4.923869319417267,5.71777994218926,3.891986301369859,3.222081596188208,5.245982925404141,3.424041095890412,4.28126928298161,4.586627813826809,3.6129546528105814,2.615946307668082,2.7257923717432178,4.073847575559903,2.782905148113348,7.9405577299412915
0.14408707730625356,0.0,0.1290807957474639,0.07511705685618682,0.07321579130089884,0.1979686979686984,0.28507911841245026,1.2844144044931445,0.5830636631991023,1.4261098452109684,1.8743691091517163,1.4444496944496934,1.1532258064516132,2.424268556555554,2.645613645613641,2.2956694681465337,2.52147852147852,2.3069697829845413,2.2811062811062794,2.1847660845770482,1.154277992923412,1.2193154567255273,3.290916630539271,3.7858252858252803,3.781725383621115,4.067110309045792,0.6029663032181929,0.9829039381670939,3.8783216783216763,1.2557313820200406,4.067974882260597,1.8011530454278535,3.976573426573428,2.1987662992029784,3.4754921004921036,4.042079542079543,5.040953299573993,7.022058188724859,4.978489708171687,4.681979311011569,3.576463329058485,3.615134865134867,3.9202015090173017,1.7348909368776924,3.6516274889768874,2.9234601015422936,3.3036469344608874,1.9026489270042284,3.324696885847964,1.591193181818182,2.8990813108460176,4.697535138129198,2.1686744627921097,3.908679555738379,3.5282314858286608,2.2588735588735576,4.357061027709493,3.035249935249936,2.3358879492600426,2.2403460945833826,2.3032107211673782,2.995480129626473,3.170163170163172,3.7322854137013444,6.643959961607021,2.9646615520401935,2.7664262820512824,6.352728257657835,4.501229804678081,2.41010862336511,3.9776574776574765,2.8491307888898274,2.717107892107893,2.4509925558312666,3.877993881118882,1.308249591025942,2.75560033187152,4.324836453868711,5.295377189182499,4.657073695535234,2.3070278631026313,2.981194481194478,3.0901584291414816,1.4878496503496506,2.6691480562448304,2.322459094303754,2.6427812693635486,4.993284493284489,5.614261884904082,3.850839160839161,3.126634235329887,5.12615583468664,3.292727272727272,4.15236565236565,4.454811270600743,3.5385821075476223,2.5499557913351008,2.6984779925956395,4.052392052392048,2.657569866956147,8.01598401598401
0.13191575463265046,0.1290807957474639,0.0,0.06164251207729632,0.10153289053998113,0.31461131461131037,0.35978835978835977,1.4130976683470118,0.5036328384710642,1.538410320432793,1.7525649873475988,1.5158849325516002,1.2767252659725776,2.5229237351808367,2.5238095238095233,2.1738653463424162,2.399674399674403,2.185165661180424,2.1593021593021615,2.0629619627729294,1.0358038744492957,1.2063872711354735,3.1691125087351515,3.664021164021164,3.6599212618169963,4.135176651305683,0.5958133976605834,0.9914369256474536,3.7565175565175566,1.2070264913907547,4.128143109095492,1.6793489236237344,3.857952541285874,2.0769621773988605,3.594576719576718,3.9342676009342648,4.9495225932007525,7.109347442680776,4.856027321280559,4.615804744836999,3.606439525701343,3.7318206484873095,3.9920576905226004,1.746650781970871,3.5254881961709255,2.8792974318088462,3.18466736393093,1.919437243219477,3.2077512593100104,1.6729001322751298,2.8304803402842613,4.748563745263409,2.2001244942421363,3.823166303558455,3.414505705436211,2.3412603079269654,4.25283661688667,3.024162257495586,2.3800859275665416,2.261208262338201,2.3292217471784014,2.922312556458895,3.0564373897707227,3.6124299605125536,6.765764083411139,2.853692573757296,2.7330522486772453,6.474532379461957,4.579158304445657,2.449994663251143,3.858572858572858,2.8513631244554922,2.658245149911814,2.3790891505945235,3.9527832892416184,1.188662649673788,2.7735330164708665,4.2035899186436785,5.173573067378377,4.5331392254469165,2.2758410390809134,2.955155155155147,2.9656533046363567,1.4924713403880028,2.7015133412982832,2.352562456122327,2.671712097872436,4.869488536155201,5.686317816287226,3.867918871252199,3.13016639828234,5.199327967100476,3.331287477954144,4.1747938414605095,4.495776478232618,3.5376756066411263,2.570942042206409,2.690528063077082,4.005291005291005,2.680941556994506,7.894179894179892
0.09541691483025441,0.07511705685618682,0.06164251207729632,0.0,0.11876349059512899,0.269603440038222,0.34545510313626115,1.3548613488531323,0.540166846599273,1.4914118221787975,1.7999999999999998,1.5046807677242446,1.2252664796633939,2.48982647689608,2.5712445364619216,2.221300358994816,2.4471094123268036,2.2326006738328243,2.2067371719545634,2.1103969754253304,1.085539580807206,1.244491710979042,3.2165475213875534,3.711456176673564,3.707356274469398,4.128892005610098,0.6122790493921806,1.019290617848969,3.8039525691699576,1.2512102196324497,4.126637089618455,1.7267839362761364,3.9073122529644273,2.124397190051261,3.547818035426734,3.9740406244754065,4.97480593036815,7.088674181427809,4.908772468889233,4.636609897816068,3.625858281931698,3.6875633062589577,3.9840446224256305,1.7804549380938668,3.5819102496944297,2.9147111375818944,3.2335439838220417,1.9501831319297371,3.2548701908038793,1.653722826086957,2.8605285592497878,4.749702970297028,2.2213713311411527,3.844143222506394,3.4595175910278084,2.323172737955343,4.289022110105356,3.051690821256037,2.395960566228513,2.288518791451731,2.3572647731861647,2.96746553552492,3.1014492753623206,3.663024240092343,6.718329070758739,2.895947657239342,2.778867753623189,6.427097366809559,4.565547226386807,2.466162135070794,3.9079402383750224,2.8655491531342783,2.6899689440993813,2.4222300140252466,3.9447010869565227,1.2388152453336325,2.8037730287398674,4.255119214586255,5.221008080030779,4.587064574221765,2.3187213869700685,2.9697767332549914,3.019474330631294,1.5114130434782613,2.724198223468911,2.3763782186576616,2.685195376995047,4.922180814354725,5.674487435181487,3.879565217391304,3.1669565217391296,5.188320626416651,3.349565217391305,4.20205248726988,4.51022629036359,3.5735532233883025,2.588885557221388,2.7126342710997453,4.045935127674255,2.704611520954323,7.941614906832292
0.20286845428932215,0.07321579130089884,0.10153289053998113,0.11876349059512899,0.0,0.2256838905775063,0.28737476077901486,1.3248450326687888,0.5554928517682476,1.4523189098732967,1.8454671600370038,1.442495687176538,1.1906314344543578,2.450807810959515,2.616711696498927,2.2667675190318213,2.492576572363807,2.27806783386983,2.2522043319915666,2.1558641354623345,1.1236401910090152,1.1649956630440328,3.2620146814245574,3.756923336710569,3.752823434506402,4.060455273392816,0.580671525805241,0.9436730123180295,3.849419729206964,1.220150617825546,4.050926327977999,1.77225109631314,3.9337846550612494,2.169864350088266,3.5016745468873136,4.006606150223171,5.0194220265753655,7.012805358550042,4.936940831516427,4.665253129391766,3.513687452452819,3.636817083625592,3.8938269876819733,1.6721032361091541,3.6100786123216246,2.8748907024191195,3.263833910605309,1.8342935235424402,3.283445583958365,1.574312943262411,2.865143929912391,4.652359384874655,2.1075600452947127,3.892052565707132,3.4875009397789642,2.2477764999041536,4.323524072325901,2.9815996847911714,2.3012328880092334,2.1702548383219114,2.2532057615879495,2.950743815948796,3.1294326241134747,3.6894966421891673,6.672861910721727,2.926031123046202,2.7060062056737593,6.381630206772549,4.484605037906574,2.357599076174707,3.936108601002217,2.8098137229770153,2.677786220871327,2.4009380004575593,3.868594858156026,1.267147076519171,2.6860259646592146,4.283287577213451,5.266475240067785,4.6163183515884,2.241549015708889,2.9674238067855048,3.0512381295828828,1.4375443262411343,2.615820178448865,2.272206155752943,2.592131250561091,4.955504896994257,5.592214848070782,3.8087943262411312,3.0589731729879728,5.1062569325400835,3.2522695035461,4.095888441633123,4.404037576210028,3.480741012472488,2.4951699682073842,2.6511264080100116,4.008189800742991,2.608284046393733,7.987082066869299
0.2975876862863135,0.1979686979686984,0.31461131461131037,0.269603440038222,0.2256838905775063,0.0,0.21055487722153984,1.129553517348793,0.7307816337161701,1.3148619171091083,2.0671763019589102,1.3159340659340648,1.0089359565166014,2.2679249002118955,2.8384208384208343,2.488476660953726,2.7142857142857113,2.4997769757917343,2.4739134739134725,2.37757327738424,1.3439648001400983,1.3441905816006525,3.4837238233464642,3.978632478632474,3.9745325764283073,3.933593288431998,0.5179874701285283,0.9839309812994019,4.071128871128867,1.3746554133152054,3.949659863945578,1.9939602382350456,4.130086580086582,2.3915734920101714,3.3091676841676865,4.199089199089198,5.197296955917646,6.867046533713203,5.132502362184339,4.82500295403521,3.538334790929948,3.4404761904761907,3.7685198573356495,1.7117143342308907,3.805640142989541,3.058608058608057,3.4634870943010476,1.9139351574881658,3.483635069966004,1.496531593406593,3.044602456367161,4.655858992492653,2.12411118293471,4.059362206421031,3.6840756416728135,2.1508464508464455,4.5140706847191465,3.132153032153031,2.22879930147372,2.244378220649407,2.2188956554281636,3.1399088716161883,3.3260073260073275,3.8857985672144966,6.4511527687998225,3.12050570788435,2.8697916666666683,6.159921064850642,4.385663761525829,2.3260389946268916,4.135333135333136,2.9410388807979175,2.848809523809524,2.5847512702351416,3.6969207875457877,1.4637607465370965,2.7280312907431563,4.478849107881364,5.4881843819896865,4.813750352211893,2.401766457841225,3.1210969210969184,3.2529955919786424,1.57706043956044,2.596242467210208,2.258792986948327,2.7245328511151294,5.1599511599511585,5.541334811977007,3.9365201465201465,3.19242713807931,4.989375553356596,3.209084249084249,4.104247104247101,4.369063684853156,3.651635720601235,2.651635720601237,2.8000430941607415,4.203907203907201,2.6304730167546033,8.2087912087912
0.4046682853760476,0.28507911841245026,0.35978835978835977,0.34545510313626115,0.28737476077901486,0.21055487722153984,0.0,1.1081843936174596,0.6570759731030634,1.193714206448289,1.995951230733843,1.1598145764812449,0.9885859361665778,2.1701900491138155,2.767195767195768,2.421950390757733,2.647537647537649,2.433921005876727,2.405205205205206,2.3147097948610256,1.2878117160985707,1.1621559894941202,3.412498752121395,3.9074074074074074,3.903307505203241,3.8217557034761325,0.5344181893300257,0.8480135523995194,3.9999037999038003,1.2664548446335413,3.8104812295288477,1.9227351670099786,4.210686227352893,2.3203484207851046,3.353835978835978,4.287001287001283,5.3057836161284415,6.876543209876542,5.208761007347577,4.936678614097962,3.4972629574705665,3.488434405101067,3.759253457718368,1.6072041767405998,3.8817492190986136,3.068734749100045,3.50670091464665,1.8482032312022738,3.532684963140597,1.442708333333331,3.0750596534910253,4.642743639443306,2.0781201369436606,4.179427326486145,3.767239391503228,2.1546451213117783,4.609097639814361,3.126455026455022,2.1736649440137774,2.1925148716109124,2.1577800710927617,3.195362842517311,3.4091710758377425,3.965163646579574,6.5223778400248955,3.2064262598243154,2.8789958112874756,6.23114613607571,4.367493766344333,2.2809976162521752,4.1956718623385285,2.9704851150634264,2.891049382716046,2.6211099732605074,3.7058697089947055,1.5404986330436188,2.676070905449434,4.5563236047106965,5.4169593107646214,4.880634085762294,2.379650233232787,3.2301730301730216,3.279646070606523,1.590156525573188,2.544802867383508,2.162052019657197,2.6652825218226046,5.181657848324513,5.541470478779341,3.951199294532621,3.0786941185491905,4.9138310054581735,3.1046384479717806,3.98069498069498,4.287663603453076,3.4424375114030297,2.53299276287782,2.7892934951758477,4.054673721340386,2.4305006398869224,8.137566137566136
1.3555576528961275,1.2844144044931445,1.4130976683470118,1.3548613488531323,1.3248450326687888,1.129553517348793,1.1081843936174596,0.0,1.765010397966618,0.3063390250376007,3.103885655597397,0.41242817620770206,0.14706629413258912,1.1712951520073442,3.8751301920593213,3.525186014592214,3.750995067924201,3.536486329430222,3.510622827551959,3.4142826310227283,2.3822269975217227,1.7042193017239726,4.520433176984952,5.015341832270964,5.011241930066793,2.9095123190246364,1.099273091493287,1.7669291338582658,5.107838224767356,2.3246610926211515,2.926811827093042,3.0306695918735325,5.252040085898351,3.4282828456486576,2.3775517643627917,5.3142385917976505,6.302704618819201,5.873456790123463,6.257094961186391,5.9139210421277975,2.799546358608289,2.4501168123215376,2.787375673435559,1.453394691557595,4.93023274199159,3.5568169560996648,4.562053653177077,1.6746892132752749,4.582323117883645,1.1370324803149605,3.651497606916782,3.9273212754346285,1.5294062506892518,5.161224332252587,4.802294037450268,1.2641519472228095,5.626635940985196,3.217104111986002,1.398622047244095,2.0650140130788737,1.3959130689159216,4.206827347801037,4.444225721784776,5.007752073026272,5.421375636868926,4.2387241036618,3.8578166010498665,5.123211711212158,3.4923567743687216,1.5304579182645404,5.244451707050131,3.2186620497738994,3.326912260967379,3.5759461518923046,2.7053887795275595,2.5862346416209565,2.098738822901376,5.603441706883412,6.5248937356281775,5.9348530028421,2.782538572865308,4.183219834007232,4.33939454602073,2.0277559055118113,1.7765853865041055,1.418972810437529,2.460355825774943,6.243250843644542,4.673138048110957,4.244251968503936,2.8329339267374185,3.965434563570549,2.321338582677164,3.2282577853443963,3.4899042224985024,3.274708118381752,2.3379265091863495,3.169252740466266,4.347862767154102,1.7949984365672687,9.245500562429692
0.5943713472896512,0.5830636631991023,0.5036328384710642,0.540166846599273,0.5554928517682476,0.7307816337161701,0.6570759731030634,1.765010397966618,0.0,1.6604408146701488,1.347570909804692,1.510885038537408,1.6456619092696427,2.47383818036421,2.236976522905791,1.8999896452461316,2.125187077783014,1.9131383638892825,1.8794094320053685,1.799186676168246,0.8087694369249867,0.9433825400176478,2.7554227790183314,3.2503314343043437,3.2462315321001762,4.192274084322437,0.8738336621728422,0.5898835689675654,3.3428278268007388,0.782137953503525,4.028101534067352,1.2982383586350301,3.9565052329160673,1.6720060721361876,4.008266449293539,4.063920095522804,5.1044515364590115,7.470752166764206,4.94085459722898,4.795092113886258,3.7012583283213707,4.143136209163294,4.333053641439943,1.6812820474489103,3.609508009464495,2.9624601873898406,3.1765381384849607,1.9666315237990517,3.217800477450997,1.8932632618510157,2.9132917275262256,4.863576425362628,2.295679445593135,3.99190014606294,3.5241088307316812,2.6697028857299685,4.396528478647754,3.2015968564501276,2.5610727597249197,2.3218119906645733,2.4323532906093424,3.0330892473710303,3.1610838673966244,3.708823588165966,7.1794538131279575,2.9734489031098637,2.843291478555305,6.888222109178776,4.877722425468982,2.618308493959836,3.885268047796266,3.049063069433491,2.8380441792970013,2.518186121022354,4.2974393340857775,1.2742170408583684,2.814232696943032,4.28865991893007,4.7598833376615595,4.561529111624616,2.3996680801389565,3.149386858641933,2.9179961995128236,1.744243792325057,2.7777858685890426,2.3004887242762293,2.760303264089303,4.8193951771829875,5.87163211630459,4.058216704288936,3.076970262047306,5.407796903918778,3.313814898419864,4.060398999450919,4.474753475109899,3.142679224721726,2.5291248281051364,2.807595272872129,3.6177577125658367,2.242154330092656,7.480490164463075
1.5152416499923056,1.4261098452109684,1.538410320432793,1.4914118221787975,1.4523189098732967,1.3148619171091083,1.193714206448289,0.3063390250376007,1.6604408146701488,0.0,2.9993160723009256,0.33402672335256606,0.330482058716927,1.03568297475689,3.8326338109109614,3.490464900525717,3.715890850722312,3.502923006758158,3.472132806964266,3.385888150209214,2.364792515331931,1.637781909304017,4.415863593688481,4.910772248974491,4.906672346770325,2.800833635375136,1.229043670223304,1.6638971023063265,5.003268641470888,2.2214120236302564,2.8138041733547334,2.927289361580467,5.38391215526047,3.323713262352189,2.449895963379111,5.449976139863782,6.4427999483404355,5.915799694825913,6.388303489895583,6.04852689897996,2.775335329108511,2.5258488702308926,2.8272102306327636,1.491703251730039,5.061441270700782,3.6246883176850866,4.620152861249018,1.7526286983677277,4.645226739956351,1.1652036516853939,3.709737827715355,3.897563688953164,1.5822301954489664,5.29621061907909,4.937094532893956,1.2132098390525323,5.764957625493732,3.324302954640034,1.3373595505617974,2.162216720624643,1.3463944063728392,4.3416278432447255,4.5790262172284635,5.139624142388385,5.519012998457809,4.373524599105488,3.989688670411986,5.227781294508627,3.4456024796590468,1.5437748923355896,5.320749642097956,3.324886061098327,3.442255216693418,3.7107466473359914,2.797015449438203,2.7174431703301467,2.125652256713007,5.734650235592603,6.420324152331707,6.010943421315071,2.8951590885225245,4.317825690859396,4.371154700691932,2.1632724719101124,1.7255285731545242,1.2610886876840846,2.4747546579433934,6.272284644194751,4.615596330275227,4.379438202247191,2.7907425500732788,3.89158102135364,2.155505617977528,3.054843607652597,3.333241343058021,3.0922123208058885,2.2743639416246935,3.246045384445916,4.212841091492774,1.5479819900214975,9.14093097913322
