first,second
rn:R02155,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC00655:C00388_C05127""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 7], ""OUT"" => [""C00021"", ""C05127""], ""IN"" => [""C00019"", ""C00388""], ""MEAN_MA"" => 13.0, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C00388 <=> C00021 + C05127"", ""RCLASS"" => Any[""RC00003"", ""RC00655""])"
rn:R01167,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00299:C00135_C00388""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6], ""OUT"" => [""C00388"", ""C00011""], ""IN"" => [""C00135""], ""MEAN_MA"" => 7.5, ""DIFF"" => -3, ""EQUATION"" => ""C00135 <=> C00388 + C00011"", ""RCLASS"" => Any[""RC00299""])"
rn:R02144,"Dict{String, Any}(""MA_IN"" => Any[20, 11], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC00333:C00386_C01262""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 12], ""OUT"" => [""C00021"", ""C01262""], ""IN"" => [""C00019"", ""C00386""], ""MEAN_MA"" => 15.5, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C00386 <=> C00021 + C01262"", ""RCLASS"" => Any[""RC00003"", ""RC00333""])"
rn:R00525,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00165:C00025_C01045"", ""RC00323:C00058_C01045""], ""ENZYME"" => 3, ""MA_OUT"" => Any[1, 5], ""OUT"" => [""C00058"", ""C00025""], ""IN"" => [""C01045"", ""C00001""], ""MEAN_MA"" => 5.0, ""DIFF"" => -1, ""EQUATION"" => ""C01045 + C00001 <=> C00058 + C00025"", ""RCLASS"" => Any[""RC00165"", ""RC00323""])"
rn:R02914,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00804:C00785_C03680""], ""ENZYME"" => 4, ""MA_OUT"" => Any[8], ""OUT"" => [""C00785"", ""C00001""], ""IN"" => [""C03680""], ""MEAN_MA"" => 8.0, ""DIFF"" => 0, ""EQUATION"" => ""C03680 <=> C00785 + C00001"", ""RCLASS"" => Any[""RC00804""])"
rn:R03012,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00099:C00860_C01929""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 30], ""OUT"" => [""C01929"", ""C00004"", ""C00080""], ""IN"" => [""C00860"", ""C00003""], ""MEAN_MA"" => 19.75, ""DIFF"" => -3, ""EQUATION"" => ""C00860 + C00003 <=> C01929 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00099""])"
rn:R11014,"Dict{String, Any}(""MA_IN"" => Any[11, 5], ""MAIN_PAIRS"" => Any[""RC03323:C05575_C20994"", ""RC03324:C00097_C20994""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C20994"", ""C00001""], ""IN"" => [""C05575"", ""C00097"", ""C00007""], ""MEAN_MA"" => 11.5, ""DIFF"" => -1, ""EQUATION"" => ""C05575 + C00097 + C00007 <=> C20994 + C00001"", ""RCLASS"" => Any[""RC03323"", ""RC03324""])"
rn:R04874,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00506:C03277_C05130""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[7], ""OUT"" => [""C05130"", ""C00011""], ""IN"" => [""C03277""], ""MEAN_MA"" => 8.0, ""DIFF"" => -2, ""EQUATION"" => ""C03277 <=> C05130 + C00011"", ""RCLASS"" => Any[""RC00506""])"
rn:R04066,"Dict{String, Any}(""MA_IN"" => Any[8, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC01065:C02835_C05133""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 33], ""OUT"" => [""C05133"", ""C00003"", ""C00001""], ""IN"" => [""C02835"", ""C00007"", ""C00004"", ""C00080""], ""MEAN_MA"" => 19.75, ""DIFF"" => 3, ""EQUATION"" => ""C02835 + C00007 + C00004 + C00080 <=> C05133 + C00003 + C00001"", ""RCLASS"" => Any[""RC00001"", ""RC01065""])"
rn:R03243,"Dict{String, Any}(""MA_IN"" => Any[12, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00888:C01100_C01267""], ""ENZYME"" => 2, ""MA_OUT"" => Any[13, 5], ""OUT"" => [""C01267"", ""C00025""], ""IN"" => [""C01100"", ""C00026""], ""MEAN_MA"" => 8.75, ""DIFF"" => 1, ""EQUATION"" => ""C01100 + C00026 <=> C01267 + C00025"", ""RCLASS"" => Any[""RC00006"", ""RC00888""])"
rn:R01164,"Dict{String, Any}(""MA_IN"" => Any[20, 9, 4], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00064:C00135_C00386"", ""RC00090:C00099_C00386""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 11], ""OUT"" => [""C00008"", ""C00009"", ""C00386""], ""IN"" => [""C00002"", ""C00135"", ""C00099""], ""MEAN_MA"" => 13.0, ""DIFF"" => -3, ""EQUATION"" => ""C00002 + C00135 + C00099 <=> C00008 + C00009 + C00386"", ""RCLASS"" => Any[""RC00002"", ""RC00064"", ""RC00090""])"
rn:R02152,"Dict{String, Any}(""MA_IN"" => Any[6, 37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00096:C00388_C05135""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8, 32], ""OUT"" => [""C05135"", ""C00010""], ""IN"" => [""C00388"", ""C00024""], ""MEAN_MA"" => 20.75, ""DIFF"" => -3, ""EQUATION"" => ""C00388 + C00024 <=> C05135 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC00096""])"
rn:R04879,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00165:C16673_C16674""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[6], ""OUT"" => [""C16673""], ""IN"" => [""C16674"", ""C00001""], ""MEAN_MA"" => 7.0, ""DIFF"" => -2, ""EQUATION"" => ""C16674 + C00001 <=> C16673"", ""RCLASS"" => Any[""RC00165""])"
rn:R00254,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00064:C00025_C05829""], ""ENZYME"" => 3, ""MA_OUT"" => Any[8], ""OUT"" => [""C05829"", ""C00001""], ""IN"" => [""C00025"", ""C00014"", ""C00011""], ""MEAN_MA"" => 6.5, ""DIFF"" => 3, ""EQUATION"" => ""C00025 + C00014 + C00011 <=> C05829 + C00001"", ""RCLASS"" => Any[""RC00064""])"
rn:R03457,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00932:C01267_C04666""], ""ENZYME"" => 4, ""MA_OUT"" => Any[13], ""OUT"" => [""C01267"", ""C00001""], ""IN"" => [""C04666""], ""MEAN_MA"" => 12.5, ""DIFF"" => 1, ""EQUATION"" => ""C04666 <=> C01267 + C00001"", ""RCLASS"" => Any[""RC00932""])"
rn:R04065,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00080:C02835_C05130""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 30], ""OUT"" => [""C02835"", ""C00004"", ""C00080""], ""IN"" => [""C05130"", ""C00003"", ""C00001""], ""MEAN_MA"" => 19.5, ""DIFF"" => -2, ""EQUATION"" => ""C05130 + C00003 + C00001 <=> C02835 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R04876,"Dict{String, Any}(""MA_IN"" => Any[9, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00031:C03277_C05568""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[9, 33], ""OUT"" => [""C05568"", ""C00003""], ""IN"" => [""C03277"", ""C00004"", ""C00080""], ""MEAN_MA"" => 20.25, ""DIFF"" => 3, ""EQUATION"" => ""C03277 + C00004 + C00080 <=> C05568 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00031""])"
rn:R01168,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00361:C00135_C00785""], ""ENZYME"" => 4, ""MA_OUT"" => Any[8], ""OUT"" => [""C00785"", ""C00014""], ""IN"" => [""C00135""], ""MEAN_MA"" => 8.5, ""DIFF"" => -1, ""EQUATION"" => ""C00135 <=> C00785 + C00014"", ""RCLASS"" => Any[""RC00361""])"
rn:R04996,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00080:C05827_C05828""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9, 30], ""OUT"" => [""C05828"", ""C00004"", ""C00080""], ""IN"" => [""C05827"", ""C00003"", ""C00001""], ""MEAN_MA"" => 20.0, ""DIFF"" => -2, ""EQUATION"" => ""C05827 + C00003 + C00001 <=> C05828 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R04479,"Dict{String, Any}(""MA_IN"" => Any[17], ""MAIN_PAIRS"" => Any[""RC00017:C04437_C05131""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[13], ""OUT"" => [""C05131"", ""C00009""], ""IN"" => [""C04437"", ""C00001""], ""MEAN_MA"" => 15.0, ""DIFF"" => -4, ""EQUATION"" => ""C04437 + C00001 <=> C05131 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R02150,"Dict{String, Any}(""MA_IN"" => Any[6, 0], ""MAIN_PAIRS"" => Any[""RC00062:C00388_C05130"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 0], ""OUT"" => [""C05130"", ""C00014"", ""C00027""], ""IN"" => [""C00388"", ""C00007"", ""C00001""], ""MEAN_MA"" => 3.25, ""DIFF"" => 1, ""EQUATION"" => ""C00388 + C00007 + C00001 <=> C05130 + C00014 + C00027"", ""RCLASS"" => Any[""RC00062"", ""RC02755""])"
