first,second
rn:R11581,"Dict{String, Any}(""MA_IN"" => Any[22], ""MAIN_PAIRS"" => Any[""RC00002:C18237_C19871""], ""ENZYME"" => 2, ""MA_OUT"" => Any[38], ""OUT"" => [""C19871"", ""C00013""], ""IN"" => [""C18237"", ""C00044""], ""MEAN_MA"" => 30.0, ""DIFF"" => 16, ""EQUATION"" => ""C18237 + C00044 <=> C19871 + C00013"", ""RCLASS"" => Any[""RC00002""])"
rn:R11766,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC03492:C00835_C04244""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[14], ""OUT"" => [""C00835""], ""IN"" => [""C04244""], ""MEAN_MA"" => 13.0, ""DIFF"" => 2, ""EQUATION"" => ""C04244 <=> C00835"", ""RCLASS"" => Any[""RC03492""])"
rn:R01716,"Dict{String, Any}(""MA_IN"" => Any[9, 6], ""MAIN_PAIRS"" => Any[""RC00010:C00025_C00064"", ""RC01418:C00251_C11355""], ""ENZYME"" => 2, ""MA_OUT"" => Any[11, 5], ""OUT"" => [""C11355"", ""C00025""], ""IN"" => [""C00251"", ""C00064""], ""MEAN_MA"" => 7.75, ""DIFF"" => 1, ""EQUATION"" => ""C00251 + C00064 <=> C11355 + C00025"", ""RCLASS"" => Any[""RC00010"", ""RC01418""])"
rn:R09735,"Dict{String, Any}(""MA_IN"" => Any[34], ""MAIN_PAIRS"" => Any[""RC03462:C18237_C19848""], ""ENZYME"" => 2, ""MA_OUT"" => Any[22], ""OUT"" => [""C18237"", ""C00020"", ""C00001""], ""IN"" => [""C19848"", ""C06232""], ""MEAN_MA"" => 28.0, ""DIFF"" => -12, ""EQUATION"" => ""C19848 + C06232 <=> C18237 + C00020 + C00001"", ""RCLASS"" => Any[""RC03462""])"
rn:R03984,"Dict{String, Any}(""MA_IN"" => Any[13, 23], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC01043:C02587_C03684""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 11], ""OUT"" => [""C03684"", ""C00051""], ""IN"" => [""C02587"", ""C00127"", ""C00001""], ""MEAN_MA"" => 14.5, ""DIFF"" => -14, ""EQUATION"" => ""C02587 + C00127 + C00001 <=> C03684 + 2 C00051"", ""RCLASS"" => Any[""RC00011"", ""RC01043""])"
rn:R05553,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC01843:C00568_C11355"", ""RC02148:C00022_C11355""], ""ENZYME"" => 4, ""MA_OUT"" => Any[7, 3], ""OUT"" => [""C00568"", ""C00022""], ""IN"" => [""C11355""], ""MEAN_MA"" => 8.0, ""DIFF"" => -1, ""EQUATION"" => ""C11355 <=> C00568 + C00022"", ""RCLASS"" => Any[""RC01843"", ""RC02148""])"
rn:R10339,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00121:C20559_C20562""], ""ENZYME"" => 2, ""MA_OUT"" => Any[25], ""OUT"" => [""C20562"", ""C00013""], ""IN"" => [""C04807"", ""C20559""], ""MEAN_MA"" => 19.0, ""DIFF"" => 12, ""EQUATION"" => ""C04807 + C20559 <=> C20562 + C00013"", ""RCLASS"" => Any[""RC00121""])"
rn:R01813,"Dict{String, Any}(""MA_IN"" => Any[11, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00602:C00272_C04244""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 31], ""OUT"" => [""C04244"", ""C00005"", ""C00080""], ""IN"" => [""C00272"", ""C00006""], ""MEAN_MA"" => 21.75, ""DIFF"" => -1, ""EQUATION"" => ""C00272 + C00006 <=> C04244 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00602""])"
rn:R04639,"Dict{String, Any}(""MA_IN"" => Any[19], ""MAIN_PAIRS"" => Any[""RC01188:C04895_C06148""], ""ENZYME"" => 3, ""MA_OUT"" => Any[19], ""OUT"" => [""C06148""], ""IN"" => [""C04895"", ""C00001""], ""MEAN_MA"" => 19.0, ""DIFF"" => 0, ""EQUATION"" => ""C04895 + C00001 <=> C06148"", ""RCLASS"" => Any[""RC01188""])"
rn:R09726,"Dict{String, Any}(""MA_IN"" => Any[20], ""MAIN_PAIRS"" => Any[""RC00002:C05924_C19848""], ""ENZYME"" => 2, ""MA_OUT"" => Any[34], ""OUT"" => [""C00013"", ""C19848""], ""IN"" => [""C00002"", ""C05924""], ""MEAN_MA"" => 27.0, ""DIFF"" => 14, ""EQUATION"" => ""C00002 + C05924 <=> C00013 + C19848"", ""RCLASS"" => Any[""RC00002""])"
rn:R10344,"Dict{String, Any}(""MA_IN"" => Any[16], ""MAIN_PAIRS"" => Any[""RC00763:C05925_C20567""], ""ENZYME"" => 3, ""MA_OUT"" => Any[17], ""OUT"" => [""C05925""], ""IN"" => [""C20567"", ""C00001""], ""MEAN_MA"" => 16.5, ""DIFF"" => 1, ""EQUATION"" => ""C20567 + C00001 <=> C05925"", ""RCLASS"" => Any[""RC00763""])"
rn:R09978,"Dict{String, Any}(""MA_IN"" => Any[10, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00959:C15996_C20248""], ""ENZYME"" => 6, ""MA_OUT"" => Any[10, 19], ""OUT"" => [""C15996"", ""C00008"", ""C00009"", ""C00001""], ""IN"" => [""C20248"", ""C00014"", ""C00002""], ""MEAN_MA"" => 14.75, ""DIFF"" => -1, ""EQUATION"" => ""C20248 + C00014 + C00002 <=> C15996 + C00008 + C00009 + C00001"", ""RCLASS"" => Any[""RC00002"", ""RC00959""])"
rn:R00939,"Dict{String, Any}(""MA_IN"" => Any[19, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00109:C00101_C00415""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 31], ""OUT"" => [""C00415"", ""C00005"", ""C00080""], ""IN"" => [""C00101"", ""C00006""], ""MEAN_MA"" => 26.25, ""DIFF"" => 1, ""EQUATION"" => ""C00101 + C00006 <=> C00415 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00109""])"
rn:R00937,"Dict{String, Any}(""MA_IN"" => Any[19, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00110:C00101_C00504""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 30], ""OUT"" => [""C00504"", ""C00004"", ""C00080""], ""IN"" => [""C00101"", ""C00003""], ""MEAN_MA"" => 26.0, ""DIFF"" => 0, ""EQUATION"" => ""C00101 + 2 C00003 <=> C00504 + 2 C00004 + 2 C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00110""])"
