first,second
rn:R03086,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00277:C00951_C03935""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13], ""OUT"" => [""C03935"", ""C00028"", ""C00001""], ""IN"" => [""C00951"", ""C00030"", ""C00007""], ""MEAN_MA"" => 12.5, ""DIFF"" => 1, ""EQUATION"" => ""C00951 + C00030 + C00007 <=> C03935 + C00028 + C00001"", ""RCLASS"" => Any[""RC00277""])"
rn:R03848,"Dict{String, Any}(""MA_IN"" => Any[14, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00154:C02140_C05490""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14, 31], ""OUT"" => [""C05490"", ""C00005"", ""C00080""], ""IN"" => [""C02140"", ""C00006""], ""MEAN_MA"" => 23.0, ""DIFF"" => -2, ""EQUATION"" => ""C02140 + C00006 <=> C05490 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00154""])"
rn:R04353,"Dict{String, Any}(""MA_IN"" => Any[14, 24], ""MAIN_PAIRS"" => Any[""RC00005:C00015_C00167"", ""RC00171:C05299_C11132""], ""ENZYME"" => 2, ""MA_OUT"" => Any[23, 16], ""OUT"" => [""C11132"", ""C00015""], ""IN"" => [""C05299"", ""C00167""], ""MEAN_MA"" => 19.25, ""DIFF"" => 1, ""EQUATION"" => ""C05299 + C00167 <=> C11132 + C00015"", ""RCLASS"" => Any[""RC00005"", ""RC00171""])"
rn:R03405,"Dict{String, Any}(""MA_IN"" => Any[22, 11], ""MAIN_PAIRS"" => Any[""RC00007:C00053_C00054"", ""RC00231:C01227_C04555""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18, 17], ""OUT"" => [""C00054"", ""C04555""], ""IN"" => [""C00053"", ""C01227""], ""MEAN_MA"" => 17.0, ""DIFF"" => 2, ""EQUATION"" => ""C00053 + C01227 <=> C00054 + C04555"", ""RCLASS"" => Any[""RC00007"", ""RC00231""])"
rn:R02353,"Dict{String, Any}(""MA_IN"" => Any[12, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00127:C00468_C00951""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 31], ""OUT"" => [""C00468"", ""C00005"", ""C00080""], ""IN"" => [""C00951"", ""C00006""], ""MEAN_MA"" => 22.0, ""DIFF"" => -2, ""EQUATION"" => ""C00951 + C00006 <=> C00468 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00127""])"
rn:R04675,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00157:C05138_C05487""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C05487"", ""C03161"", ""C00001""], ""IN"" => [""C05138"", ""C03024"", ""C00007""], ""MEAN_MA"" => 13.5, ""DIFF"" => 3, ""EQUATION"" => ""C05138 + C03024 + C00007 <=> C05487 + C03161 + C00001"", ""RCLASS"" => Any[""RC00157""])"
rn:R04759,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00893:C05290_C05297""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10], ""OUT"" => [""C05297"", ""C03161"", ""C00001""], ""IN"" => [""C05290"", ""C03024"", ""C00007""], ""MEAN_MA"" => 10.5, ""DIFF"" => -1, ""EQUATION"" => ""C05290 + C03024 + C00007 <=> C05297 + C03161 + 2 C00001"", ""RCLASS"" => Any[""RC00893""])"
rn:R04834,"Dict{String, Any}(""MA_IN"" => Any[14, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC01219:C05472_C05482""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14, 30], ""OUT"" => [""C05472"", ""C00004"", ""C00080""], ""IN"" => [""C05482"", ""C00003""], ""MEAN_MA"" => 22.75, ""DIFF"" => -3, ""EQUATION"" => ""C05482 + C00003 <=> C05472 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC01219""])"
rn:R08518,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00607:C00280_C01176"", ""RC00923:C00033_C01176""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 2], ""OUT"" => [""C00280"", ""C00033"", ""C03161"", ""C00001""], ""IN"" => [""C01176"", ""C03024"", ""C00007""], ""MEAN_MA"" => 9.5, ""DIFF"" => -1, ""EQUATION"" => ""C01176 + C03024 + C00007 <=> C00280 + C00033 + C03161 + C00001"", ""RCLASS"" => Any[""RC00607"", ""RC00923""])"
rn:R08941,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00231:C00187_C18043""], ""ENZYME"" => 3, ""MA_OUT"" => Any[18], ""OUT"" => [""C18043"", ""C00001""], ""IN"" => [""C00187"", ""C00059""], ""MEAN_MA"" => 15.5, ""DIFF"" => 5, ""EQUATION"" => ""C00187 + C00059 <=> C18043 + C00001"", ""RCLASS"" => Any[""RC00231""])"
rn:R04678,"Dict{String, Any}(""MA_IN"" => Any[12, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00146:C05139_C05140""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 33], ""OUT"" => [""C05139"", ""C00003""], ""IN"" => [""C05140"", ""C00080"", ""C00004""], ""MEAN_MA"" => 21.75, ""DIFF"" => 3, ""EQUATION"" => ""C05140 + C00080 + C00004 <=> C05139 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00146""])"
rn:R01454,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00521:C00187_C05500""], ""ENZYME"" => 1, ""MA_OUT"" => Any[16], ""OUT"" => [""C05500"", ""C00001"", ""C00667""], ""IN"" => [""C00187"", ""C00007"", ""C00080"", ""C00662""], ""MEAN_MA"" => 14.5, ""DIFF"" => 3, ""EQUATION"" => ""C00187 + C00007 + 2 C00080 + 2 C00662 <=> C05500 + C00001 + 2 C00667"", ""RCLASS"" => Any[""RC00521""])"
rn:R13217,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00144:C22831_C22832""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13], ""OUT"" => [""C22832"", ""C00006""], ""IN"" => [""C22831"", ""C00005"", ""C00080""], ""MEAN_MA"" => 13.0, ""DIFF"" => 0, ""EQUATION"" => ""C22831 + C00005 + C00080 <=> C22832 + C00006"", ""RCLASS"" => Any[""RC00144""])"
rn:R03088,"Dict{String, Any}(""MA_IN"" => Any[12, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00046:C00951_C05301""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 33], ""OUT"" => [""C05301"", ""C00003"", ""C00001""], ""IN"" => [""C00951"", ""C00080"", ""C00007"", ""C00004""], ""MEAN_MA"" => 22.0, ""DIFF"" => 4, ""EQUATION"" => ""C00951 + C00080 + C00007 + C00004 <=> C05301 + C00003 + C00001"", ""RCLASS"" => Any[""RC00001"", ""RC00046""])"
rn:R08955,"Dict{String, Any}(""MA_IN"" => Any[13, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00144:C13713_C18040""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 33], ""OUT"" => [""C13713"", ""C00006""], ""IN"" => [""C18040"", ""C00005"", ""C00080""], ""MEAN_MA"" => 22.5, ""DIFF"" => 2, ""EQUATION"" => ""C18040 + C00005 + C00080 <=> C13713 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00144""])"
rn:R02499,"Dict{String, Any}(""MA_IN"" => Any[10, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00146:C00535_C04295""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 33], ""OUT"" => [""C04295"", ""C00003""], ""IN"" => [""C00535"", ""C00080"", ""C00004""], ""MEAN_MA"" => 21.0, ""DIFF"" => 4, ""EQUATION"" => ""C00535 + C00080 + C00004 <=> C04295 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00146""])"
rn:R02207,"Dict{String, Any}(""MA_IN"" => Any[12, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00139:C00410_C04042""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 30], ""OUT"" => [""C00410"", ""C00004"", ""C00080""], ""IN"" => [""C04042"", ""C00003""], ""MEAN_MA"" => 21.5, ""DIFF"" => -4, ""EQUATION"" => ""C04042 + C00003 <=> C00410 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00139""])"
rn:R02215,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00145:C00410_C05479""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11], ""OUT"" => [""C00410"", ""C00030""], ""IN"" => [""C05479"", ""C00028""], ""MEAN_MA"" => 10.5, ""DIFF"" => 1, ""EQUATION"" => ""C05479 + C00028 <=> C00410 + C00030"", ""RCLASS"" => Any[""RC00145""])"
rn:R02725,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00661:C00280_C05284""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11], ""OUT"" => [""C05284"", ""C00667"", ""C00001""], ""IN"" => [""C00662"", ""C00280"", ""C00007"", ""C00080""], ""MEAN_MA"" => 10.5, ""DIFF"" => 1, ""EQUATION"" => ""2 C00662 + C00280 + C00007 + 2 C00080 <=> C05284 + 2 C00667 + C00001"", ""RCLASS"" => Any[""RC00661""])"
rn:R03406,"Dict{String, Any}(""MA_IN"" => Any[11, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00127:C01227_C04295""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 30], ""OUT"" => [""C01227"", ""C00004"", ""C00080""], ""IN"" => [""C04295"", ""C00003""], ""MEAN_MA"" => 21.25, ""DIFF"" => -3, ""EQUATION"" => ""C04295 + C00003 <=> C01227 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00127""])"
rn:R04681,"Dict{String, Any}(""MA_IN"" => Any[13, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00261:C05141_C05300""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 30], ""OUT"" => [""C05300"", ""C00004"", ""C00080""], ""IN"" => [""C05141"", ""C00003""], ""MEAN_MA"" => 21.75, ""DIFF"" => -5, ""EQUATION"" => ""C05141 + C00003 <=> C05300 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00261""])"
rn:R03326,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00157:C01176_C05488""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C05488"", ""C03161"", ""C00001""], ""IN"" => [""C01176"", ""C03024"", ""C00007""], ""MEAN_MA"" => 14.0, ""DIFF"" => 2, ""EQUATION"" => ""C01176 + C03024 + C00007 <=> C05488 + C03161 + C00001"", ""RCLASS"" => Any[""RC00157""])"
rn:R03713,"Dict{String, Any}(""MA_IN"" => Any[15, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00145:C01780_C05473""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15, 31], ""OUT"" => [""C01780"", ""C00005"", ""C00080""], ""IN"" => [""C05473"", ""C00006""], ""MEAN_MA"" => 23.5, ""DIFF"" => -2, ""EQUATION"" => ""C05473 + C00006 <=> C01780 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00145""])"
rn:R04764,"Dict{String, Any}(""MA_IN"" => Any[13, 20], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC00392:C05301_C05302""], ""ENZYME"" => 2, ""MA_OUT"" => Any[15, 19], ""OUT"" => [""C05302"", ""C00021""], ""IN"" => [""C05301"", ""C00019""], ""MEAN_MA"" => 16.75, ""DIFF"" => 1, ""EQUATION"" => ""C05301 + C00019 <=> C05302 + C00021"", ""RCLASS"" => Any[""RC00003"", ""RC00392""])"
rn:R04354,"Dict{String, Any}(""MA_IN"" => Any[15, 24], ""MAIN_PAIRS"" => Any[""RC00005:C00015_C00167"", ""RC00171:C05302_C11131""], ""ENZYME"" => 2, ""MA_OUT"" => Any[23, 16], ""OUT"" => [""C11131"", ""C00015""], ""IN"" => [""C05302"", ""C00167""], ""MEAN_MA"" => 19.5, ""DIFF"" => 0, ""EQUATION"" => ""C05302 + C00167 <=> C11131 + C00015"", ""RCLASS"" => Any[""RC00005"", ""RC00171""])"
rn:R04847,"Dict{String, Any}(""MA_IN"" => Any[11, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00139:C05480_C05484""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 30], ""OUT"" => [""C05480"", ""C00004"", ""C00080""], ""IN"" => [""C05484"", ""C00003""], ""MEAN_MA"" => 21.25, ""DIFF"" => -3, ""EQUATION"" => ""C05484 + C00003 <=> C05480 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00139""])"
rn:R01840,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00257:C00280_C05290""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11], ""OUT"" => [""C05290"", ""C03161"", ""C00001""], ""IN"" => [""C00280"", ""C03024"", ""C00007""], ""MEAN_MA"" => 10.5, ""DIFF"" => 1, ""EQUATION"" => ""C00280 + C03024 + C00007 <=> C05290 + C03161 + C00001"", ""RCLASS"" => Any[""RC00257""])"
rn:R03327,"Dict{String, Any}(""MA_IN"" => Any[12, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00146:C01176_C05138""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 30], ""OUT"" => [""C01176"", ""C00004"", ""C00080""], ""IN"" => [""C05138"", ""C00003""], ""MEAN_MA"" => 22.0, ""DIFF"" => -2, ""EQUATION"" => ""C05138 + C00003 <=> C01176 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00146""])"
rn:R04837,"Dict{String, Any}(""MA_IN"" => Any[13, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00144:C05475_C05476""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 30], ""OUT"" => [""C05475"", ""C00004"", ""C00080""], ""IN"" => [""C05476"", ""C00003""], ""MEAN_MA"" => 22.25, ""DIFF"" => -3, ""EQUATION"" => ""C05476 + C00003 <=> C05475 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00144""])"
rn:R04762,"Dict{String, Any}(""MA_IN"" => Any[13, 20], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC00392:C05298_C05299""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 19], ""OUT"" => [""C05299"", ""C00021""], ""IN"" => [""C05298"", ""C00019""], ""MEAN_MA"" => 16.5, ""DIFF"" => 0, ""EQUATION"" => ""C05298 + C00019 <=> C05299 + C00021"", ""RCLASS"" => Any[""RC00003"", ""RC00392""])"
rn:R02498,"Dict{String, Any}(""MA_IN"" => Any[9, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00145:C00535_C05293""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 31], ""OUT"" => [""C00535"", ""C00005"", ""C00080""], ""IN"" => [""C05293"", ""C00006""], ""MEAN_MA"" => 20.75, ""DIFF"" => -1, ""EQUATION"" => ""C05293 + C00006 <=> C00535 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00145""])"
rn:R03851,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00661:C02140_C03205""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C02140"", ""C00139"", ""C00001""], ""IN"" => [""C03205"", ""C00138"", ""C00007"", ""C00080""], ""MEAN_MA"" => 13.0, ""DIFF"" => 2, ""EQUATION"" => ""C03205 + 2 C00138 + C00007 + 2 C00080 <=> C02140 + 2 C00139 + C00001"", ""RCLASS"" => Any[""RC00661""])"
rn:R08945,"Dict{String, Any}(""MA_IN"" => Any[12, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00127:C05284_C18075""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 30], ""OUT"" => [""C05284"", ""C00004"", ""C00080""], ""IN"" => [""C18075"", ""C00003""], ""MEAN_MA"" => 21.5, ""DIFF"" => -4, ""EQUATION"" => ""C18075 + C00003 <=> C05284 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00127""])"
rn:R13213,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00660:C13712_C22832""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13], ""OUT"" => [""C22832"", ""C03161"", ""C00001""], ""IN"" => [""C13712"", ""C03024"", ""C00007""], ""MEAN_MA"" => 11.0, ""DIFF"" => 4, ""EQUATION"" => ""C13712 + C03024 + C00007 <=> C22832 + C03161 + C00001"", ""RCLASS"" => Any[""RC00660""])"
rn:R00537,"Dict{String, Any}(""MA_IN"" => Any[22, 15], ""MAIN_PAIRS"" => Any[""RC00007:C00053_C00054"", ""RC00128:C05302_C08359""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18, 18], ""OUT"" => [""C00054"", ""C08359""], ""IN"" => [""C00053"", ""C05302""], ""MEAN_MA"" => 18.25, ""DIFF"" => -1, ""EQUATION"" => ""C00053 + C05302 <=> C00054 + C08359"", ""RCLASS"" => Any[""RC00007"", ""RC00128""])"
rn:R02503,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00661:C00535_C05291""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12], ""OUT"" => [""C05291"", ""C03161"", ""C00001""], ""IN"" => [""C00535"", ""C03024"", ""C00007""], ""MEAN_MA"" => 11.0, ""DIFF"" => 2, ""EQUATION"" => ""C00535 + C03024 + C00007 <=> C05291 + C03161 + C00001"", ""RCLASS"" => Any[""RC00661""])"
rn:R04309,"Dict{String, Any}(""MA_IN"" => Any[9, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00144:C03772_C04373""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 30], ""OUT"" => [""C03772"", ""C00004"", ""C00080""], ""IN"" => [""C04373"", ""C00003""], ""MEAN_MA"" => 20.0, ""DIFF"" => -4, ""EQUATION"" => ""C04373 + C00003 <=> C03772 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00144""])"
rn:R04352,"Dict{String, Any}(""MA_IN"" => Any[9, 24], ""MAIN_PAIRS"" => Any[""RC00005:C00015_C00167"", ""RC00049:C04373_C11136""], ""ENZYME"" => 2, ""MA_OUT"" => Any[22, 16], ""OUT"" => [""C11136"", ""C00015""], ""IN"" => [""C04373"", ""C00167""], ""MEAN_MA"" => 17.75, ""DIFF"" => 5, ""EQUATION"" => ""C04373 + C00167 <=> C11136 + C00015"", ""RCLASS"" => Any[""RC00005"", ""RC00049""])"
rn:R13221,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00127:C00674_C03917""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9], ""OUT"" => [""C03917"", ""C00003""], ""IN"" => [""C00674"", ""C00004"", ""C00080""], ""MEAN_MA"" => 9.0, ""DIFF"" => 0, ""EQUATION"" => ""C00674 + C00004 + C00080 <=> C03917 + C00003"", ""RCLASS"" => Any[""RC00127""])"
rn:R02497,"Dict{String, Any}(""MA_IN"" => Any[9, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00145:C00535_C03917""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 31], ""OUT"" => [""C00535"", ""C00005"", ""C00080""], ""IN"" => [""C03917"", ""C00006""], ""MEAN_MA"" => 20.75, ""DIFF"" => -1, ""EQUATION"" => ""C03917 + C00006 <=> C00535 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00145""])"
rn:R02834,"Dict{String, Any}(""MA_IN"" => Any[16, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00154:C00735_C00762""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15, 30], ""OUT"" => [""C00762"", ""C00004"", ""C00080""], ""IN"" => [""C00735"", ""C00003""], ""MEAN_MA"" => 23.5, ""DIFF"" => -4, ""EQUATION"" => ""C00735 + C00003 <=> C00762 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00154""])"
rn:R08977,"Dict{String, Any}(""MA_IN"" => Any[13, 22], ""MAIN_PAIRS"" => Any[""RC00007:C00053_C00054"", ""RC00231:C00187_C18043""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18, 18], ""OUT"" => [""C18043"", ""C00054""], ""IN"" => [""C00187"", ""C00053""], ""MEAN_MA"" => 17.75, ""DIFF"" => 1, ""EQUATION"" => ""C00187 + C00053 <=> C18043 + C00054"", ""RCLASS"" => Any[""RC00007"", ""RC00231""])"
rn:R02347,"Dict{String, Any}(""MA_IN"" => Any[12, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00127:C00468_C02537""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 30], ""OUT"" => [""C00468"", ""C00004"", ""C00080""], ""IN"" => [""C02537"", ""C00003""], ""MEAN_MA"" => 21.75, ""DIFF"" => -3, ""EQUATION"" => ""C02537 + C00003 <=> C00468 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00127""])"
rn:R04855,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00706:C05501_C05502""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C05501"", ""C00001"", ""C00667""], ""IN"" => [""C05502"", ""C00007"", ""C00662"", ""C00080""], ""MEAN_MA"" => 14.5, ""DIFF"" => 1, ""EQUATION"" => ""C05502 + C00007 + 2 C00662 + 2 C00080 <=> C05501 + C00001 + 2 C00667"", ""RCLASS"" => Any[""RC00706""])"
