first,second
rn:R00317,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00043:C00033_C00227""], ""ENZYME"" => 3, ""MA_OUT"" => Any[2], ""OUT"" => [""C00033"", ""C00009""], ""IN"" => [""C00227"", ""C00001""], ""MEAN_MA"" => 4.0, ""DIFF"" => -4, ""EQUATION"" => ""C00227 + C00001 <=> C00033 + C00009"", ""RCLASS"" => Any[""RC00043""])"
rn:R02569,"Dict{String, Any}(""MA_IN"" => Any[37, 8], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00004:C15973_C16255"", ""RC02857:C00024_C16255""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 10], ""OUT"" => [""C00010"", ""C16255""], ""IN"" => [""C00024"", ""C15973""], ""MEAN_MA"" => 21.75, ""DIFF"" => -3, ""EQUATION"" => ""C00024 + C15973 <=> C00010 + C16255"", ""RCLASS"" => Any[""RC00004"", ""RC02857""])"
rn:R00928,"Dict{String, Any}(""MA_IN"" => Any[37, 3], ""MAIN_PAIRS"" => Any[""RC00012:C00024_C00033"", ""RC00014:C00100_C00163""], ""ENZYME"" => 2, ""MA_OUT"" => Any[2, 37], ""OUT"" => [""C00033"", ""C00100""], ""IN"" => [""C00024"", ""C00163""], ""MEAN_MA"" => 19.75, ""DIFF"" => -1, ""EQUATION"" => ""C00024 + C00163 <=> C00033 + C00100"", ""RCLASS"" => Any[""RC00012"", ""RC00014""])"
rn:R00271,"Dict{String, Any}(""MA_IN"" => Any[37, 5], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00067:C00026_C01251"", ""RC02754:C00024_C01251""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 32], ""OUT"" => [""C01251"", ""C00010""], ""IN"" => [""C00024"", ""C00001"", ""C00026""], ""MEAN_MA"" => 20.0, ""DIFF"" => -4, ""EQUATION"" => ""C00024 + C00001 + C00026 <=> C01251 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC00067"", ""RC02754""])"
rn:R01736,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00004:C00051_C03451"", ""RC00137:C00256_C03451""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11, 3], ""OUT"" => [""C00051"", ""C00256""], ""IN"" => [""C03451"", ""C00001""], ""MEAN_MA"" => 10.5, ""DIFF"" => 0, ""EQUATION"" => ""C03451 + C00001 <=> C00051 + C00256"", ""RCLASS"" => Any[""RC00004"", ""RC00137""])"
rn:R03270,"Dict{String, Any}(""MA_IN"" => Any[19, 9], ""MAIN_PAIRS"" => Any[""RC00027:C00068_C05125"", ""RC00627:C15972_C16255"", ""RC02882:C05125_C16255""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 18], ""OUT"" => [""C16255"", ""C00068""], ""IN"" => [""C05125"", ""C15972""], ""MEAN_MA"" => 14.0, ""DIFF"" => 0, ""EQUATION"" => ""C05125 + C15972 <=> C16255 + C00068"", ""RCLASS"" => Any[""RC00027"", ""RC00627"", ""RC02882""])"
rn:R00217,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC00040:C00022_C00036""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3], ""OUT"" => [""C00022"", ""C00011""], ""IN"" => [""C00036""], ""MEAN_MA"" => 3.5, ""DIFF"" => -1, ""EQUATION"" => ""C00036 <=> C00022 + C00011"", ""RCLASS"" => Any[""RC00040""])"
rn:R00711,"Dict{String, Any}(""MA_IN"" => Any[1, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00047:C00033_C00084""], ""ENZYME"" => 1, ""MA_OUT"" => Any[2, 31], ""OUT"" => [""C00033"", ""C00005"", ""C00080""], ""IN"" => [""C00084"", ""C00006"", ""C00001""], ""MEAN_MA"" => 16.75, ""DIFF"" => -1, ""EQUATION"" => ""C00084 + C00006 + C00001 <=> C00033 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00047""])"
rn:R00998,"Dict{String, Any}(""MA_IN"" => Any[6, 32], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00067:C00109_C02488"", ""RC02754:C00024_C02488""], ""ENZYME"" => 2, ""MA_OUT"" => Any[37, 4], ""OUT"" => [""C00024"", ""C00001"", ""C00109""], ""IN"" => [""C02488"", ""C00010""], ""MEAN_MA"" => 19.75, ""DIFF"" => 3, ""EQUATION"" => ""C02488 + C00010 <=> C00024 + C00001 + C00109"", ""RCLASS"" => Any[""RC00004"", ""RC00067"", ""RC02754""])"
rn:R00230,"Dict{String, Any}(""MA_IN"" => Any[37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC02746:C00024_C00227""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 6], ""OUT"" => [""C00010"", ""C00227""], ""IN"" => [""C00024"", ""C00009""], ""MEAN_MA"" => 28.0, ""DIFF"" => 1, ""EQUATION"" => ""C00024 + C00009 <=> C00010 + C00227"", ""RCLASS"" => Any[""RC00004"", ""RC02746""])"
rn:R04177,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC01096:C03248_C03981""], ""ENZYME"" => 4, ""MA_OUT"" => Any[4], ""OUT"" => [""C03248"", ""C00001""], ""IN"" => [""C03981""], ""MEAN_MA"" => 4.5, ""DIFF"" => -1, ""EQUATION"" => ""C03981 <=> C03248 + C00001"", ""RCLASS"" => Any[""RC01096""])"
rn:R00297,"Dict{String, Any}(""MA_IN"" => Any[3], ""MAIN_PAIRS"" => Any[""RC00044:C00022_C00256""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3], ""OUT"" => [""C00022"", ""C00030""], ""IN"" => [""C00256"", ""C00028""], ""MEAN_MA"" => 3.0, ""DIFF"" => 0, ""EQUATION"" => ""C00256 + C00028 <=> C00022 + C00030"", ""RCLASS"" => Any[""RC00044""])"
rn:R00472,"Dict{String, Any}(""MA_IN"" => Any[4, 32], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00308:C00048_C00149"", ""RC02747:C00024_C00149""], ""ENZYME"" => 2, ""MA_OUT"" => Any[37, 3], ""OUT"" => [""C00024"", ""C00001"", ""C00048""], ""IN"" => [""C00149"", ""C00010""], ""MEAN_MA"" => 19.0, ""DIFF"" => 4, ""EQUATION"" => ""C00149 + C00010 <=> C00024 + C00001 + C00048"", ""RCLASS"" => Any[""RC00004"", ""RC00308"", ""RC02747""])"
rn:R01019,"Dict{String, Any}(""MA_IN"" => Any[1], ""MAIN_PAIRS"" => Any[""RC00047:C00033_C00084""], ""ENZYME"" => 1, ""MA_OUT"" => Any[2], ""OUT"" => [""C01359"", ""C00033""], ""IN"" => [""C00113"", ""C00084"", ""C00001""], ""MEAN_MA"" => 1.5, ""DIFF"" => 1, ""EQUATION"" => ""C00113 + C00084 + C00001 <=> C01359 + C00033"", ""RCLASS"" => Any[""RC00047""])"
rn:R00344,"Dict{String, Any}(""MA_IN"" => Any[20, 3, 2], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00040:C00022_C00036"", ""RC00367:C00036_C00288""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 4], ""OUT"" => [""C00008"", ""C00009"", ""C00036""], ""IN"" => [""C00002"", ""C00022"", ""C00288""], ""MEAN_MA"" => 9.916666666666668, ""DIFF"" => -2, ""EQUATION"" => ""C00002 + C00022 + C00288 <=> C00008 + C00009 + C00036"", ""RCLASS"" => Any[""RC00002"", ""RC00040"", ""RC00367""])"
