first,second
rn:R01934,"Dict{String, Any}(""MA_IN"" => Any[6, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00114:C00322_C05662""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 30], ""OUT"" => [""C00322"", ""C00011"", ""C00004"", ""C00080""], ""IN"" => [""C05662"", ""C00003""], ""MEAN_MA"" => 18.75, ""DIFF"" => -3, ""EQUATION"" => ""C05662 + C00003 <=> C00322 + C00011 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00114""])"
rn:R02315,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00215:C00025_C00449"", ""RC00225:C00449_C04076""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 6, 31], ""OUT"" => [""C00025"", ""C04076"", ""C00005"", ""C00080""], ""IN"" => [""C00449"", ""C00006"", ""C00001""], ""MEAN_MA"" => 17.25, ""DIFF"" => 1, ""EQUATION"" => ""C00449 + C00006 + C00001 <=> C00025 + C04076 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00215"", ""RC00225""])"
rn:R00480,"Dict{String, Any}(""MA_IN"" => Any[20, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00043:C00049_C03082""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 9], ""OUT"" => [""C00008"", ""C03082""], ""IN"" => [""C00002"", ""C00049""], ""MEAN_MA"" => 13.25, ""DIFF"" => 3, ""EQUATION"" => ""C00002 + C00049 <=> C00008 + C03082"", ""RCLASS"" => Any[""RC00002"", ""RC00043""])"
rn:R02291,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00684:C00441_C03082""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9, 31], ""OUT"" => [""C03082"", ""C00005"", ""C00080""], ""IN"" => [""C00441"", ""C00009"", ""C00006""], ""MEAN_MA"" => 19.5, ""DIFF"" => 2, ""EQUATION"" => ""C00441 + C00009 + C00006 <=> C03082 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00684""])"
rn:R04863,"Dict{String, Any}(""MA_IN"" => Any[24, 0], ""MAIN_PAIRS"" => Any[""RC00039:C05535_C11482"", ""RC00070:C00020_C05560"", ""RC02816:C05535_C05560""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 17], ""OUT"" => [""C05535"", ""C00020""], ""IN"" => [""C05560"", ""C11482""], ""MEAN_MA"" => 12.25, ""DIFF"" => 1, ""EQUATION"" => ""C05560 + C11482 <=> C05535 + C00020"", ""RCLASS"" => Any[""RC00039"", ""RC00070"", ""RC02816""])"
rn:R02733,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00064:C00666_C04390"", ""RC00300:C00033_C04390""], ""ENZYME"" => 3, ""MA_OUT"" => Any[2, 6], ""OUT"" => [""C00033"", ""C00666""], ""IN"" => [""C04390"", ""C00001""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C04390 + C00001 <=> C00033 + C00666"", ""RCLASS"" => Any[""RC00064"", ""RC00300""])"
rn:R04199,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00478:C03972_C20258""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 31], ""OUT"" => [""C20258"", ""C00005"", ""C00080""], ""IN"" => [""C03972"", ""C00006"", ""C00001""], ""MEAN_MA"" => 19.75, ""DIFF"" => -1, ""EQUATION"" => ""C03972 + C00006 + C00001 <=> C20258 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00478""])"
rn:R00451,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00299:C00047_C00680""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6], ""OUT"" => [""C00047"", ""C00011""], ""IN"" => [""C00680""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C00680 <=> C00047 + C00011"", ""RCLASS"" => Any[""RC00299""])"
rn:R09779,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00064:C00047_C19889"", ""RC00090:C19885_C19889""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6, 6], ""OUT"" => [""C00047"", ""C19885""], ""IN"" => [""C19889"", ""C00001""], ""MEAN_MA"" => 8.0, ""DIFF"" => 2, ""EQUATION"" => ""C19889 + C00001 <=> C00047 + C19885"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R03098,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00043:C00956_C05560""], ""ENZYME"" => 1, ""MA_OUT"" => Any[24], ""OUT"" => [""C05560"", ""C00013""], ""IN"" => [""C00956"", ""C00002""], ""MEAN_MA"" => 15.0, ""DIFF"" => 18, ""EQUATION"" => ""C00956 + C00002 <=> C05560 + C00013"", ""RCLASS"" => Any[""RC00043""])"
rn:R09776,"Dict{String, Any}(""MA_IN"" => Any[10, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00043:C19886_C19887""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 19], ""OUT"" => [""C19887"", ""C00008""], ""IN"" => [""C19886"", ""C00002""], ""MEAN_MA"" => 15.75, ""DIFF"" => 3, ""EQUATION"" => ""C19886 + C00002 <=> C19887 + C00008"", ""RCLASS"" => Any[""RC00002"", ""RC00043""])"
rn:R04371,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00618:C04002_C05662""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6], ""OUT"" => [""C04002"", ""C00001""], ""IN"" => [""C05662""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C05662 <=> C04002 + C00001"", ""RCLASS"" => Any[""RC00618""])"
rn:R00715,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00217:C00047_C00449"", ""RC01532:C00026_C00449""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 5, 30], ""OUT"" => [""C00047"", ""C00026"", ""C00004"", ""C00080""], ""IN"" => [""C00449"", ""C00003"", ""C00001""], ""MEAN_MA"" => 17.083333333333332, ""DIFF"" => 0, ""EQUATION"" => ""C00449 + C00003 + C00001 <=> C00047 + C00026 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00217"", ""RC01532""])"
rn:R01939,"Dict{String, Any}(""MA_IN"" => Any[6, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00006:C00322_C00956""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 5], ""OUT"" => [""C00322"", ""C00025""], ""IN"" => [""C00956"", ""C00026""], ""MEAN_MA"" => 5.5, ""DIFF"" => 0, ""EQUATION"" => ""C00956 + C00026 <=> C00322 + C00025"", ""RCLASS"" => Any[""RC00006""])"
rn:R04336,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC01130:C03871_C03972""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[7], ""OUT"" => [""C03972"", ""C00001""], ""IN"" => [""C03871""], ""MEAN_MA"" => 7.0, ""DIFF"" => 0, ""EQUATION"" => ""C03871 <=> C03972 + C00001"", ""RCLASS"" => Any[""RC01130""])"
rn:R09775,"Dict{String, Any}(""MA_IN"" => Any[6, 6, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00064:C00956_C19886"", ""RC00090:C19885_C19886""], ""ENZYME"" => 6, ""MA_OUT"" => Any[10, 19], ""OUT"" => [""C19886"", ""C00008"", ""C00009""], ""IN"" => [""C00956"", ""C19885"", ""C00002""], ""MEAN_MA"" => 12.583333333333332, ""DIFF"" => -3, ""EQUATION"" => ""C00956 + C19885 + C00002 <=> C19886 + C00008 + C00009"", ""RCLASS"" => Any[""RC00002"", ""RC00064"", ""RC00090""])"
rn:R04467,"Dict{String, Any}(""MA_IN"" => Any[8, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00006:C04390_C05539""], ""ENZYME"" => 2, ""MA_OUT"" => Any[9, 5], ""OUT"" => [""C05539"", ""C00025""], ""IN"" => [""C04390"", ""C00026""], ""MEAN_MA"" => 6.75, ""DIFF"" => 1, ""EQUATION"" => ""C04390 + C00026 <=> C05539 + C00025"", ""RCLASS"" => Any[""RC00006""])"
rn:R02735,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00302:C00666_C00680""], ""ENZYME"" => 5, ""MA_OUT"" => Any[6], ""OUT"" => [""C00680""], ""IN"" => [""C00666""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C00666 <=> C00680"", ""RCLASS"" => Any[""RC00302""])"
rn:R01773,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00087:C00263_C00441""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 30], ""OUT"" => [""C00441"", ""C00004"", ""C00080""], ""IN"" => [""C00263"", ""C00003""], ""MEAN_MA"" => 18.25, ""DIFF"" => -3, ""EQUATION"" => ""C00263 + C00003 <=> C00441 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00087""])"
rn:R04475,"Dict{String, Any}(""MA_IN"" => Any[9, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00006:C04421_C04462""], ""ENZYME"" => 2, ""MA_OUT"" => Any[10, 5], ""OUT"" => [""C04462"", ""C00025""], ""IN"" => [""C04421"", ""C00026""], ""MEAN_MA"" => 7.25, ""DIFF"" => 1, ""EQUATION"" => ""C04421 + C00026 <=> C04462 + C00025"", ""RCLASS"" => Any[""RC00006""])"
rn:R04364,"Dict{String, Any}(""MA_IN"" => Any[7, 37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC01136:C03972_C05539""], ""ENZYME"" => 2, ""MA_OUT"" => Any[9, 32], ""OUT"" => [""C05539"", ""C00010""], ""IN"" => [""C03972"", ""C00024"", ""C00001""], ""MEAN_MA"" => 21.25, ""DIFF"" => -3, ""EQUATION"" => ""C03972 + C00024 + C00001 <=> C05539 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC01136""])"
rn:R01775,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00087:C00263_C00441""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 31], ""OUT"" => [""C00441"", ""C00005"", ""C00080""], ""IN"" => [""C00263"", ""C00006""], ""MEAN_MA"" => 18.5, ""DIFF"" => -2, ""EQUATION"" => ""C00263 + C00006 <=> C00441 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00087""])"
rn:R04198,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00478:C03972_C20258""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 30], ""OUT"" => [""C20258"", ""C00004"", ""C00080""], ""IN"" => [""C03972"", ""C00003"", ""C00001""], ""MEAN_MA"" => 19.5, ""DIFF"" => -2, ""EQUATION"" => ""C03972 + C00003 + C00001 <=> C20258 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00478""])"
