first,second
rn:R03724,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00138:C01802_C05107""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[15], ""OUT"" => [""C05107"", ""C00030""], ""IN"" => [""C01802"", ""C00028""], ""MEAN_MA"" => 14.5, ""DIFF"" => 1, ""EQUATION"" => ""C01802 + C00028 <=> C05107 + C00030"", ""RCLASS"" => Any[""RC00138""])"
rn:R01456,"Dict{String, Any}(""MA_IN"" => Any[13, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00138:C00187_C01164""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 31], ""OUT"" => [""C01164"", ""C00005"", ""C00080""], ""IN"" => [""C00187"", ""C00006""], ""MEAN_MA"" => 22.5, ""DIFF"" => -2, ""EQUATION"" => ""C00187 + C00006 <=> C01164 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00138""])"
rn:R05640,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC01442:C01724_C11455""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C11455"", ""C00058"", ""C03161"", ""C00001""], ""IN"" => [""C01724"", ""C03024"", ""C00007""], ""MEAN_MA"" => 14.0, ""DIFF"" => 0, ""EQUATION"" => ""C01724 + 3 C03024 + 3 C00007 <=> C11455 + C00058 + 3 C03161 + 4 C00001"", ""RCLASS"" => Any[""RC01442""])"
rn:R12403,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC03537:C05103_C22112""], ""ENZYME"" => 1, ""MA_OUT"" => Any[16], ""OUT"" => [""C22112"", ""C00996"", ""C00001""], ""IN"" => [""C05103"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 14.5, ""DIFF"" => 3, ""EQUATION"" => ""C05103 + 6 C00999 + 3 C00007 + 6 C00080 <=> C22112 + 6 C00996 + 4 C00001"", ""RCLASS"" => Any[""RC03537""])"
rn:R05776,"Dict{String, Any}(""MA_IN"" => Any[20, 14], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC01470:C11522_C11523""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 15], ""OUT"" => [""C00021"", ""C11523""], ""IN"" => [""C00019"", ""C11522""], ""MEAN_MA"" => 17.0, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C11522 <=> C00021 + C11523"", ""RCLASS"" => Any[""RC00003"", ""RC01470""])"
rn:R12323,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC01442:C01724_C11455""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C11455"", ""C00058"", ""C00139"", ""C00001""], ""IN"" => [""C01724"", ""C00138"", ""C00080"", ""C00007""], ""MEAN_MA"" => 14.0, ""DIFF"" => 0, ""EQUATION"" => ""C01724 + 6 C00138 + 6 C00080 + 3 C00007 <=> C11455 + C00058 + 6 C00139 + 4 C00001"", ""RCLASS"" => Any[""RC01442""])"
rn:R07484,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00911:C11522_C15776""], ""ENZYME"" => 5, ""MA_OUT"" => Any[14], ""OUT"" => [""C11522""], ""IN"" => [""C15776""], ""MEAN_MA"" => 13.5, ""DIFF"" => 1, ""EQUATION"" => ""C15776 <=> C11522"", ""RCLASS"" => Any[""RC00911""])"
rn:R12378,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC03537:C11522_C22119""], ""ENZYME"" => 1, ""MA_OUT"" => Any[19], ""OUT"" => [""C22119"", ""C00996"", ""C00001""], ""IN"" => [""C11522"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 16.5, ""DIFF"" => 5, ""EQUATION"" => ""C11522 + 6 C00999 + 3 C00007 + 6 C00080 <=> C22119 + 6 C00996 + 4 C00001"", ""RCLASS"" => Any[""RC03537""])"
rn:R12399,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00154:C02141_C22121""], ""ENZYME"" => 1, ""MA_OUT"" => Any[17], ""OUT"" => [""C02141"", ""C00006""], ""IN"" => [""C22121"", ""C00005"", ""C00080""], ""MEAN_MA"" => 15.5, ""DIFF"" => 3, ""EQUATION"" => ""C22121 + C00005 + C00080 <=> C02141 + C00006"", ""RCLASS"" => Any[""RC00154""])"
rn:R03311,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00905:C01164_C05443""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[15], ""OUT"" => [""C05443""], ""IN"" => [""C01164"", ""C00205""], ""MEAN_MA"" => 14.0, ""DIFF"" => 2, ""EQUATION"" => ""C01164 + C00205 <=> C05443"", ""RCLASS"" => Any[""RC00905""])"
rn:R03689,"Dict{String, Any}(""MA_IN"" => Any[14, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00522:C01724_C05109""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14, 33], ""OUT"" => [""C05109"", ""C00006""], ""IN"" => [""C01724"", ""C00005"", ""C00080""], ""MEAN_MA"" => 23.0, ""DIFF"" => 2, ""EQUATION"" => ""C01724 + C00005 + C00080 <=> C05109 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00522""])"
rn:R07509,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC01952:C05108_C15808""], ""ENZYME"" => 1, ""MA_OUT"" => Any[17], ""OUT"" => [""C15808"", ""C00996"", ""C00001""], ""IN"" => [""C05108"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 15.0, ""DIFF"" => 4, ""EQUATION"" => ""C05108 + 6 C00999 + 3 C00007 + 6 C00080 <=> C15808 + 6 C00996 + 4 C00001"", ""RCLASS"" => Any[""RC00001"", ""RC01952""])"
rn:R02692,"Dict{String, Any}(""MA_IN"" => Any[6, 13], ""MAIN_PAIRS"" => Any[""RC00037:C00641_C01885"", ""RC00055:C00187_C02530""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 21], ""OUT"" => [""C01885"", ""C02530""], ""IN"" => [""C00641"", ""C00187""], ""MEAN_MA"" => 11.5, ""DIFF"" => 8, ""EQUATION"" => ""C00641 + C00187 <=> C01885 + C02530"", ""RCLASS"" => Any[""RC00037"", ""RC00055""])"
rn:R12355,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00201:C00751_C01054""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C01054"", ""C00996"", ""C00001""], ""IN"" => [""C00751"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 11.5, ""DIFF"" => 7, ""EQUATION"" => ""C00751 + 2 C00999 + C00007 + 2 C00080 <=> C01054 + 2 C00996 + C00001"", ""RCLASS"" => Any[""RC00201""])"
rn:R01462,"Dict{String, Any}(""MA_IN"" => Any[21], ""MAIN_PAIRS"" => Any[""RC00055:C00187_C02530""], ""ENZYME"" => 3, ""MA_OUT"" => Any[13], ""OUT"" => [""C00187"", ""C00162""], ""IN"" => [""C02530"", ""C00001""], ""MEAN_MA"" => 17.0, ""DIFF"" => -8, ""EQUATION"" => ""C02530 + C00001 <=> C00187 + C00162"", ""RCLASS"" => Any[""RC00055""])"
rn:R12379,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC03537:C11523_C22120""], ""ENZYME"" => 1, ""MA_OUT"" => Any[18], ""OUT"" => [""C22120"", ""C00996"", ""C00001""], ""IN"" => [""C11523"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 16.5, ""DIFF"" => 3, ""EQUATION"" => ""C11523 + 6 C00999 + 3 C00007 + 6 C00080 <=> C22120 + 6 C00996 + 4 C00001"", ""RCLASS"" => Any[""RC03537""])"
rn:R04667,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00904:C05107_C05439""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[13], ""OUT"" => [""C05439"", ""C00028""], ""IN"" => [""C05107"", ""C00030""], ""MEAN_MA"" => 14.0, ""DIFF"" => -2, ""EQUATION"" => ""C05107 + C00030 <=> C05439 + C00028"", ""RCLASS"" => Any[""RC00904""])"
rn:R07481,"Dict{String, Any}(""MA_IN"" => Any[16, 20], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC01154:C01902_C08830""], ""ENZYME"" => 2, ""MA_OUT"" => Any[16, 19], ""OUT"" => [""C08830"", ""C00021""], ""IN"" => [""C01902"", ""C00019""], ""MEAN_MA"" => 17.75, ""DIFF"" => -1, ""EQUATION"" => ""C01902 + C00019 <=> C08830 + C00021"", ""RCLASS"" => Any[""RC00003"", ""RC01154""])"
rn:R12377,"Dict{String, Any}(""MA_IN"" => Any[16], ""MAIN_PAIRS"" => Any[""RC01952:C08830_C22116""], ""ENZYME"" => 1, ""MA_OUT"" => Any[20], ""OUT"" => [""C22116"", ""C00996"", ""C00001""], ""IN"" => [""C08830"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 18.0, ""DIFF"" => 4, ""EQUATION"" => ""C08830 + 6 C00999 + 3 C00007 + 6 C00080 <=> C22116 + 6 C00996 + 4 C00001"", ""RCLASS"" => Any[""RC01952""])"
rn:R07488,"Dict{String, Any}(""MA_IN"" => Any[15, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC01887:C01753_C08821""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15, 33], ""OUT"" => [""C01753"", ""C00006""], ""IN"" => [""C08821"", ""C00005"", ""C00080""], ""MEAN_MA"" => 23.5, ""DIFF"" => 2, ""EQUATION"" => ""C08821 + C00005 + C00080 <=> C01753 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC01887""])"
rn:R12376,"Dict{String, Any}(""MA_IN"" => Any[18], ""MAIN_PAIRS"" => Any[""RC03536:C22120_C22123""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C22123"", ""C00004"", ""C00011"", ""C00080""], ""IN"" => [""C22120"", ""C00003""], ""MEAN_MA"" => 16.5, ""DIFF"" => -3, ""EQUATION"" => ""C22120 + C00003 <=> C22123 + C00004 + C00011 + C00080"", ""RCLASS"" => Any[""RC03536""])"
rn:R03610,"Dict{String, Any}(""MA_IN"" => Any[18], ""MAIN_PAIRS"" => Any[""RC00723:C01561_C01673""], ""ENZYME"" => 1, ""MA_OUT"" => Any[18], ""OUT"" => [""C01673"", ""C00667"", ""C00001""], ""IN"" => [""C01561"", ""C00662"", ""C00080"", ""C00007""], ""MEAN_MA"" => 18.0, ""DIFF"" => 0, ""EQUATION"" => ""C01561 + 2 C00662 + 2 C00080 + C00007 <=> C01673 + C00667 + C00001"", ""RCLASS"" => Any[""RC00723""])"
rn:R04804,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00911:C05437_C05439""], ""ENZYME"" => 5, ""MA_OUT"" => Any[13], ""OUT"" => [""C05439""], ""IN"" => [""C05437""], ""MEAN_MA"" => 13.0, ""DIFF"" => 0, ""EQUATION"" => ""C05437 <=> C05439"", ""RCLASS"" => Any[""RC00911""])"
rn:R12371,"Dict{String, Any}(""MA_IN"" => Any[20], ""MAIN_PAIRS"" => Any[""RC01163:C22116_C22121""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C22121"", ""C00004"", ""C00011"", ""C00080""], ""IN"" => [""C22116"", ""C00003""], ""MEAN_MA"" => 17.0, ""DIFF"" => -6, ""EQUATION"" => ""C22116 + C00003 <=> C22121 + C00004 + C00011 + C00080"", ""RCLASS"" => Any[""RC01163""])"
rn:R07486,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00904:C15782_C15783""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C15783"", ""C00996"", ""C00001""], ""IN"" => [""C15782"", ""C00999"", ""C00007"", ""C00080""], ""MEAN_MA"" => 14.5, ""DIFF"" => -1, ""EQUATION"" => ""C15782 + 2 C00999 + C00007 + 2 C00080 <=> C15783 + 2 C00996 + 2 C00001"", ""RCLASS"" => Any[""RC00904""])"
rn:R01451,"Dict{String, Any}(""MA_IN"" => Any[13, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00138:C00187_C01164""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 30], ""OUT"" => [""C01164"", ""C00004"", ""C00080""], ""IN"" => [""C00187"", ""C00003""], ""MEAN_MA"" => 22.25, ""DIFF"" => -3, ""EQUATION"" => ""C00187 + C00003 <=> C01164 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00138""])"
rn:R07494,"Dict{String, Any}(""MA_IN"" => Any[17, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC01163:C15808_C15816""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 31], ""OUT"" => [""C15816"", ""C00005"", ""C00080"", ""C00011""], ""IN"" => [""C15808"", ""C00006""], ""MEAN_MA"" => 23.5, ""DIFF"" => -6, ""EQUATION"" => ""C15808 + C00006 <=> C15816 + C00005 + C00080 + C00011"", ""RCLASS"" => Any[""RC00001"", ""RC01163""])"
rn:R05703,"Dict{String, Any}(""MA_IN"" => Any[13, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00522:C01189_C05439""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 31], ""OUT"" => [""C05439"", ""C00005"", ""C00080""], ""IN"" => [""C01189"", ""C00006""], ""MEAN_MA"" => 22.5, ""DIFF"" => -2, ""EQUATION"" => ""C01189 + C00006 <=> C05439 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00522""])"
rn:R11097,"Dict{String, Any}(""MA_IN"" => Any[14, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC01886:C08813_C21106""], ""ENZYME"" => 1, ""MA_OUT"" => Any[16, 33], ""OUT"" => [""C08813"", ""C00006"", ""C00001""], ""IN"" => [""C21106"", ""C00005"", ""C00080"", ""C00007""], ""MEAN_MA"" => 23.5, ""DIFF"" => 4, ""EQUATION"" => ""C21106 + C00005 + C00080 + C00007 <=> C08813 + C00006 + 2 C00001"", ""RCLASS"" => Any[""RC00001"", ""RC01886""])"
rn:R11458,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00963:C01561_C05443""], ""ENZYME"" => 1, ""MA_OUT"" => Any[18], ""OUT"" => [""C01561"", ""C00139"", ""C00001""], ""IN"" => [""C05443"", ""C00007"", ""C00138"", ""C00080""], ""MEAN_MA"" => 16.5, ""DIFF"" => 3, ""EQUATION"" => ""C05443 + C00007 + 2 C00138 + 2 C00080 <=> C01561 + 2 C00139 + C00001"", ""RCLASS"" => Any[""RC00963""])"
rn:R02874,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00201:C00751_C01054""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C01054"", ""C03161"", ""C00001""], ""IN"" => [""C00751"", ""C00007"", ""C03024""], ""MEAN_MA"" => 11.5, ""DIFF"" => 7, ""EQUATION"" => ""C00751 + C00007 + C03024 <=> C01054 + C03161 + C00001"", ""RCLASS"" => Any[""RC00201""])"
rn:R07495,"Dict{String, Any}(""MA_IN"" => Any[13, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00154:C05103_C15816""], ""ENZYME"" => 1, ""MA_OUT"" => Any[13, 33], ""OUT"" => [""C05103"", ""C00006""], ""IN"" => [""C15816"", ""C00005"", ""C00080""], ""MEAN_MA"" => 22.5, ""DIFF"" => 2, ""EQUATION"" => ""C15816 + C00005 + C00080 <=> C05103 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00154""])"
rn:R07487,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00138:C08821_C15783""], ""ENZYME"" => 1, ""MA_OUT"" => Any[15], ""OUT"" => [""C08821""], ""IN"" => [""C15783""], ""MEAN_MA"" => 14.5, ""DIFF"" => 1, ""EQUATION"" => ""C15783 <=> C08821"", ""RCLASS"" => Any[""RC00138""])"
rn:R12400,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00144:C15777_C22122""], ""ENZYME"" => 1, ""MA_OUT"" => Any[14], ""OUT"" => [""C15777"", ""C00006""], ""IN"" => [""C22122"", ""C00005"", ""C00080""], ""MEAN_MA"" => 14.0, ""DIFF"" => 0, ""EQUATION"" => ""C22122 + C00005 + C00080 <=> C15777 + C00006"", ""RCLASS"" => Any[""RC00144""])"
