first,second
rn:R07087,"Dict{String, Any}(""MA_IN"" => Any[8, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC01444:C14556_C14854""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 33], ""OUT"" => [""C14854"", ""C00006"", ""C00001""], ""IN"" => [""C14556"", ""C00005"", ""C00007"", ""C00080""], ""MEAN_MA"" => 21.0, ""DIFF"" => 6, ""EQUATION"" => ""C14556 + C00005 + C00007 + C00080 <=> C14854 + C00006 + C00001"", ""RCLASS"" => Any[""RC00001"", ""RC01444""])"
rn:R07070,"Dict{String, Any}(""MA_IN"" => Any[6, 11], ""MAIN_PAIRS"" => Any[""RC01704:C00051_C14848"", ""RC01765:C14840_C14848""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18], ""OUT"" => [""C14848""], ""IN"" => [""C14840"", ""C00051""], ""MEAN_MA"" => 13.25, ""DIFF"" => 1, ""EQUATION"" => ""C14840 + C00051 <=> C14848"", ""RCLASS"" => Any[""RC01704"", ""RC01765""])"
rn:R07002,"Dict{String, Any}(""MA_IN"" => Any[7, 11], ""MAIN_PAIRS"" => Any[""RC01704:C00051_C14791"", ""RC01758:C14786_C14791""], ""ENZYME"" => 2, ""MA_OUT"" => Any[20], ""OUT"" => [""C14791""], ""IN"" => [""C14786"", ""C00051""], ""MEAN_MA"" => 14.5, ""DIFF"" => 2, ""EQUATION"" => ""C14786 + C00051 <=> C14791"", ""RCLASS"" => Any[""RC01704"", ""RC01758""])"
rn:R07082,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC01728:C14850_C14852""], ""ENZYME"" => 3, ""MA_OUT"" => Any[10], ""OUT"" => [""C14852""], ""IN"" => [""C14850"", ""C00001""], ""MEAN_MA"" => 10.0, ""DIFF"" => 0, ""EQUATION"" => ""C14850 + C00001 <=> C14852"", ""RCLASS"" => Any[""RC01728""])"
rn:R07094,"Dict{String, Any}(""MA_IN"" => Any[14, 11], ""MAIN_PAIRS"" => Any[""RC00004:C00051_C14863"", ""RC02943:C14863_C14865""], ""ENZYME"" => 2, ""MA_OUT"" => Any[20], ""OUT"" => [""C14863"", ""C01327""], ""IN"" => [""C14865"", ""C00051""], ""MEAN_MA"" => 16.25, ""DIFF"" => -5, ""EQUATION"" => ""C14865 + C00051 <=> C14863 + C01327"", ""RCLASS"" => Any[""RC00004"", ""RC02943""])"
rn:R07104,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC01735:C06899_C11150""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 30], ""OUT"" => [""C11150"", ""C00004"", ""C00080""], ""IN"" => [""C06899"", ""C00003""], ""MEAN_MA"" => 18.25, ""DIFF"" => -3, ""EQUATION"" => ""C06899 + C00003 <=> C11150 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC01735""])"
rn:R07013,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC01728:C06205_C14786""], ""ENZYME"" => 3, ""MA_OUT"" => Any[7], ""OUT"" => [""C06205""], ""IN"" => [""C14786"", ""C00001""], ""MEAN_MA"" => 7.0, ""DIFF"" => 0, ""EQUATION"" => ""C14786 + C00001 <=> C06205"", ""RCLASS"" => Any[""RC01728""])"
rn:R07093,"Dict{String, Any}(""MA_IN"" => Any[3, 11], ""MAIN_PAIRS"" => Any[""RC00004:C00051_C14864"", ""RC02943:C14859_C14864""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14], ""OUT"" => [""C14864"", ""C01327""], ""IN"" => [""C14859"", ""C00051""], ""MEAN_MA"" => 10.5, ""DIFF"" => 0, ""EQUATION"" => ""C14859 + C00051 <=> C14864 + C01327"", ""RCLASS"" => Any[""RC00004"", ""RC02943""])"
rn:R07118,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC02941:C14875_C14876""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[9], ""OUT"" => [""C14876""], ""IN"" => [""C14875""], ""MEAN_MA"" => 11.0, ""DIFF"" => -4, ""EQUATION"" => ""C14875 <=> C14876"", ""RCLASS"" => Any[""RC02941""])"
rn:R09426,"Dict{String, Any}(""MA_IN"" => Any[12, 24], ""MAIN_PAIRS"" => Any[""RC00005:C00015_C00167"", ""RC00397:C19574_C19605""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 16], ""OUT"" => [""C19605"", ""C00015""], ""IN"" => [""C19574"", ""C00167""], ""MEAN_MA"" => 17.75, ""DIFF"" => -1, ""EQUATION"" => ""C19574 + C00167 <=> C19605 + C00015"", ""RCLASS"" => Any[""RC00005"", ""RC00397""])"
