first,second
rn:R01199,"Dict{String, Any}(""MA_IN"" => Any[4, 32], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00100"", ""RC02833:C00100_C00109""], ""ENZYME"" => 1, ""MA_OUT"" => Any[37], ""OUT"" => [""C00138"", ""C00100"", ""C00011"", ""C00080""], ""IN"" => [""C00139"", ""C00109"", ""C00010""], ""MEAN_MA"" => 27.5, ""DIFF"" => 1, ""EQUATION"" => ""2 C00139 + C00109 + C00010 <=> 2 C00138 + C00100 + C00011 + 2 C00080"", ""RCLASS"" => Any[""RC00004"", ""RC02833""])"
rn:R00928,"Dict{String, Any}(""MA_IN"" => Any[37, 3], ""MAIN_PAIRS"" => Any[""RC00012:C00024_C00033"", ""RC00014:C00100_C00163""], ""ENZYME"" => 2, ""MA_OUT"" => Any[2, 37], ""OUT"" => [""C00033"", ""C00100""], ""IN"" => [""C00024"", ""C00163""], ""MEAN_MA"" => 19.75, ""DIFF"" => -1, ""EQUATION"" => ""C00024 + C00163 <=> C00033 + C00100"", ""RCLASS"" => Any[""RC00012"", ""RC00014""])"
rn:R12356,"Dict{String, Any}(""MA_IN"" => Any[37], ""MAIN_PAIRS"" => Any[""RC00095:C00100_C00894""], ""ENZYME"" => 1, ""MA_OUT"" => Any[37], ""OUT"" => [""C00894"", ""C00027""], ""IN"" => [""C00100"", ""C00007""], ""MEAN_MA"" => 37.0, ""DIFF"" => 0, ""EQUATION"" => ""C00100 + C00007 <=> C00894 + C00027"", ""RCLASS"" => Any[""RC00095""])"
rn:R10998,"Dict{String, Any}(""MA_IN"" => Any[37, 8], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00100"", ""RC00004:C15973_C21018"", ""RC02727:C00100_C21018""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 10], ""OUT"" => [""C00010"", ""C21018""], ""IN"" => [""C00100"", ""C15973""], ""MEAN_MA"" => 21.75, ""DIFF"" => -3, ""EQUATION"" => ""C00100 + C15973 <=> C00010 + C21018"", ""RCLASS"" => Any[""RC00004"", ""RC02727""])"
rn:R00744,"Dict{String, Any}(""MA_IN"" => Any[39, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00080:C00083_C05989""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[38, 33], ""OUT"" => [""C05989"", ""C00006"", ""C00001""], ""IN"" => [""C00083"", ""C00005"", ""C00080""], ""MEAN_MA"" => 35.25, ""DIFF"" => 1, ""EQUATION"" => ""C00083 + C00005 + C00080 <=> C05989 + C00006 + C00001"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R04425,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC01153:C04225_C04593""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6], ""OUT"" => [""C04225"", ""C00001""], ""IN"" => [""C04593""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C04593 <=> C04225 + C00001"", ""RCLASS"" => Any[""RC01153""])"
rn:R00233,"Dict{String, Any}(""MA_IN"" => Any[39], ""MAIN_PAIRS"" => Any[""RC00040:C00024_C00083""], ""ENZYME"" => 4, ""MA_OUT"" => Any[37], ""OUT"" => [""C00024"", ""C00011""], ""IN"" => [""C00083""], ""MEAN_MA"" => 38.0, ""DIFF"" => -2, ""EQUATION"" => ""C00083 <=> C00024 + C00011"", ""RCLASS"" => Any[""RC00040""])"
rn:R00706,"Dict{String, Any}(""MA_IN"" => Any[3, 32, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00004:C00010_C00024"", ""RC02723:C00024_C00222""], ""ENZYME"" => 1, ""MA_OUT"" => Any[37, 31], ""OUT"" => [""C00024"", ""C00011"", ""C00005"", ""C00080""], ""IN"" => [""C00222"", ""C00010"", ""C00006""], ""MEAN_MA"" => 28.333333333333336, ""DIFF"" => 0, ""EQUATION"" => ""C00222 + C00010 + C00006 <=> C00024 + C00011 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00004"", ""RC02723""])"
rn:R00740,"Dict{String, Any}(""MA_IN"" => Any[3, 32, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00004:C00010_C00083"", ""RC00184:C00083_C00222""], ""ENZYME"" => 1, ""MA_OUT"" => Any[39, 31], ""OUT"" => [""C00083"", ""C00005"", ""C00080""], ""IN"" => [""C00222"", ""C00010"", ""C00006""], ""MEAN_MA"" => 28.833333333333336, ""DIFF"" => 2, ""EQUATION"" => ""C00222 + C00010 + C00006 <=> C00083 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00004"", ""RC00184""])"
rn:R10717,"Dict{String, Any}(""MA_IN"" => Any[2, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00117:C00583_C05235""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 30], ""OUT"" => [""C05235"", ""C00004"", ""C00080""], ""IN"" => [""C00583"", ""C00003""], ""MEAN_MA"" => 17.0, ""DIFF"" => -2, ""EQUATION"" => ""C00583 + C00003 <=> C05235 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00117""])"
