first,second
rn:R10931,"Dict{String, Any}(""MA_IN"" => Any[13, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00684:C20949_C20950""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 33], ""OUT"" => [""C20950"", ""C00006"", ""C00009""], ""IN"" => [""C20949"", ""C00005"", ""C00080""], ""MEAN_MA"" => 21.25, ""DIFF"" => -3, ""EQUATION"" => ""C20949 + C00005 + C00080 <=> C20950 + C00006 + C00009"", ""RCLASS"" => Any[""RC00001"", ""RC00684""])"
rn:R11711,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00177:C00062_C00327""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9], ""OUT"" => [""C00327"", ""C00533"", ""C02869"", ""C00001""], ""IN"" => [""C00062"", ""C02745"", ""C00007""], ""MEAN_MA"" => 9.0, ""DIFF"" => 0, ""EQUATION"" => ""2 C00062 + 3 C02745 + 4 C00007 <=> 2 C00327 + 2 C00533 + 3 C02869 + 4 C00001"", ""RCLASS"" => Any[""RC00177""])"
rn:R00259,"Dict{String, Any}(""MA_IN"" => Any[37, 5], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00064:C00025_C00624""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 7], ""OUT"" => [""C00010"", ""C00624""], ""IN"" => [""C00024"", ""C00025""], ""MEAN_MA"" => 20.25, ""DIFF"" => -3, ""EQUATION"" => ""C00024 + C00025 <=> C00010 + C00624"", ""RCLASS"" => Any[""RC00004"", ""RC00064""])"
rn:R00005,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC02756:C00011_C01010""], ""ENZYME"" => 3, ""MA_OUT"" => Any[1], ""OUT"" => [""C00011"", ""C00014""], ""IN"" => [""C01010"", ""C00001""], ""MEAN_MA"" => 2.5, ""DIFF"" => -3, ""EQUATION"" => ""C01010 + C00001 <=> 2 C00011 + 2 C00014"", ""RCLASS"" => Any[""RC02756""])"
rn:R00256,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00010:C00025_C00064"", ""RC02798:C00014_C00064""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 1], ""OUT"" => [""C00025"", ""C00014""], ""IN"" => [""C00064"", ""C00001""], ""MEAN_MA"" => 4.5, ""DIFF"" => 0, ""EQUATION"" => ""C00064 + C00001 <=> C00025 + C00014"", ""RCLASS"" => Any[""RC00010"", ""RC02798""])"
rn:R00575,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00010:C00025_C00064"", ""RC02750:C00064_C00169""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 5, 6], ""OUT"" => [""C00008"", ""C00009"", ""C00025"", ""C00169""], ""IN"" => [""C00002"", ""C00064"", ""C00288"", ""C00001""], ""MEAN_MA"" => 11.5, ""DIFF"" => 4, ""EQUATION"" => ""2 C00002 + C00064 + C00288 + C00001 <=> 2 C00008 + C00009 + C00025 + C00169"", ""RCLASS"" => Any[""RC00002"", ""RC00010"", ""RC02750""])"
rn:R10929,"Dict{String, Any}(""MA_IN"" => Any[5, 6, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00064:C00025_C20948"", ""RC00090:C19885_C20948""], ""ENZYME"" => 6, ""MA_OUT"" => Any[9, 19], ""OUT"" => [""C20948"", ""C00008"", ""C00009""], ""IN"" => [""C00025"", ""C19885"", ""C00002""], ""MEAN_MA"" => 12.166666666666668, ""DIFF"" => -3, ""EQUATION"" => ""C00025 + C19885 + C00002 <=> C20948 + C00008 + C00009"", ""RCLASS"" => Any[""RC00002"", ""RC00064"", ""RC00090""])"
rn:R00149,"Dict{String, Any}(""MA_IN"" => Any[20, 1], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC02804:C00014_C00169""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 6], ""OUT"" => [""C00008"", ""C00009"", ""C00169""], ""IN"" => [""C00002"", ""C00014"", ""C00011"", ""C00001""], ""MEAN_MA"" => 11.5, ""DIFF"" => 4, ""EQUATION"" => ""2 C00002 + C00014 + C00011 + C00001 <=> 2 C00008 + C00009 + C00169"", ""RCLASS"" => Any[""RC00002"", ""RC02804""])"
rn:R00669,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00064:C00077_C00437"", ""RC00300:C00033_C00437""], ""ENZYME"" => 3, ""MA_OUT"" => Any[2, 6], ""OUT"" => [""C00033"", ""C00077""], ""IN"" => [""C00437"", ""C00001""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C00437 + C00001 <=> C00033 + C00077"", ""RCLASS"" => Any[""RC00064"", ""RC00300""])"
rn:R01086,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00445:C00122_C03406"", ""RC00447:C00062_C03406""], ""ENZYME"" => 4, ""MA_OUT"" => Any[4, 9], ""OUT"" => [""C00122"", ""C00062""], ""IN"" => [""C03406""], ""MEAN_MA"" => 8.75, ""DIFF"" => 2, ""EQUATION"" => ""C03406 <=> C00122 + C00062"", ""RCLASS"" => Any[""RC00445"", ""RC00447""])"
rn:R00150,"Dict{String, Any}(""MA_IN"" => Any[20, 1], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC02804:C00014_C00169""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 6], ""OUT"" => [""C00008"", ""C00169"", ""C00001""], ""IN"" => [""C00002"", ""C00014"", ""C00288""], ""MEAN_MA"" => 11.5, ""DIFF"" => 4, ""EQUATION"" => ""C00002 + C00014 + C00288 <=> C00008 + C00169 + C00001"", ""RCLASS"" => Any[""RC00002"", ""RC02804""])"
rn:R01954,"Dict{String, Any}(""MA_IN"" => Any[9, 5], ""MAIN_PAIRS"" => Any[""RC00380:C00049_C03406"", ""RC00629:C00327_C03406""], ""ENZYME"" => 6, ""MA_OUT"" => Any[11], ""OUT"" => [""C00020"", ""C00013"", ""C03406""], ""IN"" => [""C00002"", ""C00327"", ""C00049""], ""MEAN_MA"" => 9.0, ""DIFF"" => -3, ""EQUATION"" => ""C00002 + C00327 + C00049 <=> C00020 + C00013 + C03406"", ""RCLASS"" => Any[""RC00380"", ""RC00629""])"
rn:R03443,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00684:C01250_C04133""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11, 31], ""OUT"" => [""C04133"", ""C00005"", ""C00080""], ""IN"" => [""C01250"", ""C00009"", ""C00006""], ""MEAN_MA"" => 20.5, ""DIFF"" => 2, ""EQUATION"" => ""C01250 + C00009 + C00006 <=> C04133 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00684""])"
