first,second
rn:R00251,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00553:C00025_C01879""], ""ENZYME"" => 3, ""MA_OUT"" => Any[19, 5], ""OUT"" => [""C00008"", ""C00009"", ""C00025""], ""IN"" => [""C00002"", ""C01879"", ""C00001""], ""MEAN_MA"" => 12.5, ""DIFF"" => -2, ""EQUATION"" => ""C00002 + C01879 + 2 C00001 <=> C00008 + C00009 + C00025"", ""RCLASS"" => Any[""RC00002"", ""RC00553""])"
rn:R02869,"Dict{String, Any}(""MA_IN"" => Any[18, 5], ""MAIN_PAIRS"" => Any[""RC00021:C00170_C01137"", ""RC00053:C00315_C00750""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 5], ""OUT"" => [""C00170"", ""C00750""], ""IN"" => [""C01137"", ""C00315""], ""MEAN_MA"" => 10.5, ""DIFF"" => -4, ""EQUATION"" => ""C01137 + C00315 <=> C00170 + C00750"", ""RCLASS"" => Any[""RC00021"", ""RC00053""])"
rn:R08350,"Dict{String, Any}(""MA_IN"" => Any[25], ""MAIN_PAIRS"" => Any[""RC00090:C00051_C02090"", ""RC00096:C02090_C05730""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11, 15], ""OUT"" => [""C00051"", ""C05730""], ""IN"" => [""C02090"", ""C00001""], ""MEAN_MA"" => 19.0, ""DIFF"" => 1, ""EQUATION"" => ""C02090 + C00001 <=> C00051 + C05730"", ""RCLASS"" => Any[""RC00090"", ""RC00096""])"
rn:R01918,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00090:C00051_C05730"", ""RC00096:C00315_C05730""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11, 5], ""OUT"" => [""C00051"", ""C00315""], ""IN"" => [""C05730"", ""C00001""], ""MEAN_MA"" => 11.5, ""DIFF"" => 1, ""EQUATION"" => ""C05730 + C00001 <=> C00051 + C00315"", ""RCLASS"" => Any[""RC00090"", ""RC00096""])"
rn:R08358,"Dict{String, Any}(""MA_IN"" => Any[25, 7], ""MAIN_PAIRS"" => Any[""RC00092:C00072_C05422"", ""RC01003:C02090_C03170""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[27, 7], ""OUT"" => [""C03170"", ""C00072""], ""IN"" => [""C02090"", ""C05422""], ""MEAN_MA"" => 16.5, ""DIFF"" => 2, ""EQUATION"" => ""C02090 + C05422 <=> C03170 + C00072"", ""RCLASS"" => Any[""RC00092"", ""RC01003""])"
rn:R01875,"Dict{String, Any}(""MA_IN"" => Any[3, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC02813:C00094_C00320"", ""RC02823:C00283_C00320""], ""ENZYME"" => 2, ""MA_OUT"" => Any[2, 23, 1], ""OUT"" => [""C00094"", ""C00127"", ""C00283""], ""IN"" => [""C00320"", ""C00051"", ""C00080""], ""MEAN_MA"" => 7.833333333333333, ""DIFF"" => 12, ""EQUATION"" => ""C00320 + 2 C00051 + C00080 <=> C00094 + C00127 + C00283"", ""RCLASS"" => Any[""RC00011"", ""RC02813"", ""RC02823""])"
rn:R08355,"Dict{String, Any}(""MA_IN"" => Any[20, 11, 15], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C16567"", ""RC00096:C16566_C16567""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 27], ""OUT"" => [""C00008"", ""C00009"", ""C16567""], ""IN"" => [""C00002"", ""C00051"", ""C16566""], ""MEAN_MA"" => 19.166666666666668, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00051 + C16566 <=> C00008 + C00009 + C16567"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R03915,"Dict{String, Any}(""MA_IN"" => Any[9, 23], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC00013:C02315_C02582""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 11], ""OUT"" => [""C02582"", ""C00051""], ""IN"" => [""C02315"", ""C00127""], ""MEAN_MA"" => 13.25, ""DIFF"" => -11, ""EQUATION"" => ""C02315 + C00127 <=> C02582 + 2 C00051"", ""RCLASS"" => Any[""RC00011"", ""RC00013""])"
rn:R00494,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00064:C00051_C01419"", ""RC00090:C00025_C00051""], ""ENZYME"" => 3, ""MA_OUT"" => Any[7, 5], ""OUT"" => [""C01419"", ""C00025""], ""IN"" => [""C00051"", ""C00001""], ""MEAN_MA"" => 8.5, ""DIFF"" => 1, ""EQUATION"" => ""C00051 + C00001 <=> C01419 + C00025"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R00899,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00096:C00037_C01419"", ""RC00141:C00097_C01419""], ""ENZYME"" => 3, ""MA_OUT"" => Any[5, 3], ""OUT"" => [""C00097"", ""C00037""], ""IN"" => [""C01419"", ""C00001""], ""MEAN_MA"" => 5.5, ""DIFF"" => 1, ""EQUATION"" => ""C01419 + C00001 <=> C00097 + C00037"", ""RCLASS"" => Any[""RC00096"", ""RC00141""])"
rn:R01917,"Dict{String, Any}(""MA_IN"" => Any[20, 11, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C05730"", ""RC00096:C00315_C05730""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 15], ""OUT"" => [""C00008"", ""C00009"", ""C05730""], ""IN"" => [""C00002"", ""C00051"", ""C00315""], ""MEAN_MA"" => 14.5, ""DIFF"" => -2, ""EQUATION"" => ""C00002 + C00051 + C00315 <=> C00008 + C00009 + C05730"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R02034,"Dict{String, Any}(""MA_IN"" => Any[10, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00084:C00345_C01218""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 31], ""OUT"" => [""C01218"", ""C00005"", ""C00080""], ""IN"" => [""C00345"", ""C00006""], ""MEAN_MA"" => 21.0, ""DIFF"" => -2, ""EQUATION"" => ""C00345 + C00006 <=> C01218 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00084""])"
rn:R08359,"Dict{String, Any}(""MA_IN"" => Any[18, 3], ""MAIN_PAIRS"" => Any[""RC00021:C00170_C01137"", ""RC00053:C01672_C16565""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 5], ""OUT"" => [""C00170"", ""C16565""], ""IN"" => [""C01137"", ""C01672""], ""MEAN_MA"" => 10.0, ""DIFF"" => -2, ""EQUATION"" => ""C01137 + C01672 <=> C00170 + C16565"", ""RCLASS"" => Any[""RC00021"", ""RC00053""])"
rn:R08364,"Dict{String, Any}(""MA_IN"" => Any[10, 27], ""MAIN_PAIRS"" => Any[""RC00613:C03723_C04232"", ""RC01003:C02090_C03170""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 25], ""OUT"" => [""C03723"", ""C02090""], ""IN"" => [""C04232"", ""C03170"", ""C00001""], ""MEAN_MA"" => 18.0, ""DIFF"" => -2, ""EQUATION"" => ""C04232 + C03170 + C00001 <=> C03723 + C02090"", ""RCLASS"" => Any[""RC00613"", ""RC01003""])"
rn:R12578,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23], ""OUT"" => [""C00127"", ""C00001"", ""C01335""], ""IN"" => [""C00051"", ""C15498""], ""MEAN_MA"" => 17.0, ""DIFF"" => 12, ""EQUATION"" => ""2 C00051 + C15498 <=> C00127 + C00001 + C01335"", ""RCLASS"" => Any[""RC00011""])"
rn:R04951,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00096:C00037_C05729"", ""RC00141:C05726_C05729""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6, 3], ""OUT"" => [""C05726"", ""C00037""], ""IN"" => [""C05729"", ""C00001""], ""MEAN_MA"" => 6.25, ""DIFF"" => 1, ""EQUATION"" => ""C05729 + C00001 <=> C05726 + C00037"", ""RCLASS"" => Any[""RC00096"", ""RC00141""])"
rn:R01920,"Dict{String, Any}(""MA_IN"" => Any[18, 3], ""MAIN_PAIRS"" => Any[""RC00021:C00170_C01137"", ""RC00053:C00134_C00315""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 5], ""OUT"" => [""C00170"", ""C00315""], ""IN"" => [""C01137"", ""C00134""], ""MEAN_MA"" => 10.0, ""DIFF"" => -2, ""EQUATION"" => ""C01137 + C00134 <=> C00170 + C00315"", ""RCLASS"" => Any[""RC00021"", ""RC00053""])"
rn:R08352,"Dict{String, Any}(""MA_IN"" => Any[20, 11, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C16562"", ""RC00096:C00750_C16562""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 17], ""OUT"" => [""C00008"", ""C00009"", ""C16562""], ""IN"" => [""C00002"", ""C00051"", ""C00750""], ""MEAN_MA"" => 15.0, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00051 + C00750 <=> C00008 + C00009 + C16562"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R08363,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00613:C03723_C04232""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10], ""OUT"" => [""C03723"", ""C16663""], ""IN"" => [""C04232"", ""C16664"", ""C00001""], ""MEAN_MA"" => 10.0, ""DIFF"" => 0, ""EQUATION"" => ""C04232 + C16664 + C00001 <=> C03723 + C16663"", ""RCLASS"" => Any[""RC00613""])"
rn:R03916,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00064:C02320_C05729"", ""RC00090:C00025_C02320""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8, 5], ""OUT"" => [""C05729"", ""C00025""], ""IN"" => [""C02320"", ""C00001""], ""MEAN_MA"" => 9.25, ""DIFF"" => 1, ""EQUATION"" => ""C02320 + C00001 <=> C05729 + C00025"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R00267,"Dict{String, Any}(""MA_IN"" => Any[6, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00114:C00026_C00311"", ""RC02801:C00011_C00311""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 1, 31], ""OUT"" => [""C00026"", ""C00011"", ""C00005"", ""C00080""], ""IN"" => [""C00311"", ""C00006""], ""MEAN_MA"" => 15.916666666666668, ""DIFF"" => -2, ""EQUATION"" => ""C00311 + C00006 <=> C00026 + C00011 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00114"", ""RC02801""])"
rn:R03522,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00948:C00051_C02320""], ""ENZYME"" => 2, ""MA_OUT"" => Any[12], ""OUT"" => [""C00462"", ""C02320""], ""IN"" => [""C01322"", ""C00051""], ""MEAN_MA"" => 11.5, ""DIFF"" => 1, ""EQUATION"" => ""C01322 + C00051 <=> C00462 + C02320"", ""RCLASS"" => Any[""RC00948""])"
rn:R01111,"Dict{String, Any}(""MA_IN"" => Any[32, 23], ""MAIN_PAIRS"" => Any[""RC00011:C00010_C00920"", ""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[46, 11], ""OUT"" => [""C00920"", ""C00051""], ""IN"" => [""C00010"", ""C00127""], ""MEAN_MA"" => 28.0, ""DIFF"" => 2, ""EQUATION"" => ""C00010 + C00127 <=> C00920 + C00051"", ""RCLASS"" => Any[""RC00011""])"
rn:R00644,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00092:C00072_C05422""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7], ""OUT"" => [""C05422"", ""C00001""], ""IN"" => [""C00072"", ""C00027""], ""MEAN_MA"" => 7.0, ""DIFF"" => 0, ""EQUATION"" => ""C00072 + C00027 <=> C05422 + 2 C00001"", ""RCLASS"" => Any[""RC00092""])"
rn:R01108,"Dict{String, Any}(""MA_IN"" => Any[7, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC00092:C00072_C05422""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23, 7], ""OUT"" => [""C00127"", ""C00072""], ""IN"" => [""C05422"", ""C00051""], ""MEAN_MA"" => 12.0, ""DIFF"" => 12, ""EQUATION"" => ""C05422 + 2 C00051 <=> C00127 + C00072"", ""RCLASS"" => Any[""RC00011"", ""RC00092""])"
rn:R01110,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23], ""OUT"" => [""C00127"", ""C05330""], ""IN"" => [""C20788"", ""C00051""], ""MEAN_MA"" => 17.0, ""DIFF"" => 12, ""EQUATION"" => ""C20788 + 2 C00051 <=> C00127 + 2 C05330"", ""RCLASS"" => Any[""RC00011""])"
rn:R01109,"Dict{String, Any}(""MA_IN"" => Any[7, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC00011:C00736_C01420""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23, 5], ""OUT"" => [""C00127"", ""C00736""], ""IN"" => [""C01420"", ""C00051""], ""MEAN_MA"" => 11.5, ""DIFF"" => 10, ""EQUATION"" => ""C01420 + 2 C00051 <=> C00127 + 2 C00736"", ""RCLASS"" => Any[""RC00011""])"
rn:R02736,"Dict{String, Any}(""MA_IN"" => Any[10, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00066:C01172_C01236""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 31], ""OUT"" => [""C01236"", ""C00005"", ""C00080""], ""IN"" => [""C01172"", ""C00006""], ""MEAN_MA"" => 21.0, ""DIFF"" => -2, ""EQUATION"" => ""C01172 + C00006 <=> C01236 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00066""])"
rn:R03822,"Dict{String, Any}(""MA_IN"" => Any[20, 15, 11], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C02090"", ""RC00096:C02090_C05730""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 25], ""OUT"" => [""C00008"", ""C00009"", ""C02090""], ""IN"" => [""C00002"", ""C05730"", ""C00051""], ""MEAN_MA"" => 18.666666666666668, ""DIFF"" => -2, ""EQUATION"" => ""C00002 + C05730 + C00051 <=> C00008 + C00009 + C02090"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R00497,"Dict{String, Any}(""MA_IN"" => Any[20, 8, 3], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00096:C00037_C00051"", ""RC00141:C00051_C00669""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 11], ""OUT"" => [""C00008"", ""C00009"", ""C00051""], ""IN"" => [""C00002"", ""C00669"", ""C00037""], ""MEAN_MA"" => 12.666666666666668, ""DIFF"" => -1, ""EQUATION"" => ""C00002 + C00669 + C00037 <=> C00008 + C00009 + C00051"", ""RCLASS"" => Any[""RC00002"", ""RC00096"", ""RC00141""])"
rn:R03749,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00064:C00151_C03740"", ""RC00777:C01879_C03740""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6, 4], ""OUT"" => [""C01879"", ""C00151""], ""IN"" => [""C03740""], ""MEAN_MA"" => 7.0, ""DIFF"" => 1, ""EQUATION"" => ""C03740 <=> C01879 + C00151"", ""RCLASS"" => Any[""RC00064"", ""RC00777""])"
rn:R02742,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00011:C00669_C03646""], ""ENZYME"" => 1, ""MA_OUT"" => Any[10, 31], ""OUT"" => [""C03646"", ""C00005"", ""C00080""], ""IN"" => [""C00669"", ""C00006""], ""MEAN_MA"" => 20.5, ""DIFF"" => 0, ""EQUATION"" => ""2 C00669 + C00006 <=> C03646 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00011""])"
rn:R08361,"Dict{String, Any}(""MA_IN"" => Any[25], ""MAIN_PAIRS"" => Any[""RC01003:C02090_C03170""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[27], ""OUT"" => [""C03170"", ""C16663""], ""IN"" => [""C02090"", ""C16664""], ""MEAN_MA"" => 26.0, ""DIFF"" => 2, ""EQUATION"" => ""C02090 + C16664 <=> C03170 + C16663"", ""RCLASS"" => Any[""RC01003""])"
rn:R08353,"Dict{String, Any}(""MA_IN"" => Any[20, 11, 17], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C16563"", ""RC00096:C16562_C16563""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 29], ""OUT"" => [""C00008"", ""C00009"", ""C16563""], ""IN"" => [""C00002"", ""C00051"", ""C16562""], ""MEAN_MA"" => 20.0, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00051 + C16562 <=> C00008 + C00009 + C16563"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R11861,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00064:C00051_C01419"", ""RC00777:C00051_C01879""], ""ENZYME"" => 4, ""MA_OUT"" => Any[7, 6], ""OUT"" => [""C01419"", ""C01879""], ""IN"" => [""C00051""], ""MEAN_MA"" => 8.75, ""DIFF"" => 2, ""EQUATION"" => ""C00051 <=> C01419 + C01879"", ""RCLASS"" => Any[""RC00064"", ""RC00777""])"
rn:R00670,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00299:C00077_C00134""], ""ENZYME"" => 4, ""MA_OUT"" => Any[3], ""OUT"" => [""C00134"", ""C00011""], ""IN"" => [""C00077""], ""MEAN_MA"" => 4.5, ""DIFF"" => -3, ""EQUATION"" => ""C00077 <=> C00134 + C00011"", ""RCLASS"" => Any[""RC00299""])"
rn:R00894,"Dict{String, Any}(""MA_IN"" => Any[20, 5, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00064:C00097_C00669"", ""RC00090:C00025_C00669""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 8], ""OUT"" => [""C00008"", ""C00009"", ""C00669""], ""IN"" => [""C00002"", ""C00025"", ""C00097""], ""MEAN_MA"" => 11.75, ""DIFF"" => -3, ""EQUATION"" => ""C00002 + C00025 + C00097 <=> C00008 + C00009 + C00669"", ""RCLASS"" => Any[""RC00002"", ""RC00064"", ""RC00090""])"
rn:R04950,"Dict{String, Any}(""MA_IN"" => Any[37, 6], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00064:C05726_C05727""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 8], ""OUT"" => [""C00010"", ""C05727""], ""IN"" => [""C00024"", ""C05726""], ""MEAN_MA"" => 20.75, ""DIFF"" => -3, ""EQUATION"" => ""C00024 + C05726 <=> C00010 + C05727"", ""RCLASS"" => Any[""RC00004"", ""RC00064""])"
rn:R08354,"Dict{String, Any}(""MA_IN"" => Any[20, 11, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00090:C00051_C16566"", ""RC00096:C16565_C16566""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 15], ""OUT"" => [""C00008"", ""C00009"", ""C16566""], ""IN"" => [""C00002"", ""C00051"", ""C16565""], ""MEAN_MA"" => 14.5, ""DIFF"" => -2, ""EQUATION"" => ""C00002 + C00051 + C16565 <=> C00008 + C00009 + C16566"", ""RCLASS"" => Any[""RC00002"", ""RC00090"", ""RC00096""])"
rn:R04039,"Dict{String, Any}(""MA_IN"" => Any[23], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[11], ""OUT"" => [""C02756"", ""C00051""], ""IN"" => [""C03544"", ""C00127""], ""MEAN_MA"" => 17.0, ""DIFF"" => -12, ""EQUATION"" => ""C03544 + C00127 <=> C02756 + 2 C00051"", ""RCLASS"" => Any[""RC00011""])"
rn:R08360,"Dict{String, Any}(""MA_IN"" => Any[1], ""MAIN_PAIRS"" => Any[""RC01872:C01335_C15498""], ""ENZYME"" => 1, ""MA_OUT"" => Any[0], ""OUT"" => [""C16664"", ""C00001"", ""C01335""], ""IN"" => [""C16663"", ""C15498""], ""MEAN_MA"" => 0.5, ""DIFF"" => -1, ""EQUATION"" => ""C16663 + C15498 <=> C16664 + C00001 + C01335"", ""RCLASS"" => Any[""RC01872""])"
rn:R00274,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23], ""OUT"" => [""C00127"", ""C00001""], ""IN"" => [""C00027"", ""C00051""], ""MEAN_MA"" => 17.0, ""DIFF"" => 12, ""EQUATION"" => ""C00027 + 2 C00051 <=> C00127 + 2 C00001"", ""RCLASS"" => Any[""RC00011""])"
rn:R02824,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23], ""OUT"" => [""C02288"", ""C00127""], ""IN"" => [""C00723"", ""C00051""], ""MEAN_MA"" => 17.0, ""DIFF"" => 12, ""EQUATION"" => ""C00723 + 2 C00051 <=> C02288 + C00127"", ""RCLASS"" => Any[""RC00011""])"
rn:R00120,"Dict{String, Any}(""MA_IN"" => Any[0, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[23, 0], ""OUT"" => [""C00127"", ""C00027""], ""IN"" => [""C00007"", ""C00051""], ""MEAN_MA"" => 8.5, ""DIFF"" => 12, ""EQUATION"" => ""C00007 + 2 C00051 <=> C00127 + C00027"", ""RCLASS"" => Any[""RC00011"", ""RC02755""])"
