first,second
rn:R00336,"Dict{String, Any}(""MA_IN"" => Any[20], ""MAIN_PAIRS"" => Any[""RC00078:C00035_C01228""], ""ENZYME"" => 3, ""MA_OUT"" => Any[19], ""OUT"" => [""C00035"", ""C00013""], ""IN"" => [""C01228"", ""C00001""], ""MEAN_MA"" => 19.5, ""DIFF"" => -1, ""EQUATION"" => ""C01228 + C00001 <=> C00035 + C00013"", ""RCLASS"" => Any[""RC00078""])"
rn:R00127,"Dict{String, Any}(""MA_IN"" => Any[20, 17], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00002:C00008_C00020""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19], ""OUT"" => [""C00008""], ""IN"" => [""C00002"", ""C00020""], ""MEAN_MA"" => 18.75, ""DIFF"" => -18, ""EQUATION"" => ""C00002 + C00020 <=> 2 C00008"", ""RCLASS"" => Any[""RC00002""])"
rn:R01232,"Dict{String, Any}(""MA_IN"" => Any[33], ""MAIN_PAIRS"" => Any[""RC00002:C00044_C01261"", ""RC00002:C00144_C01261""], ""ENZYME"" => 3, ""MA_OUT"" => Any[20, 18], ""OUT"" => [""C00044"", ""C00144""], ""IN"" => [""C01261"", ""C00001""], ""MEAN_MA"" => 26.0, ""DIFF"" => 5, ""EQUATION"" => ""C01261 + C00001 <=> C00044 + C00144"", ""RCLASS"" => Any[""RC00002""])"
rn:R02107,"Dict{String, Any}(""MA_IN"" => Any[8, 0], ""MAIN_PAIRS"" => Any[""RC00143:C00366_C00385"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 0], ""OUT"" => [""C00366"", ""C00027""], ""IN"" => [""C00385"", ""C00001"", ""C00007""], ""MEAN_MA"" => 3.75, ""DIFF"" => -1, ""EQUATION"" => ""C00385 + C00001 + C00007 <=> C00366 + C00027"", ""RCLASS"" => Any[""RC00143"", ""RC02755""])"
rn:R03925,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC01027:C02348_C02350""], ""ENZYME"" => 5, ""MA_OUT"" => Any[6], ""OUT"" => [""C02348""], ""IN"" => [""C02350""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C02350 <=> C02348"", ""RCLASS"" => Any[""RC01027""])"
rn:R00509,"Dict{String, Any}(""MA_IN"" => Any[20, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00078:C00053_C00224""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 22], ""OUT"" => [""C00008"", ""C00053""], ""IN"" => [""C00002"", ""C00224""], ""MEAN_MA"" => 20.25, ""DIFF"" => 1, ""EQUATION"" => ""C00002 + C00224 <=> C00008 + C00053"", ""RCLASS"" => Any[""RC00002"", ""RC00078""])"
rn:R00330,"Dict{String, Any}(""MA_IN"" => Any[20, 19], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00002:C00035_C00044""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 20], ""OUT"" => [""C00008"", ""C00044""], ""IN"" => [""C00002"", ""C00035""], ""MEAN_MA"" => 19.5, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00035 <=> C00008 + C00044"", ""RCLASS"" => Any[""RC00002""])"
rn:R01132,"Dict{String, Any}(""MA_IN"" => Any[17], ""MAIN_PAIRS"" => Any[""RC00063:C00130_C00262""], ""ENZYME"" => 2, ""MA_OUT"" => Any[7], ""OUT"" => [""C00262"", ""C00119""], ""IN"" => [""C00130"", ""C00013""], ""MEAN_MA"" => 12.0, ""DIFF"" => -10, ""EQUATION"" => ""C00130 + C00013 <=> C00262 + C00119"", ""RCLASS"" => Any[""RC00063""])"
rn:R00185,"Dict{String, Any}(""MA_IN"" => Any[20, 13], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00017:C00020_C00212""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 17], ""OUT"" => [""C00008"", ""C00020""], ""IN"" => [""C00002"", ""C00212""], ""MEAN_MA"" => 17.25, ""DIFF"" => 3, ""EQUATION"" => ""C00002 + C00212 <=> C00008 + C00020"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R00089,"Dict{String, Any}(""MA_IN"" => Any[20], ""MAIN_PAIRS"" => Any[""RC00295:C00002_C00575""], ""ENZYME"" => 4, ""MA_OUT"" => Any[16], ""OUT"" => [""C00575"", ""C00013""], ""IN"" => [""C00002""], ""MEAN_MA"" => 18.0, ""DIFF"" => -4, ""EQUATION"" => ""C00002 <=> C00575 + C00013"", ""RCLASS"" => Any[""RC00295""])"
