first,second
rn:R09375,"Dict{String, Any}(""MA_IN"" => Any[17, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00933:C01304_C18910""], ""ENZYME"" => 1, ""MA_OUT"" => Any[16, 33], ""OUT"" => [""C18910"", ""C00003""], ""IN"" => [""C01304"", ""C00004"", ""C00080""], ""MEAN_MA"" => 24.0, ""DIFF"" => 2, ""EQUATION"" => ""C01304 + C00004 + C00080 <=> C18910 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00933""])"
rn:R04457,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00960:C04332_C04732""], ""ENZYME"" => 2, ""MA_OUT"" => Any[15], ""OUT"" => [""C04332"", ""C00001"", ""C00009""], ""IN"" => [""C04732"", ""C15556""], ""MEAN_MA"" => 13.0, ""DIFF"" => 4, ""EQUATION"" => ""C04732 + C15556 <=> C04332 + 2 C00001 + C00009"", ""RCLASS"" => Any[""RC00960""])"
rn:R01732,"Dict{String, Any}(""MA_IN"" => Any[19], ""MAIN_PAIRS"" => Any[""RC00591:C00255_C00474"", ""RC03201:C00255_C01727""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 12], ""OUT"" => [""C00474"", ""C01727""], ""IN"" => [""C00255"", ""C00001""], ""MEAN_MA"" => 13.5, ""DIFF"" => -3, ""EQUATION"" => ""C00255 + C00001 <=> C00474 + C01727"", ""RCLASS"" => Any[""RC00591"", ""RC03201""])"
rn:R09377,"Dict{String, Any}(""MA_IN"" => Any[16], ""MAIN_PAIRS"" => Any[""RC00204:C04454_C18910""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[15], ""OUT"" => [""C04454"", ""C00014""], ""IN"" => [""C18910"", ""C00001""], ""MEAN_MA"" => 15.5, ""DIFF"" => -1, ""EQUATION"" => ""C18910 + C00001 <=> C04454 + C00014"", ""RCLASS"" => Any[""RC00204""])"
rn:R07280,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00017:C04454_C04732""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11], ""OUT"" => [""C04732"", ""C00009""], ""IN"" => [""C04454"", ""C00001""], ""MEAN_MA"" => 13.0, ""DIFF"" => -4, ""EQUATION"" => ""C04454 + C00001 <=> C04732 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R09748,"Dict{String, Any}(""MA_IN"" => Any[41, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00126:C00016_C01352""], ""ENZYME"" => 1, ""MA_OUT"" => Any[40, 30], ""OUT"" => [""C00016"", ""C00004"", ""C00080""], ""IN"" => [""C01352"", ""C00003""], ""MEAN_MA"" => 36.0, ""DIFF"" => -4, ""EQUATION"" => ""C01352 + C00003 <=> C00016 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00126""])"
rn:R09376,"Dict{String, Any}(""MA_IN"" => Any[17, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00933:C01304_C18910""], ""ENZYME"" => 1, ""MA_OUT"" => Any[16, 33], ""OUT"" => [""C18910"", ""C00006""], ""IN"" => [""C01304"", ""C00005"", ""C00080""], ""MEAN_MA"" => 24.25, ""DIFF"" => 1, ""EQUATION"" => ""C01304 + C00005 + C00080 <=> C18910 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00933""])"
rn:R05706,"Dict{String, Any}(""MA_IN"" => Any[22, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00126:C00061_C01847""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 31], ""OUT"" => [""C00061"", ""C00005"", ""C00080""], ""IN"" => [""C01847"", ""C00006""], ""MEAN_MA"" => 27.0, ""DIFF"" => -2, ""EQUATION"" => ""C01847 + C00006 <=> C00061 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00126""])"
rn:R09750,"Dict{String, Any}(""MA_IN"" => Any[17, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00126:C00255_C01007""], ""ENZYME"" => 1, ""MA_OUT"" => Any[19, 30], ""OUT"" => [""C00255"", ""C00004"", ""C00080""], ""IN"" => [""C01007"", ""C00003""], ""MEAN_MA"" => 24.75, ""DIFF"" => -1, ""EQUATION"" => ""C01007 + C00003 <=> C00255 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00126""])"
rn:R04458,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC01935:C04332_C05995""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[16], ""OUT"" => [""C05995""], ""IN"" => [""C04332""], ""MEAN_MA"" => 15.5, ""DIFF"" => 1, ""EQUATION"" => ""C04332 <=> C05995"", ""RCLASS"" => Any[""RC01935""])"
rn:R00548,"Dict{String, Any}(""MA_IN"" => Any[22], ""MAIN_PAIRS"" => Any[""RC00017:C00061_C00255""], ""ENZYME"" => 3, ""MA_OUT"" => Any[19], ""OUT"" => [""C00255"", ""C00009""], ""IN"" => [""C00061"", ""C00001""], ""MEAN_MA"" => 20.5, ""DIFF"" => -3, ""EQUATION"" => ""C00061 + C00001 <=> C00255 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R00549,"Dict{String, Any}(""MA_IN"" => Any[20, 19], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00017:C00061_C00255""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 22], ""OUT"" => [""C00008"", ""C00061""], ""IN"" => [""C00002"", ""C00255""], ""MEAN_MA"" => 20.0, ""DIFF"" => 2, ""EQUATION"" => ""C00002 + C00255 <=> C00008 + C00061"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R03459,"Dict{String, Any}(""MA_IN"" => Any[17], ""MAIN_PAIRS"" => Any[""RC00204:C01268_C01304""], ""ENZYME"" => 3, ""MA_OUT"" => Any[16], ""OUT"" => [""C01268"", ""C00014""], ""IN"" => [""C01304"", ""C00001""], ""MEAN_MA"" => 16.5, ""DIFF"" => -1, ""EQUATION"" => ""C01304 + C00001 <=> C01268 + C00014"", ""RCLASS"" => Any[""RC00204""])"
rn:R00425,"Dict{String, Any}(""MA_IN"" => Any[20], ""MAIN_PAIRS"" => Any[""RC00293:C00044_C01304"", ""RC02504:C00044_C00058""], ""ENZYME"" => 3, ""MA_OUT"" => Any[1, 17], ""OUT"" => [""C00058"", ""C01304"", ""C00009""], ""IN"" => [""C00044"", ""C00001""], ""MEAN_MA"" => 14.5, ""DIFF"" => -2, ""EQUATION"" => ""C00044 + 4 C00001 <=> C00058 + C01304 + 2 C00009"", ""RCLASS"" => Any[""RC00293"", ""RC02504""])"
rn:R00160,"Dict{String, Any}(""MA_IN"" => Any[40], ""MAIN_PAIRS"" => Any[""RC00002:C00016_C00020"", ""RC00002:C00016_C00061""], ""ENZYME"" => 3, ""MA_OUT"" => Any[17, 22], ""OUT"" => [""C00020"", ""C00061""], ""IN"" => [""C00016"", ""C00001""], ""MEAN_MA"" => 29.75, ""DIFF"" => -1, ""EQUATION"" => ""C00016 + C00001 <=> C00020 + C00061"", ""RCLASS"" => Any[""RC00002""])"
rn:R00161,"Dict{String, Any}(""MA_IN"" => Any[22], ""MAIN_PAIRS"" => Any[""RC00002:C00016_C00061""], ""ENZYME"" => 2, ""MA_OUT"" => Any[40], ""OUT"" => [""C00013"", ""C00016""], ""IN"" => [""C00002"", ""C00061""], ""MEAN_MA"" => 31.0, ""DIFF"" => 18, ""EQUATION"" => ""C00002 + C00061 <=> C00013 + C00016"", ""RCLASS"" => Any[""RC00002""])"
rn:R00550,"Dict{String, Any}(""MA_IN"" => Any[10, 19], ""MAIN_PAIRS"" => Any[""RC00017:C00061_C00255"", ""RC00078:C00031_C00103""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 22], ""OUT"" => [""C00031"", ""C00061""], ""IN"" => [""C00103"", ""C00255""], ""MEAN_MA"" => 14.25, ""DIFF"" => -1, ""EQUATION"" => ""C00103 + C00255 <=> C00031 + C00061"", ""RCLASS"" => Any[""RC00017"", ""RC00078""])"
rn:R08574,"Dict{String, Any}(""MA_IN"" => Any[20, 19], ""MAIN_PAIRS"" => Any[""RC00002:C00063_C00112"", ""RC00017:C00061_C00255""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18, 22], ""OUT"" => [""C00112"", ""C00061""], ""IN"" => [""C00063"", ""C00255""], ""MEAN_MA"" => 19.75, ""DIFF"" => 1, ""EQUATION"" => ""C00063 + C00255 <=> C00112 + C00061"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R09520,"Dict{String, Any}(""MA_IN"" => Any[40, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00126:C00016_C01352""], ""ENZYME"" => 1, ""MA_OUT"" => Any[41, 33], ""OUT"" => [""C01352"", ""C00006""], ""IN"" => [""C00016"", ""C00005"", ""C00080""], ""MEAN_MA"" => 36.25, ""DIFF"" => 3, ""EQUATION"" => ""C00016 + C00005 + C00080 <=> C01352 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00126""])"
rn:R12897,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC00017:C01390_C21214""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8], ""OUT"" => [""C21214"", ""C00008""], ""IN"" => [""C01390"", ""C00002""], ""MEAN_MA"" => 6.0, ""DIFF"" => 4, ""EQUATION"" => ""C01390 + C00002 <=> C21214 + C00008"", ""RCLASS"" => Any[""RC00017""])"
