first,second
rn:R00943,"Dict{String, Any}(""MA_IN"" => Any[19, 1, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00026:C00101_C00234"", ""RC00111:C00058_C00234""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 22], ""OUT"" => [""C00008"", ""C00009"", ""C00234""], ""IN"" => [""C00101"", ""C00058"", ""C00002""], ""MEAN_MA"" => 16.916666666666668, ""DIFF"" => 1, ""EQUATION"" => ""C00101 + C00058 + C00002 <=> C00008 + C00009 + C00234"", ""RCLASS"" => Any[""RC00002"", ""RC00026"", ""RC00111""])"
rn:R00945,"Dict{String, Any}(""MA_IN"" => Any[22, 3], ""MAIN_PAIRS"" => Any[""RC00022:C00101_C00143"", ""RC00112:C00037_C00065""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 4], ""OUT"" => [""C00101"", ""C00065""], ""IN"" => [""C00143"", ""C00037"", ""C00001""], ""MEAN_MA"" => 12.0, ""DIFF"" => -2, ""EQUATION"" => ""C00143 + C00037 + C00001 <=> C00101 + C00065"", ""RCLASS"" => Any[""RC00022"", ""RC00112""])"
rn:R03189,"Dict{String, Any}(""MA_IN"" => Any[22, 5], ""MAIN_PAIRS"" => Any[""RC00165:C00025_C01045"", ""RC00870:C00101_C03479""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 7], ""OUT"" => [""C00101"", ""C01045""], ""IN"" => [""C03479"", ""C00025""], ""MEAN_MA"" => 13.25, ""DIFF"" => -1, ""EQUATION"" => ""C03479 + C00025 <=> C00101 + C01045"", ""RCLASS"" => Any[""RC00165"", ""RC00870""])"
rn:R01290,"Dict{String, Any}(""MA_IN"" => Any[4, 6], ""MAIN_PAIRS"" => Any[""RC00069:C00155_C02291"", ""RC00489:C00065_C02291""], ""ENZYME"" => 4, ""MA_OUT"" => Any[8], ""OUT"" => [""C02291"", ""C00001""], ""IN"" => [""C00065"", ""C00155""], ""MEAN_MA"" => 6.5, ""DIFF"" => -2, ""EQUATION"" => ""C00065 + C00155 <=> C02291 + C00001"", ""RCLASS"" => Any[""RC00069"", ""RC00489""])"
rn:R01224,"Dict{String, Any}(""MA_IN"" => Any[20, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00081:C00143_C00440""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 31], ""OUT"" => [""C00143"", ""C00005"", ""C00080""], ""IN"" => [""C00440"", ""C00006""], ""MEAN_MA"" => 26.5, ""DIFF"" => 0, ""EQUATION"" => ""C00440 + C00006 <=> C00143 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00081""])"
rn:R00192,"Dict{String, Any}(""MA_IN"" => Any[19], ""MAIN_PAIRS"" => Any[""RC00069:C00021_C00155"", ""RC01161:C00021_C00212""], ""ENZYME"" => 3, ""MA_OUT"" => Any[13, 6], ""OUT"" => [""C00212"", ""C00155""], ""IN"" => [""C00021"", ""C00001""], ""MEAN_MA"" => 14.25, ""DIFF"" => 0, ""EQUATION"" => ""C00021 + C00001 <=> C00212 + C00155"", ""RCLASS"" => Any[""RC00069"", ""RC01161""])"
rn:R00946,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00035:C00073_C00155"", ""RC00113:C00101_C00440""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 7], ""OUT"" => [""C00101"", ""C00073""], ""IN"" => [""C00440"", ""C00155""], ""MEAN_MA"" => 13.0, ""DIFF"" => 0, ""EQUATION"" => ""C00440 + C00155 <=> C00101 + C00073"", ""RCLASS"" => Any[""RC00035"", ""RC00113""])"
rn:R00941,"Dict{String, Any}(""MA_IN"" => Any[22, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00026:C00101_C00234""], ""ENZYME"" => 1, ""MA_OUT"" => Any[19, 31], ""OUT"" => [""C00101"", ""C00011"", ""C00005"", ""C00080""], ""IN"" => [""C00234"", ""C00006"", ""C00001""], ""MEAN_MA"" => 26.25, ""DIFF"" => -5, ""EQUATION"" => ""C00234 + C00006 + C00001 <=> C00101 + C00011 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00026""])"
rn:R00939,"Dict{String, Any}(""MA_IN"" => Any[19, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00109:C00101_C00415""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 31], ""OUT"" => [""C00415"", ""C00005"", ""C00080""], ""IN"" => [""C00101"", ""C00006""], ""MEAN_MA"" => 26.25, ""DIFF"" => 1, ""EQUATION"" => ""C00101 + C00006 <=> C00415 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00109""])"
rn:R00937,"Dict{String, Any}(""MA_IN"" => Any[19, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00110:C00101_C00504""], ""ENZYME"" => 1, ""MA_OUT"" => Any[22, 30], ""OUT"" => [""C00504"", ""C00004"", ""C00080""], ""IN"" => [""C00101"", ""C00003""], ""MEAN_MA"" => 26.0, ""DIFF"" => 0, ""EQUATION"" => ""C00101 + 2 C00003 <=> C00504 + 2 C00004 + 2 C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00110""])"
