first,second
rn:R12241,"Dict{String, Any}(""MA_IN"" => Any[6, 7], ""MAIN_PAIRS"" => Any[""RC00041:C00093_C00681"", ""RC03568:C00681_C02133""], ""ENZYME"" => 2, ""MA_OUT"" => Any[10], ""OUT"" => [""C00681"", ""C00009""], ""IN"" => [""C02133"", ""C00093""], ""MEAN_MA"" => 8.25, ""DIFF"" => -3, ""EQUATION"" => ""C02133 + C00093 <=> C00681 + C00009"", ""RCLASS"" => Any[""RC00041"", ""RC03568""])"
rn:R00844,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00029:C00093_C00111""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 31], ""OUT"" => [""C00111"", ""C00005"", ""C00080""], ""IN"" => [""C00093"", ""C00006""], ""MEAN_MA"" => 19.5, ""DIFF"" => -2, ""EQUATION"" => ""C00093 + C00006 <=> C00111 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R10255,"Dict{String, Any}(""MA_IN"" => Any[45, 4], ""MAIN_PAIRS"" => Any[""RC00002:C00055_C18059"", ""RC00017:C00065_C20466""], ""ENZYME"" => 2, ""MA_OUT"" => Any[17, 30], ""OUT"" => [""C00055"", ""C20466""], ""IN"" => [""C18059"", ""C00065""], ""MEAN_MA"" => 24.0, ""DIFF"" => -2, ""EQUATION"" => ""C18059 + C00065 <=> C00055 + C20466"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R09036,"Dict{String, Any}(""MA_IN"" => Any[37, 10], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00037:C00344_C18126""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 11], ""OUT"" => [""C00010"", ""C00344""], ""IN"" => [""C00040"", ""C18126""], ""MEAN_MA"" => 22.5, ""DIFF"" => -4, ""EQUATION"" => ""C00040 + C18126 <=> C00010 + C00344"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R01318,"Dict{String, Any}(""MA_IN"" => Any[37, 13], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00037:C00157_C04230""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 14], ""OUT"" => [""C00010"", ""C00157""], ""IN"" => [""C00040"", ""C04230""], ""MEAN_MA"" => 24.0, ""DIFF"" => -4, ""EQUATION"" => ""C00040 + C04230 <=> C00010 + C00157"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R02747,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00037:C00670_C04233"", ""RC00094:C00162_C04233""], ""ENZYME"" => 3, ""MA_OUT"" => Any[10, 2], ""OUT"" => [""C00670"", ""C00162""], ""IN"" => [""C04233"", ""C00001""], ""MEAN_MA"" => 9.5, ""DIFF"" => -1, ""EQUATION"" => ""C04233 + C00001 <=> C00670 + C00162"", ""RCLASS"" => Any[""RC00037"", ""RC00094""])"
rn:R04158,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC01091:C00623_C04590""], ""ENZYME"" => 2, ""MA_OUT"" => Any[15], ""OUT"" => [""C00013"", ""C04590""], ""IN"" => [""C00353"", ""C00623""], ""MEAN_MA"" => 11.0, ""DIFF"" => 8, ""EQUATION"" => ""C00353 + C00623 <=> C00013 + C04590"", ""RCLASS"" => Any[""RC01091""])"
rn:R01320,"Dict{String, Any}(""MA_IN"" => Any[20, 14], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC00496:C00157_C04308""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 14], ""OUT"" => [""C00021"", ""C00157""], ""IN"" => [""C00019"", ""C04308""], ""MEAN_MA"" => 16.75, ""DIFF"" => -1, ""EQUATION"" => ""C00019 + C04308 <=> C00021 + C00157"", ""RCLASS"" => Any[""RC00003"", ""RC00496""])"
rn:R09944,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00002:C00063_C00112"", ""RC00017:C00416_C00641""], ""ENZYME"" => 2, ""MA_OUT"" => Any[18, 10], ""OUT"" => [""C00112"", ""C00416""], ""IN"" => [""C00063"", ""C00641""], ""MEAN_MA"" => 13.5, ""DIFF"" => 2, ""EQUATION"" => ""C00063 + C00641 <=> C00112 + C00416"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R10325,"Dict{String, Any}(""MA_IN"" => Any[21, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC03134:C04638_C20518""], ""ENZYME"" => 1, ""MA_OUT"" => Any[21, 30], ""OUT"" => [""C04638"", ""C00004"", ""C00080""], ""IN"" => [""C20518"", ""C00003""], ""MEAN_MA"" => 26.25, ""DIFF"" => -3, ""EQUATION"" => ""C20518 + 8 C00003 <=> C04638 + 8 C00004 + 8 C00080"", ""RCLASS"" => Any[""RC00001"", ""RC03134""])"
rn:R12700,"Dict{String, Any}(""MA_IN"" => Any[23], ""MAIN_PAIRS"" => Any[""RC00017:C22340_C22341""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[16], ""OUT"" => [""C22341"", ""C00009""], ""IN"" => [""C22340"", ""C00001""], ""MEAN_MA"" => 19.5, ""DIFF"" => -7, ""EQUATION"" => ""C22340 + C00001 <=> C22341 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R01315,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00037:C00157_C04230"", ""RC00094:C00157_C00162""], ""ENZYME"" => 3, ""MA_OUT"" => Any[13, 2], ""OUT"" => [""C04230"", ""C00162""], ""IN"" => [""C00157"", ""C00001""], ""MEAN_MA"" => 10.75, ""DIFF"" => 1, ""EQUATION"" => ""C00157 + C00001 <=> C04230 + C00162"", ""RCLASS"" => Any[""RC00037"", ""RC00094""])"
rn:R12699,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC01091:C00623_C22340""], ""ENZYME"" => 2, ""MA_OUT"" => Any[23], ""OUT"" => [""C22340"", ""C00013""], ""IN"" => [""C00623"", ""C04216""], ""MEAN_MA"" => 15.0, ""DIFF"" => 16, ""EQUATION"" => ""C00623 + C04216 <=> C22340 + C00013"", ""RCLASS"" => Any[""RC01091""])"
rn:R10326,"Dict{String, Any}(""MA_IN"" => Any[21, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC03134:C04638_C20518""], ""ENZYME"" => 1, ""MA_OUT"" => Any[21, 31], ""OUT"" => [""C04638"", ""C00005"", ""C00080""], ""IN"" => [""C20518"", ""C00006""], ""MEAN_MA"" => 26.5, ""DIFF"" => -2, ""EQUATION"" => ""C20518 + 8 C00006 <=> C04638 + 8 C00005 + 8 C00080"", ""RCLASS"" => Any[""RC00001"", ""RC03134""])"
rn:R00856,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00002:C00093_C00513""], ""ENZYME"" => 2, ""MA_OUT"" => Any[20], ""OUT"" => [""C00013"", ""C00513""], ""IN"" => [""C00063"", ""C00093""], ""MEAN_MA"" => 13.5, ""DIFF"" => 13, ""EQUATION"" => ""C00063 + C00093 <=> C00013 + C00513"", ""RCLASS"" => Any[""RC00002""])"
rn:R00842,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00029:C00093_C00111""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 30], ""OUT"" => [""C00111"", ""C00004"", ""C00080""], ""IN"" => [""C00093"", ""C00003""], ""MEAN_MA"" => 19.25, ""DIFF"" => -3, ""EQUATION"" => ""C00093 + C00003 <=> C00111 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R02114,"Dict{String, Any}(""MA_IN"" => Any[14, 6], ""MAIN_PAIRS"" => Any[""RC00037:C00157_C04230"", ""RC00055:C00370_C01958""], ""ENZYME"" => 2, ""MA_OUT"" => Any[13, 12], ""OUT"" => [""C04230"", ""C01958""], ""IN"" => [""C00157"", ""C00370""], ""MEAN_MA"" => 11.25, ""DIFF"" => 5, ""EQUATION"" => ""C00157 + C00370 <=> C04230 + C01958"", ""RCLASS"" => Any[""RC00037"", ""RC00055""])"
rn:R01021,"Dict{String, Any}(""MA_IN"" => Any[20, 4], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00017:C00114_C00588""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 8], ""OUT"" => [""C00008"", ""C00588""], ""IN"" => [""C00002"", ""C00114""], ""MEAN_MA"" => 12.75, ""DIFF"" => 3, ""EQUATION"" => ""C00002 + C00114 <=> C00008 + C00588"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R01890,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00002:C00307_C00588""], ""ENZYME"" => 2, ""MA_OUT"" => Any[21], ""OUT"" => [""C00013"", ""C00307""], ""IN"" => [""C00063"", ""C00588""], ""MEAN_MA"" => 14.5, ""DIFF"" => 13, ""EQUATION"" => ""C00063 + C00588 <=> C00013 + C00307"", ""RCLASS"" => Any[""RC00002""])"
rn:R00748,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00369:C00084_C00346""], ""ENZYME"" => 4, ""MA_OUT"" => Any[1], ""OUT"" => [""C00084"", ""C00014"", ""C00009""], ""IN"" => [""C00346"", ""C00001""], ""MEAN_MA"" => 3.5, ""DIFF"" => -5, ""EQUATION"" => ""C00346 + C00001 <=> C00084 + C00014 + C00009"", ""RCLASS"" => Any[""RC00369""])"
rn:R02055,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00299:C00350_C02737""], ""ENZYME"" => 4, ""MA_OUT"" => Any[12], ""OUT"" => [""C00350"", ""C00011""], ""IN"" => [""C02737""], ""MEAN_MA"" => 12.5, ""DIFF"" => -1, ""EQUATION"" => ""C02737 <=> C00350 + C00011"", ""RCLASS"" => Any[""RC00299""])"
rn:R02052,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00017:C00350_C00641"", ""RC00425:C00346_C00350""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6, 6], ""OUT"" => [""C00641"", ""C00346""], ""IN"" => [""C00350"", ""C00001""], ""MEAN_MA"" => 9.0, ""DIFF"" => 0, ""EQUATION"" => ""C00350 + C00001 <=> C00641 + C00346"", ""RCLASS"" => Any[""RC00017"", ""RC00425""])"
rn:R02746,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00020:C00162_C04230"", ""RC00041:C00670_C04230""], ""ENZYME"" => 3, ""MA_OUT"" => Any[10, 2], ""OUT"" => [""C00670"", ""C00162""], ""IN"" => [""C04230"", ""C00001""], ""MEAN_MA"" => 9.5, ""DIFF"" => -1, ""EQUATION"" => ""C04230 + C00001 <=> C00670 + C00162"", ""RCLASS"" => Any[""RC00020"", ""RC00041""])"
