first,second
rn:R01975,"Dict{String, Any}(""MA_IN"" => Any[38, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00117:C00332_C01144""], ""ENZYME"" => 1, ""MA_OUT"" => Any[39, 30], ""OUT"" => [""C00332"", ""C00004"", ""C00080""], ""IN"" => [""C01144"", ""C00003""], ""MEAN_MA"" => 35.0, ""DIFF"" => -2, ""EQUATION"" => ""C01144 + C00003 <=> C00332 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00117""])"
rn:R05119,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00080:C06144_C06145""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[4, 30], ""OUT"" => [""C06144"", ""C00004"", ""C00080""], ""IN"" => [""C06145"", ""C00003"", ""C00001""], ""MEAN_MA"" => 17.5, ""DIFF"" => -2, ""EQUATION"" => ""C06145 + C00003 + C00001 <=> C06144 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R01179,"Dict{String, Any}(""MA_IN"" => Any[37, 2], ""MAIN_PAIRS"" => Any[""RC00012:C00024_C00033"", ""RC00014:C00136_C00246""], ""ENZYME"" => 2, ""MA_OUT"" => Any[4, 37], ""OUT"" => [""C00246"", ""C00024""], ""IN"" => [""C00136"", ""C00033""], ""MEAN_MA"" => 20.0, ""DIFF"" => 2, ""EQUATION"" => ""C00136 + C00033 <=> C00246 + C00024"", ""RCLASS"" => Any[""RC00012"", ""RC00014""])"
rn:R01648,"Dict{String, Any}(""MA_IN"" => Any[5, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00062:C00232_C00334""], ""ENZYME"" => 2, ""MA_OUT"" => Any[4, 5], ""OUT"" => [""C00232"", ""C00025""], ""IN"" => [""C00334"", ""C00026""], ""MEAN_MA"" => 4.75, ""DIFF"" => -1, ""EQUATION"" => ""C00334 + C00026 <=> C00232 + C00025"", ""RCLASS"" => Any[""RC00006"", ""RC00062""])"
rn:R03707,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00525:C01769_C03046""], ""ENZYME"" => 1, ""MA_OUT"" => Any[4, 30], ""OUT"" => [""C01769"", ""C00004"", ""C00080""], ""IN"" => [""C03046"", ""C00003""], ""MEAN_MA"" => 17.5, ""DIFF"" => -2, ""EQUATION"" => ""C03046 + C00003 <=> C01769 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00525""])"
rn:R09078,"Dict{String, Any}(""MA_IN"" => Any[3, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00205:C00741_C01769""], ""ENZYME"" => 1, ""MA_OUT"" => Any[4, 33], ""OUT"" => [""C01769"", ""C00003""], ""IN"" => [""C00741"", ""C00004"", ""C00080""], ""MEAN_MA"" => 17.5, ""DIFF"" => 4, ""EQUATION"" => ""C00741 + C00004 + C00080 <=> C01769 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00205""])"
rn:R01978,"Dict{String, Any}(""MA_IN"" => Any[41, 32], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00503:C00332_C00356""], ""ENZYME"" => 2, ""MA_OUT"" => Any[37, 39], ""OUT"" => [""C00024"", ""C00001"", ""C00332""], ""IN"" => [""C00356"", ""C00010""], ""MEAN_MA"" => 37.25, ""DIFF"" => 3, ""EQUATION"" => ""C00356 + C00010 <=> C00024 + C00001 + C00332"", ""RCLASS"" => Any[""RC00004"", ""RC00503""])"
rn:R01172,"Dict{String, Any}(""MA_IN"" => Any[3, 32, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00004:C00010_C00136"", ""RC00184:C00136_C01412""], ""ENZYME"" => 1, ""MA_OUT"" => Any[37, 30], ""OUT"" => [""C00136"", ""C00004"", ""C00080""], ""IN"" => [""C01412"", ""C00010"", ""C00003""], ""MEAN_MA"" => 28.083333333333336, ""DIFF"" => -1, ""EQUATION"" => ""C01412 + C00010 + C00003 <=> C00136 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00004"", ""RC00184""])"
rn:R03544,"Dict{String, Any}(""MA_IN"" => Any[3, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00087:C01412_C06142""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 33], ""OUT"" => [""C06142"", ""C00003""], ""IN"" => [""C01412"", ""C00004"", ""C00080""], ""MEAN_MA"" => 17.25, ""DIFF"" => 3, ""EQUATION"" => ""C01412 + C00004 + C00080 <=> C06142 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00087""])"
rn:R01358,"Dict{String, Any}(""MA_IN"" => Any[39], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00332"", ""RC00014:C00164_C00332""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 32], ""OUT"" => [""C00164"", ""C00010""], ""IN"" => [""C00332"", ""C00001""], ""MEAN_MA"" => 28.5, ""DIFF"" => -3, ""EQUATION"" => ""C00332 + C00001 <=> C00164 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC00014""])"
