first,second
rn:R00610,"Dict{String, Any}(""MA_IN"" => Any[4, 0], ""MAIN_PAIRS"" => Any[""RC00060:C00037_C00213"", ""RC00557:C00067_C00213"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 0, 0], ""OUT"" => [""C00037"", ""C00067"", ""C00027""], ""IN"" => [""C00213"", ""C00001"", ""C00007""], ""MEAN_MA"" => 1.5, ""DIFF"" => -1, ""EQUATION"" => ""C00213 + C00001 + C00007 <=> C00037 + C00067 + C00027"", ""RCLASS"" => Any[""RC00060"", ""RC00557"", ""RC02755""])"
rn:R01465,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00525:C00188_C03508""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 30], ""OUT"" => [""C03508"", ""C00004"", ""C00080""], ""IN"" => [""C00188"", ""C00003""], ""MEAN_MA"" => 18.25, ""DIFF"" => -3, ""EQUATION"" => ""C00188 + C00003 <=> C03508 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00525""])"
rn:R00945,"Dict{String, Any}(""MA_IN"" => Any[22, 3], ""MAIN_PAIRS"" => Any[""RC00022:C00101_C00143"", ""RC00112:C00037_C00065""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 4], ""OUT"" => [""C00101"", ""C00065""], ""IN"" => [""C00143"", ""C00037"", ""C00001""], ""MEAN_MA"" => 12.0, ""DIFF"" => -2, ""EQUATION"" => ""C00143 + C00037 + C00001 <=> C00101 + C00065"", ""RCLASS"" => Any[""RC00022"", ""RC00112""])"
rn:R12967,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC00060:C00037_C00213""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3], ""OUT"" => [""C00037"", ""C00143"", ""C00027""], ""IN"" => [""C00213"", ""C00101"", ""C00007""], ""MEAN_MA"" => 3.5, ""DIFF"" => -1, ""EQUATION"" => ""C00213 + C00101 + C00007 <=> C00037 + C00143 + C00027"", ""RCLASS"" => Any[""RC00060""])"
rn:R13029,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC00060:C00037_C00213""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3], ""OUT"" => [""C00037"", ""C00067"", ""C00138"", ""C00080""], ""IN"" => [""C00213"", ""C00139"", ""C00001""], ""MEAN_MA"" => 3.5, ""DIFF"" => -1, ""EQUATION"" => ""C00213 + 2 C00139 + C00001 <=> C00037 + C00067 + 2 C00138 + 2 C00080"", ""RCLASS"" => Any[""RC00060""])"
rn:R01290,"Dict{String, Any}(""MA_IN"" => Any[4, 6], ""MAIN_PAIRS"" => Any[""RC00069:C00155_C02291"", ""RC00489:C00065_C02291""], ""ENZYME"" => 4, ""MA_OUT"" => Any[8], ""OUT"" => [""C02291"", ""C00001""], ""IN"" => [""C00065"", ""C00155""], ""MEAN_MA"" => 6.5, ""DIFF"" => -2, ""EQUATION"" => ""C00065 + C00155 <=> C02291 + C00001"", ""RCLASS"" => Any[""RC00069"", ""RC00489""])"
rn:R00480,"Dict{String, Any}(""MA_IN"" => Any[20, 5], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00043:C00049_C03082""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 9], ""OUT"" => [""C00008"", ""C03082""], ""IN"" => [""C00002"", ""C00049""], ""MEAN_MA"" => 13.25, ""DIFF"" => 3, ""EQUATION"" => ""C00002 + C00049 <=> C00008 + C03082"", ""RCLASS"" => Any[""RC00002"", ""RC00043""])"
rn:R03759,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00117:C01888_C03194""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 30], ""OUT"" => [""C01888"", ""C00004"", ""C00080""], ""IN"" => [""C03194"", ""C00003""], ""MEAN_MA"" => 17.25, ""DIFF"" => -3, ""EQUATION"" => ""C03194 + C00003 <=> C01888 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00117""])"
rn:R00585,"Dict{String, Any}(""MA_IN"" => Any[4, 3], ""MAIN_PAIRS"" => Any[""RC00006:C00065_C00168"", ""RC00008:C00022_C00041""], ""ENZYME"" => 2, ""MA_OUT"" => Any[4, 4], ""OUT"" => [""C00168"", ""C00041""], ""IN"" => [""C00065"", ""C00022""], ""MEAN_MA"" => 3.75, ""DIFF"" => 1, ""EQUATION"" => ""C00065 + C00022 <=> C00168 + C00041"", ""RCLASS"" => Any[""RC00006"", ""RC00008""])"
rn:R13028,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00181:C00213_C01026""], ""ENZYME"" => 1, ""MA_OUT"" => Any[4], ""OUT"" => [""C00213"", ""C00067"", ""C00138"", ""C00080""], ""IN"" => [""C01026"", ""C00139"", ""C00001""], ""MEAN_MA"" => 4.5, ""DIFF"" => -1, ""EQUATION"" => ""C01026 + 2 C00139 + C00001 <=> C00213 + C00067 + 2 C00138 + 2 C00080"", ""RCLASS"" => Any[""RC00181""])"
