first,second
rn:R04537,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC01095:C04620_C05751""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8], ""OUT"" => [""C05751"", ""C00001""], ""IN"" => [""C04620""], ""MEAN_MA"" => 8.0, ""DIFF"" => 0, ""EQUATION"" => ""C04620 <=> C05751 + C00001"", ""RCLASS"" => Any[""RC01095""])"
rn:R04958,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00052:C05751_C05752""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 30], ""OUT"" => [""C05751"", ""C00004"", ""C00080""], ""IN"" => [""C05752"", ""C00003""], ""MEAN_MA"" => 19.5, ""DIFF"" => -2, ""EQUATION"" => ""C05752 + C00003 <=> C05751 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00052""])"
rn:R04543,"Dict{String, Any}(""MA_IN"" => Any[9, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00029:C04633_C05762""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9, 31], ""OUT"" => [""C05762"", ""C00005"", ""C00080""], ""IN"" => [""C04633"", ""C00006""], ""MEAN_MA"" => 20.5, ""DIFF"" => -2, ""EQUATION"" => ""C04633 + C00006 <=> C05762 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R01706,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00014:C00249_C05764"", ""RC00039:C00229_C05764""], ""ENZYME"" => 2, ""MA_OUT"" => Any[0, 7], ""OUT"" => [""C00229"", ""C00249""], ""IN"" => [""C05764"", ""C00001""], ""MEAN_MA"" => 5.75, ""DIFF"" => -1, ""EQUATION"" => ""C05764 + C00001 <=> C00229 + C00249"", ""RCLASS"" => Any[""RC00014"", ""RC00039""])"
rn:R07764,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC01095:C16220_C16221""], ""ENZYME"" => 2, ""MA_OUT"" => Any[10], ""OUT"" => [""C16221"", ""C00001""], ""IN"" => [""C16220""], ""MEAN_MA"" => 9.5, ""DIFF"" => 1, ""EQUATION"" => ""C16220 <=> C16221 + C00001"", ""RCLASS"" => Any[""RC01095""])"
rn:R04536,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00029:C04620_C05750""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 31], ""OUT"" => [""C05750"", ""C00005"", ""C00080""], ""IN"" => [""C04620"", ""C00006""], ""MEAN_MA"" => 19.75, ""DIFF"" => -3, ""EQUATION"" => ""C04620 + C00006 <=> C05750 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R04959,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00052:C05751_C05752""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 31], ""OUT"" => [""C05751"", ""C00005"", ""C00080""], ""IN"" => [""C05752"", ""C00006""], ""MEAN_MA"" => 19.75, ""DIFF"" => -1, ""EQUATION"" => ""C05752 + C00006 <=> C05751 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00052""])"
rn:R07762,"Dict{String, Any}(""MA_IN"" => Any[8, 5], ""MAIN_PAIRS"" => Any[""RC00039:C00229_C05764"", ""RC02728:C05764_C16219"", ""RC02888:C01209_C16219""], ""ENZYME"" => 2, ""MA_OUT"" => Any[9, 0], ""OUT"" => [""C16219"", ""C00229"", ""C00011""], ""IN"" => [""C05764"", ""C01209""], ""MEAN_MA"" => 5.5, ""DIFF"" => -4, ""EQUATION"" => ""C05764 + C01209 <=> C16219 + C00229 + C00011"", ""RCLASS"" => Any[""RC00039"", ""RC02728"", ""RC02888""])"
rn:R04968,"Dict{String, Any}(""MA_IN"" => Any[8, 5], ""MAIN_PAIRS"" => Any[""RC00039:C00229_C05761"", ""RC02728:C05761_C05762"", ""RC02888:C01209_C05762""], ""ENZYME"" => 2, ""MA_OUT"" => Any[9, 0], ""OUT"" => [""C05762"", ""C00011"", ""C00229""], ""IN"" => [""C05761"", ""C01209""], ""MEAN_MA"" => 5.5, ""DIFF"" => -4, ""EQUATION"" => ""C05761 + C01209 <=> C05762 + C00011 + C00229"", ""RCLASS"" => Any[""RC00039"", ""RC02728"", ""RC02888""])"
rn:R01404,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00120:C00173_C00693""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 31], ""OUT"" => [""C00693"", ""C00005"", ""C00080""], ""IN"" => [""C00173"", ""C00006""], ""MEAN_MA"" => 18.5, ""DIFF"" => -2, ""EQUATION"" => ""C00173 + C00006 <=> C00693 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00120""])"
rn:R02814,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00014:C00712_C01203"", ""RC00039:C00229_C01203""], ""ENZYME"" => 3, ""MA_OUT"" => Any[0, 7], ""OUT"" => [""C00229"", ""C00712""], ""IN"" => [""C01203"", ""C00001""], ""MEAN_MA"" => 5.75, ""DIFF"" => -1, ""EQUATION"" => ""C01203 + C00001 <=> C00229 + C00712"", ""RCLASS"" => Any[""RC00014"", ""RC00039""])"
rn:R01403,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00120:C00173_C00693""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 30], ""OUT"" => [""C00693"", ""C00004"", ""C00080""], ""IN"" => [""C00173"", ""C00003""], ""MEAN_MA"" => 18.25, ""DIFF"" => -3, ""EQUATION"" => ""C00173 + C00003 <=> C00693 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00120""])"
rn:R08157,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00014:C05752_C06423"", ""RC00039:C00229_C05752""], ""ENZYME"" => 3, ""MA_OUT"" => Any[0, 6], ""OUT"" => [""C00229"", ""C06423""], ""IN"" => [""C05752"", ""C00001""], ""MEAN_MA"" => 5.0, ""DIFF"" => -1, ""EQUATION"" => ""C05752 + C00001 <=> C00229 + C06423"", ""RCLASS"" => Any[""RC00014"", ""RC00039""])"
