first,second
rn:R05447,"Dict{String, Any}(""MA_IN"" => Any[6, 41], ""MAIN_PAIRS"" => Any[""RC00126:C00016_C01352"", ""RC03351:C07101_C21104""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 40], ""OUT"" => [""C21104"", ""C00016"", ""C00001"", ""C00698""], ""IN"" => [""C07101"", ""C01352"", ""C00007""], ""MEAN_MA"" => 23.0, ""DIFF"" => -2, ""EQUATION"" => ""C07101 + C01352 + C00007 <=> C21104 + C00016 + C00001 + C00698"", ""RCLASS"" => Any[""RC00126"", ""RC03351""])"
rn:R05269,"Dict{String, Any}(""MA_IN"" => Any[7, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC00949:C06600_C06601""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 23], ""OUT"" => [""C06601"", ""C00127"", ""C01327""], ""IN"" => [""C06600"", ""C00051""], ""MEAN_MA"" => 11.75, ""DIFF"" => 11, ""EQUATION"" => ""C06600 + 2 C00051 <=> C06601 + C00127 + C01327"", ""RCLASS"" => Any[""RC00011"", ""RC00949""])"
rn:R05483,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC02002:C06594_C06597""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[4], ""OUT"" => [""C06597""], ""IN"" => [""C06594"", ""C01327""], ""MEAN_MA"" => 4.5, ""DIFF"" => -1, ""EQUATION"" => ""C06594 + C01327 <=> C06597"", ""RCLASS"" => Any[""RC02002""])"
rn:R03893,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC01018:C02222_C04431""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6], ""OUT"" => [""C02222""], ""IN"" => [""C04431"", ""C00001""], ""MEAN_MA"" => 5.5, ""DIFF"" => 1, ""EQUATION"" => ""C04431 + C00001 <=> C02222"", ""RCLASS"" => Any[""RC01018""])"
rn:R05243,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC01305:C06599_C06600""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 30], ""OUT"" => [""C06600"", ""C00004"", ""C00080""], ""IN"" => [""C06599"", ""C00003""], ""MEAN_MA"" => 18.75, ""DIFF"" => -1, ""EQUATION"" => ""C06599 + C00003 <=> C06600 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC01305""])"
rn:R06831,"Dict{String, Any}(""MA_IN"" => Any[5, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00267:C06594_C12832""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 33], ""OUT"" => [""C12832"", ""C00003""], ""IN"" => [""C06594"", ""C00004"", ""C00080"", ""C00007""], ""MEAN_MA"" => 18.5, ""DIFF"" => 4, ""EQUATION"" => ""C06594 + C00004 + C00080 + C00007 <=> C12832 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00267""])"
rn:R05246,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC01307:C00530_C06603""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6], ""OUT"" => [""C06603""], ""IN"" => [""C00530"", ""C00007""], ""MEAN_MA"" => 5.5, ""DIFF"" => 1, ""EQUATION"" => ""C00530 + C00007 <=> C06603"", ""RCLASS"" => Any[""RC01307""])"
rn:R03543,"Dict{String, Any}(""MA_IN"" => Any[3, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00951:C01407_C04091""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 33], ""OUT"" => [""C04091"", ""C00003""], ""IN"" => [""C01407"", ""C00007"", ""C00004"", ""C00080""], ""MEAN_MA"" => 17.75, ""DIFF"" => 5, ""EQUATION"" => ""C01407 + C00007 + C00004 + C00080 <=> C04091 + C00003"", ""RCLASS"" => Any[""RC00001"", ""RC00951""])"
rn:R07669,"Dict{String, Any}(""MA_IN"" => Any[4], ""MAIN_PAIRS"" => Any[""RC02013:C06988_C16181""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6], ""OUT"" => [""C16181"", ""C01327""], ""IN"" => [""C06988"", ""C00001""], ""MEAN_MA"" => 5.0, ""DIFF"" => 2, ""EQUATION"" => ""C06988 + C00001 <=> C16181 + C01327"", ""RCLASS"" => Any[""RC02013""])"
rn:R09131,"Dict{String, Any}(""MA_IN"" => Any[5, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00267:C18236_C18238""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 33], ""OUT"" => [""C18238"", ""C00006""], ""IN"" => [""C18236"", ""C00007"", ""C00005"", ""C00080""], ""MEAN_MA"" => 19.0, ""DIFF"" => 4, ""EQUATION"" => ""C18236 + C00007 + C00005 + C00080 <=> C18238 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00267""])"
