first,second
rn:R08223,"Dict{String, Any}(""MA_IN"" => Any[24, 20], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00017:C06481_C16638""], ""ENZYME"" => 2, ""MA_OUT"" => Any[29, 19], ""OUT"" => [""C16638"", ""C00008""], ""IN"" => [""C06481"", ""C00002""], ""MEAN_MA"" => 23.0, ""DIFF"" => 4, ""EQUATION"" => ""C06481 + C00002 <=> C16638 + C00008"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R04929,"Dict{String, Any}(""MA_IN"" => Any[2], ""MAIN_PAIRS"" => Any[""RC02889:C05686_C05697""], ""ENZYME"" => 2, ""MA_OUT"" => Any[20], ""OUT"" => [""C00013"", ""C05686""], ""IN"" => [""C00002"", ""C05697""], ""MEAN_MA"" => 11.0, ""DIFF"" => 18, ""EQUATION"" => ""C00002 + C05697 <=> C00013 + C05686"", ""RCLASS"" => Any[""RC02889""])"
rn:R09365,"Dict{String, Any}(""MA_IN"" => Any[6, 26], ""MAIN_PAIRS"" => Any[""RC00113:C04144_C04489"", ""RC01241:C05335_C05698""], ""ENZYME"" => 2, ""MA_OUT"" => Any[7, 27], ""OUT"" => [""C05335"", ""C04144""], ""IN"" => [""C05698"", ""C04489""], ""MEAN_MA"" => 16.5, ""DIFF"" => 2, ""EQUATION"" => ""C05698 + C04489 <=> C05335 + C04144"", ""RCLASS"" => Any[""RC00113"", ""RC01241""])"
rn:R09366,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC01210:C05689_C05703"", ""RC01245:C00022_C05689""], ""ENZYME"" => 4, ""MA_OUT"" => Any[3, 0], ""OUT"" => [""C00022"", ""C00014"", ""C05703""], ""IN"" => [""C05689"", ""C00001""], ""MEAN_MA"" => 3.75, ""DIFF"" => -3, ""EQUATION"" => ""C05689 + C00001 <=> C00022 + C00014 + C05703"", ""RCLASS"" => Any[""RC01210"", ""RC01245""])"
rn:R08224,"Dict{String, Any}(""MA_IN"" => Any[29, 3], ""MAIN_PAIRS"" => Any[""RC02965:C05172_C06482"", ""RC02966:C06482_C16638""], ""ENZYME"" => 2, ""MA_OUT"" => Any[24], ""OUT"" => [""C06482"", ""C00009""], ""IN"" => [""C16638"", ""C05172"", ""C00001""], ""MEAN_MA"" => 20.0, ""DIFF"" => -8, ""EQUATION"" => ""C16638 + C05172 + C00001 <=> C06482 + 2 C00009"", ""RCLASS"" => Any[""RC02965"", ""RC02966""])"
rn:R04770,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC01209:C00109_C05335"", ""RC01210:C05335_C05703""], ""ENZYME"" => 4, ""MA_OUT"" => Any[0, 4], ""OUT"" => [""C05703"", ""C00014"", ""C00109""], ""IN"" => [""C05335"", ""C00001""], ""MEAN_MA"" => 4.5, ""DIFF"" => -3, ""EQUATION"" => ""C05335 + C00001 <=> C05703 + C00014 + C00109"", ""RCLASS"" => Any[""RC01209"", ""RC01210""])"
rn:R09372,"Dict{String, Any}(""MA_IN"" => Any[31, 2], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC02518:C05703_C18902""], ""ENZYME"" => 1, ""MA_OUT"" => Any[33, 0], ""OUT"" => [""C00006"", ""C00001"", ""C05703""], ""IN"" => [""C00005"", ""C00080"", ""C18902""], ""MEAN_MA"" => 16.5, ""DIFF"" => 0, ""EQUATION"" => ""2 C00005 + 2 C00080 + C18902 <=> 2 C00006 + 2 C00001 + C05703"", ""RCLASS"" => Any[""RC00001"", ""RC02518""])"
rn:R08219,"Dict{String, Any}(""MA_IN"" => Any[24, 3], ""MAIN_PAIRS"" => Any[""RC01246:C06481_C06482"", ""RC02965:C05172_C06482""], ""ENZYME"" => 2, ""MA_OUT"" => Any[24], ""OUT"" => [""C06482"", ""C00009""], ""IN"" => [""C06481"", ""C05172""], ""MEAN_MA"" => 18.75, ""DIFF"" => -3, ""EQUATION"" => ""C06481 + C05172 <=> C06482 + C00009"", ""RCLASS"" => Any[""RC01246"", ""RC02965""])"
rn:R03596,"Dict{String, Any}(""MA_IN"" => Any[1, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC02873:C01528_C05684""], ""ENZYME"" => 1, ""MA_OUT"" => Any[2, 31], ""OUT"" => [""C05684"", ""C00005"", ""C00080""], ""IN"" => [""C01528"", ""C00006"", ""C00001""], ""MEAN_MA"" => 16.75, ""DIFF"" => -1, ""EQUATION"" => ""C01528 + 3 C00006 + 3 C00001 <=> C05684 + 3 C00005 + 5 C00080"", ""RCLASS"" => Any[""RC00001"", ""RC02873""])"
rn:R09368,"Dict{String, Any}(""MA_IN"" => Any[24, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC02499:C18870_C18871""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[12, 23], ""OUT"" => [""C18871"", ""C00127""], ""IN"" => [""C18870"", ""C00051""], ""MEAN_MA"" => 17.5, ""DIFF"" => 0, ""EQUATION"" => ""C18870 + C00051 <=> C18871 + C00127"", ""RCLASS"" => Any[""RC00011"", ""RC02499""])"
rn:R07229,"Dict{String, Any}(""MA_IN"" => Any[2], ""MAIN_PAIRS"" => Any[""RC02420:C05684_C05697""], ""ENZYME"" => 1, ""MA_OUT"" => Any[2], ""OUT"" => [""C05697"", ""C00126""], ""IN"" => [""C05684"", ""C00001"", ""C00125""], ""MEAN_MA"" => 2.0, ""DIFF"" => 0, ""EQUATION"" => ""C05684 + C00001 + C00125 <=> C05697 + C00126"", ""RCLASS"" => Any[""RC02420""])"
rn:R04773,"Dict{String, Any}(""MA_IN"" => Any[7, NaN], ""MAIN_PAIRS"" => Any[""RC00055:C01647_C05336"", ""RC00523:C05335_C05336""], ""ENZYME"" => 6, ""MA_OUT"" => Any[39], ""OUT"" => [""C00020"", ""C00013"", ""C05336""], ""IN"" => [""C00002"", ""C05335"", ""C01647""], ""MEAN_MA"" => NaN, ""DIFF"" => NaN, ""EQUATION"" => ""C00002 + C05335 + C01647 <=> C00020 + C00013 + C05336"", ""RCLASS"" => Any[""RC00055"", ""RC00523""])"
rn:R09373,"Dict{String, Any}(""MA_IN"" => Any[6, 6], ""MAIN_PAIRS"" => Any[""RC00006:C00073_C01180"", ""RC00006:C05689_C18904""], ""ENZYME"" => 2, ""MA_OUT"" => Any[5, 7], ""OUT"" => [""C18904"", ""C00073""], ""IN"" => [""C05689"", ""C01180""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C05689 + C01180 <=> C18904 + C00073"", ""RCLASS"" => Any[""RC00006""])"
rn:R09370,"Dict{String, Any}(""MA_IN"" => Any[20, 1], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC02501:C02535_C18872""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 2], ""OUT"" => [""C00021"", ""C18872""], ""IN"" => [""C00019"", ""C02535""], ""MEAN_MA"" => 10.5, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C02535 <=> C00021 + C18872"", ""RCLASS"" => Any[""RC00003"", ""RC02501""])"
rn:R09367,"Dict{String, Any}(""MA_IN"" => Any[2, 11], ""MAIN_PAIRS"" => Any[""RC00011:C00051_C00127"", ""RC02498:C00051_C18870"", ""RC02999:C05684_C18870""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[24, 23], ""OUT"" => [""C18870"", ""C00127"", ""C00001""], ""IN"" => [""C05684"", ""C00051"", ""C00080""], ""MEAN_MA"" => 15.0, ""DIFF"" => 34, ""EQUATION"" => ""C05684 + 4 C00051 + 2 C00080 <=> C18870 + C00127 + 3 C00001"", ""RCLASS"" => Any[""RC00011"", ""RC02498"", ""RC02999""])"
rn:R03595,"Dict{String, Any}(""MA_IN"" => Any[20, 1], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00020"", ""RC02878:C01528_C05172""], ""ENZYME"" => 2, ""MA_OUT"" => Any[17, 3], ""OUT"" => [""C00020"", ""C05172"", ""C00009""], ""IN"" => [""C00002"", ""C01528"", ""C00001""], ""MEAN_MA"" => 10.25, ""DIFF"" => -1, ""EQUATION"" => ""C00002 + C01528 + C00001 <=> C00020 + C05172 + C00009"", ""RCLASS"" => Any[""RC00002"", ""RC02878""])"
rn:R03599,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00961:C00041_C05688""], ""ENZYME"" => 4, ""MA_OUT"" => Any[4], ""OUT"" => [""C01528"", ""C00041"", ""C00028""], ""IN"" => [""C05688"", ""C00030""], ""MEAN_MA"" => 4.5, ""DIFF"" => -1, ""EQUATION"" => ""C05688 + C00030 <=> C01528 + C00041 + C00028"", ""RCLASS"" => Any[""RC00961""])"
rn:R04941,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00056:C05698_C05699"", ""RC01245:C00022_C05699""], ""ENZYME"" => 4, ""MA_OUT"" => Any[6, 3], ""OUT"" => [""C05698"", ""C00014"", ""C00022""], ""IN"" => [""C05699"", ""C00001""], ""MEAN_MA"" => 6.25, ""DIFF"" => 1, ""EQUATION"" => ""C05699 + C00001 <=> C05698 + C00014 + C00022"", ""RCLASS"" => Any[""RC00056"", ""RC01245""])"
rn:R04944,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00056:C05688_C05699""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8], ""OUT"" => [""C05699"", ""C00009""], ""IN"" => [""C05702"", ""C05688""], ""MEAN_MA"" => 6.5, ""DIFF"" => 3, ""EQUATION"" => ""C05702 + C05688 <=> C05699 + C00009"", ""RCLASS"" => Any[""RC00056""])"
rn:R13388,"Dict{String, Any}(""MA_IN"" => Any[4, 2], ""MAIN_PAIRS"" => Any[""RC00150:C00472_C00530"", ""RC02420:C05684_C05697""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 2], ""OUT"" => [""C00530"", ""C05697""], ""IN"" => [""C00472"", ""C05684"", ""C00001"", ""C00080""], ""MEAN_MA"" => 3.25, ""DIFF"" => 1, ""EQUATION"" => ""C00472 + C05684 + C00001 + 2 C00080 <=> C00530 + C05697"", ""RCLASS"" => Any[""RC00150"", ""RC02420""])"
rn:R04772,"Dict{String, Any}(""MA_IN"" => Any[20, 7], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC01212:C05335_C05690""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 8], ""OUT"" => [""C00021"", ""C05690""], ""IN"" => [""C00019"", ""C05335""], ""MEAN_MA"" => 13.5, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C05335 <=> C00021 + C05690"", ""RCLASS"" => Any[""RC00003"", ""RC01212""])"
rn:R04946,"Dict{String, Any}(""MA_IN"" => Any[7, 5], ""MAIN_PAIRS"" => Any[""RC00020:C00042_C01118"", ""RC00056:C05688_C05699""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8, 4], ""OUT"" => [""C05699"", ""C00042""], ""IN"" => [""C01118"", ""C05688""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C01118 + C05688 <=> C05699 + C00042"", ""RCLASS"" => Any[""RC00020"", ""RC00056""])"
rn:R09371,"Dict{String, Any}(""MA_IN"" => Any[20, 1], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC03000:C01528_C05703""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 0], ""OUT"" => [""C00021"", ""C05703""], ""IN"" => [""C00019"", ""C01528""], ""MEAN_MA"" => 10.0, ""DIFF"" => -2, ""EQUATION"" => ""C00019 + C01528 <=> C00021 + C05703"", ""RCLASS"" => Any[""RC00003"", ""RC03000""])"
rn:R04931,"Dict{String, Any}(""MA_IN"" => Any[5, 20], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC01241:C05688_C05689""], ""ENZYME"" => 2, ""MA_OUT"" => Any[6, 19], ""OUT"" => [""C05689"", ""C00021""], ""IN"" => [""C05688"", ""C00019""], ""MEAN_MA"" => 12.5, ""DIFF"" => 0, ""EQUATION"" => ""C05688 + C00019 <=> C05689 + C00021"", ""RCLASS"" => Any[""RC00003"", ""RC01241""])"
rn:R09369,"Dict{String, Any}(""MA_IN"" => Any[20, 0], ""MAIN_PAIRS"" => Any[""RC00003:C00019_C00021"", ""RC02500:C02535_C05703""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 1], ""OUT"" => [""C00021"", ""C02535""], ""IN"" => [""C00019"", ""C05703""], ""MEAN_MA"" => 10.0, ""DIFF"" => 0, ""EQUATION"" => ""C00019 + C05703 <=> C00021 + C02535"", ""RCLASS"" => Any[""RC00003"", ""RC02500""])"
