first,second
rn:R09936,"Dict{String, Any}(""MA_IN"" => Any[5, 22], ""MAIN_PAIRS"" => Any[""RC00126:C00061_C01847"", ""RC02732:C00106_C20231""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 22], ""OUT"" => [""C20231"", ""C00061""], ""IN"" => [""C00106"", ""C01847"", ""C00007""], ""MEAN_MA"" => 14.25, ""DIFF"" => 3, ""EQUATION"" => ""C00106 + C01847 + C00007 <=> C20231 + C00061"", ""RCLASS"" => Any[""RC00126"", ""RC02732""])"
rn:R00968,"Dict{String, Any}(""MA_IN"" => Any[20, 11], ""MAIN_PAIRS"" => Any[""RC00002:C00035_C00044"", ""RC00017:C00105_C00299""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 15], ""OUT"" => [""C00035"", ""C00105""], ""IN"" => [""C00044"", ""C00299""], ""MEAN_MA"" => 16.25, ""DIFF"" => 3, ""EQUATION"" => ""C00044 + C00299 <=> C00035 + C00105"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R00512,"Dict{String, Any}(""MA_IN"" => Any[20, 17], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00002:C00055_C00112""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 18], ""OUT"" => [""C00008"", ""C00112""], ""IN"" => [""C00002"", ""C00055""], ""MEAN_MA"" => 18.5, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00055 <=> C00008 + C00112"", ""RCLASS"" => Any[""RC00002""])"
rn:R10837,"Dict{String, Any}(""MA_IN"" => Any[17], ""MAIN_PAIRS"" => Any[""RC00063:C00055_C00380""], ""ENZYME"" => 2, ""MA_OUT"" => Any[7], ""OUT"" => [""C00380"", ""C01151""], ""IN"" => [""C00055"", ""C00009""], ""MEAN_MA"" => 12.0, ""DIFF"" => -10, ""EQUATION"" => ""C00055 + C00009 <=> C00380 + C01151"", ""RCLASS"" => Any[""RC00063""])"
rn:R00575,"Dict{String, Any}(""MA_IN"" => Any[20, 6], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00010:C00025_C00064"", ""RC02750:C00064_C00169""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 5, 6], ""OUT"" => [""C00008"", ""C00009"", ""C00025"", ""C00169""], ""IN"" => [""C00002"", ""C00064"", ""C00288"", ""C00001""], ""MEAN_MA"" => 11.5, ""DIFF"" => 4, ""EQUATION"" => ""2 C00002 + C00064 + C00288 + C00001 <=> 2 C00008 + C00009 + C00025 + C00169"", ""RCLASS"" => Any[""RC00002"", ""RC00010"", ""RC02750""])"
rn:R07307,"Dict{String, Any}(""MA_IN"" => Any[19], ""MAIN_PAIRS"" => Any[""RC01825:C00365_C00458""], ""ENZYME"" => 3, ""MA_OUT"" => Any[15], ""OUT"" => [""C00365"", ""C00013"", ""C00014""], ""IN"" => [""C00458"", ""C00001""], ""MEAN_MA"" => 17.0, ""DIFF"" => -4, ""EQUATION"" => ""C00458 + 2 C00001 <=> C00365 + C00013 + C00014"", ""RCLASS"" => Any[""RC01825""])"
rn:R00963,"Dict{String, Any}(""MA_IN"" => Any[15], ""MAIN_PAIRS"" => Any[""RC00017:C00105_C00299""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11], ""OUT"" => [""C00299"", ""C00009""], ""IN"" => [""C00105"", ""C00001""], ""MEAN_MA"" => 13.0, ""DIFF"" => -4, ""EQUATION"" => ""C00105 + C00001 <=> C00299 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R01993,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00632:C00337_C00438""], ""ENZYME"" => 3, ""MA_OUT"" => Any[8], ""OUT"" => [""C00438""], ""IN"" => [""C00337"", ""C00001""], ""MEAN_MA"" => 8.0, ""DIFF"" => 0, ""EQUATION"" => ""C00337 + C00001 <=> C00438"", ""RCLASS"" => Any[""RC00632""])"
rn:R02024,"Dict{String, Any}(""MA_IN"" => Any[18, 13], ""MAIN_PAIRS"" => Any[""RC00013:C00342_C00343"", ""RC00613:C00112_C00705""], ""ENZYME"" => 1, ""MA_OUT"" => Any[12, 18], ""OUT"" => [""C00342"", ""C00112""], ""IN"" => [""C00705"", ""C00343"", ""C00001""], ""MEAN_MA"" => 15.25, ""DIFF"" => -1, ""EQUATION"" => ""C00705 + C00343 + C00001 <=> C00342 + C00112"", ""RCLASS"" => Any[""RC00013"", ""RC00613""])"
rn:R01569,"Dict{String, Any}(""MA_IN"" => Any[16], ""MAIN_PAIRS"" => Any[""RC00017:C00214_C00364""], ""ENZYME"" => 3, ""MA_OUT"" => Any[12], ""OUT"" => [""C00214"", ""C00009""], ""IN"" => [""C00364"", ""C00001""], ""MEAN_MA"" => 14.0, ""DIFF"" => -4, ""EQUATION"" => ""C00364 + C00001 <=> C00214 + C00009"", ""RCLASS"" => Any[""RC00017""])"
