first,second
rn:R03991,"Dict{String, Any}(""MA_IN"" => Any[42, 37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C02593"", ""RC00326:C00024_C05259""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 44], ""OUT"" => [""C00010"", ""C05259""], ""IN"" => [""C02593"", ""C00024""], ""MEAN_MA"" => 38.75, ""DIFF"" => -3, ""EQUATION"" => ""C02593 + C00024 <=> C00010 + C05259"", ""RCLASS"" => Any[""RC00004"", ""RC00326""])"
rn:R01778,"Dict{String, Any}(""MA_IN"" => Any[39, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00103:C00264_C00640""], ""ENZYME"" => 1, ""MA_OUT"" => Any[39, 30], ""OUT"" => [""C00264"", ""C00004"", ""C00080""], ""IN"" => [""C00640"", ""C00003""], ""MEAN_MA"" => 35.25, ""DIFF"" => -3, ""EQUATION"" => ""C00640 + C00003 <=> C00264 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00103""])"
rn:R04737,"Dict{String, Any}(""MA_IN"" => Any[43, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00029:C05258_C05259""], ""ENZYME"" => 1, ""MA_OUT"" => Any[44, 30], ""OUT"" => [""C05259"", ""C00004"", ""C00080""], ""IN"" => [""C05258"", ""C00003""], ""MEAN_MA"" => 37.5, ""DIFF"" => -2, ""EQUATION"" => ""C05258 + C00003 <=> C05259 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R04738,"Dict{String, Any}(""MA_IN"" => Any[43], ""MAIN_PAIRS"" => Any[""RC01095:C05258_C05272""], ""ENZYME"" => 4, ""MA_OUT"" => Any[42], ""OUT"" => [""C05272"", ""C00001""], ""IN"" => [""C05258""], ""MEAN_MA"" => 42.5, ""DIFF"" => -1, ""EQUATION"" => ""C05258 <=> C05272 + C00001"", ""RCLASS"" => Any[""RC01095""])"
rn:R07162,"Dict{String, Any}(""MA_IN"" => Any[33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006""], ""ENZYME"" => 1, ""MA_OUT"" => Any[31], ""OUT"" => [""C00658"", ""C00005"", ""C00080""], ""IN"" => [""C00040"", ""C00006""], ""MEAN_MA"" => 32.0, ""DIFF"" => -2, ""EQUATION"" => ""C00040 + C00006 <=> C00658 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001""])"
rn:R10828,"Dict{String, Any}(""MA_IN"" => Any[40, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00052:C20876_C20879""], ""ENZYME"" => 1, ""MA_OUT"" => Any[39, 31], ""OUT"" => [""C20879"", ""C00005"", ""C00080""], ""IN"" => [""C20876"", ""C00006""], ""MEAN_MA"" => 35.75, ""DIFF"" => -3, ""EQUATION"" => ""C20876 + C00006 <=> C20879 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00052""])"
rn:R04746,"Dict{String, Any}(""MA_IN"" => Any[40], ""MAIN_PAIRS"" => Any[""RC01095:C05266_C05276""], ""ENZYME"" => 4, ""MA_OUT"" => Any[39], ""OUT"" => [""C05276"", ""C00001""], ""IN"" => [""C05266""], ""MEAN_MA"" => 39.5, ""DIFF"" => -1, ""EQUATION"" => ""C05266 <=> C05276 + C00001"", ""RCLASS"" => Any[""RC01095""])"
rn:R03776,"Dict{String, Any}(""MA_IN"" => Any[40, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00052:C01944_C05276""], ""ENZYME"" => 1, ""MA_OUT"" => Any[39, 31], ""OUT"" => [""C05276"", ""C00005"", ""C00080""], ""IN"" => [""C01944"", ""C00006""], ""MEAN_MA"" => 35.75, ""DIFF"" => -3, ""EQUATION"" => ""C01944 + C00006 <=> C05276 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00052""])"
rn:R04749,"Dict{String, Any}(""MA_IN"" => Any[40], ""MAIN_PAIRS"" => Any[""RC01095:C05268_C05271""], ""ENZYME"" => 4, ""MA_OUT"" => Any[38], ""OUT"" => [""C05271"", ""C00001""], ""IN"" => [""C05268""], ""MEAN_MA"" => 39.0, ""DIFF"" => -2, ""EQUATION"" => ""C05268 <=> C05271 + C00001"", ""RCLASS"" => Any[""RC01095""])"
rn:R04745,"Dict{String, Any}(""MA_IN"" => Any[40, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00029:C05266_C05267""], ""ENZYME"" => 1, ""MA_OUT"" => Any[40, 30], ""OUT"" => [""C05267"", ""C00004"", ""C00080""], ""IN"" => [""C05266"", ""C00003""], ""MEAN_MA"" => 35.75, ""DIFF"" => -3, ""EQUATION"" => ""C05266 + C00003 <=> C05267 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R01177,"Dict{String, Any}(""MA_IN"" => Any[37, 37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00136"", ""RC00326:C00024_C05269""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 39], ""OUT"" => [""C00010"", ""C05269""], ""IN"" => [""C00024"", ""C00136""], ""MEAN_MA"" => 36.25, ""DIFF"" => -3, ""EQUATION"" => ""C00024 + C00136 <=> C00010 + C05269"", ""RCLASS"" => Any[""RC00004"", ""RC00326""])"
rn:R04743,"Dict{String, Any}(""MA_IN"" => Any[42, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00029:C05264_C05265""], ""ENZYME"" => 1, ""MA_OUT"" => Any[42, 30], ""OUT"" => [""C05265"", ""C00004"", ""C00080""], ""IN"" => [""C05264"", ""C00003""], ""MEAN_MA"" => 36.75, ""DIFF"" => -3, ""EQUATION"" => ""C05264 + C00003 <=> C05265 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R10825,"Dict{String, Any}(""MA_IN"" => Any[40, 39], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C20876"", ""RC02888:C00083_C20877""], ""ENZYME"" => 2, ""MA_OUT"" => Any[40, 32], ""OUT"" => [""C20877"", ""C00011"", ""C00010""], ""IN"" => [""C20876"", ""C00083""], ""MEAN_MA"" => 37.75, ""DIFF"" => -7, ""EQUATION"" => ""C20876 + C00083 <=> C20877 + C00011 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC02888""])"
rn:R04739,"Dict{String, Any}(""MA_IN"" => Any[43, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00029:C05260_C05261""], ""ENZYME"" => 1, ""MA_OUT"" => Any[43, 30], ""OUT"" => [""C05261"", ""C00004""], ""IN"" => [""C05260"", ""C00003""], ""MEAN_MA"" => 37.25, ""DIFF"" => -3, ""EQUATION"" => ""C05260 + C00003 <=> C05261 + C00004"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R06985,"Dict{String, Any}(""MA_IN"" => Any[38, 31], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00052:C05270_C05271""], ""ENZYME"" => 1, ""MA_OUT"" => Any[38, 33], ""OUT"" => [""C05270"", ""C00006""], ""IN"" => [""C05271"", ""C00005"", ""C00080""], ""MEAN_MA"" => 35.0, ""DIFF"" => 2, ""EQUATION"" => ""C05271 + C00005 + C00080 <=> C05270 + C00006"", ""RCLASS"" => Any[""RC00001"", ""RC00052""])"
rn:R01274,"Dict{String, Any}(""MA_IN"" => Any[42], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00154"", ""RC00014:C00154_C00249""], ""ENZYME"" => 3, ""MA_OUT"" => Any[32, 7], ""OUT"" => [""C00010"", ""C00249""], ""IN"" => [""C00154"", ""C00001""], ""MEAN_MA"" => 30.75, ""DIFF"" => -3, ""EQUATION"" => ""C00154 + C00001 <=> C00010 + C00249"", ""RCLASS"" => Any[""RC00004"", ""RC00014""])"
