first,second
rn:R04444,"Dict{String, Any}(""MA_IN"" => Any[7, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00255:C04281_C05947""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 30], ""OUT"" => [""C05947"", ""C00004"", ""C00080""], ""IN"" => [""C04281"", ""C00003"", ""C00001""], ""MEAN_MA"" => 19.0, ""DIFF"" => -4, ""EQUATION"" => ""C04281 + C00003 + 2 C00001 <=> C05947 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00255""])"
rn:R05051,"Dict{String, Any}(""MA_IN"" => Any[6, 30], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00242:C05938_C05947""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 33], ""OUT"" => [""C05938"", ""C00003"", ""C00001""], ""IN"" => [""C05947"", ""C00004"", ""C00080""], ""MEAN_MA"" => 18.75, ""DIFF"" => 3, ""EQUATION"" => ""C05947 + C00004 + C00080 <=> C05938 + C00003 + C00001"", ""RCLASS"" => Any[""RC00001"", ""RC00242""])"
rn:R02894,"Dict{String, Any}(""MA_IN"" => Any[6, 0], ""MAIN_PAIRS"" => Any[""RC00135:C00763_C03564"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 0], ""OUT"" => [""C03564"", ""C00027""], ""IN"" => [""C00763"", ""C00007""], ""MEAN_MA"" => 3.0, ""DIFF"" => 0, ""EQUATION"" => ""C00763 + C00007 <=> C03564 + C00027"", ""RCLASS"" => Any[""RC00135"", ""RC02755""])"
rn:R00559,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00213:C00062_C03078""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7], ""OUT"" => [""C03078"", ""C00011"", ""C00001""], ""IN"" => [""C00062"", ""C00007""], ""MEAN_MA"" => 8.0, ""DIFF"" => -2, ""EQUATION"" => ""C00062 + C00007 <=> C03078 + C00011 + C00001"", ""RCLASS"" => Any[""RC00213""])"
rn:R03293,"Dict{String, Any}(""MA_IN"" => Any[6, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00054:C01157_C04281""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 31], ""OUT"" => [""C04281"", ""C00005"", ""C00080""], ""IN"" => [""C01157"", ""C00006""], ""MEAN_MA"" => 19.25, ""DIFF"" => -1, ""EQUATION"" => ""C01157 + C00006 <=> C04281 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00054""])"
rn:R01990,"Dict{String, Any}(""MA_IN"" => Any[8], ""MAIN_PAIRS"" => Any[""RC00024:C00334_C01035"", ""RC00329:C00086_C01035""], ""ENZYME"" => 3, ""MA_OUT"" => Any[5, 2], ""OUT"" => [""C00334"", ""C00086""], ""IN"" => [""C01035"", ""C00001""], ""MEAN_MA"" => 5.75, ""DIFF"" => -1, ""EQUATION"" => ""C01035 + C00001 <=> C00334 + C00086"", ""RCLASS"" => Any[""RC00024"", ""RC00329""])"
rn:R00667,"Dict{String, Any}(""MA_IN"" => Any[6, 5], ""MAIN_PAIRS"" => Any[""RC00006:C00025_C00026"", ""RC00062:C00077_C01165""], ""ENZYME"" => 2, ""MA_OUT"" => Any[5, 5], ""OUT"" => [""C01165"", ""C00025""], ""IN"" => [""C00077"", ""C00026""], ""MEAN_MA"" => 5.25, ""DIFF"" => -1, ""EQUATION"" => ""C00077 + C00026 <=> C01165 + C00025"", ""RCLASS"" => Any[""RC00006"", ""RC00062""])"
rn:R01151,"Dict{String, Any}(""MA_IN"" => Any[3, 0], ""MAIN_PAIRS"" => Any[""RC00062:C00134_C00555"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[4, 0], ""OUT"" => [""C00555"", ""C00014"", ""C00027""], ""IN"" => [""C00134"", ""C00007"", ""C00001""], ""MEAN_MA"" => 1.75, ""DIFF"" => 1, ""EQUATION"" => ""C00134 + C00007 + C00001 <=> C00555 + C00014 + C00027"", ""RCLASS"" => Any[""RC00062"", ""RC02755""])"
rn:R02922,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00809:C00791_C02565""], ""ENZYME"" => 3, ""MA_OUT"" => Any[5], ""OUT"" => [""C02565"", ""C00014""], ""IN"" => [""C00791"", ""C00001""], ""MEAN_MA"" => 5.5, ""DIFF"" => -1, ""EQUATION"" => ""C00791 + C00001 <=> C02565 + C00014"", ""RCLASS"" => Any[""RC00809""])"
rn:R01563,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00547:C00213_C01043""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4], ""OUT"" => [""C00213"", ""C00011"", ""C00014""], ""IN"" => [""C01043"", ""C00001""], ""MEAN_MA"" => 5.5, ""DIFF"" => -3, ""EQUATION"" => ""C01043 + C00001 <=> C00213 + C00011 + C00014"", ""RCLASS"" => Any[""RC00547""])"
rn:R00832,"Dict{String, Any}(""MA_IN"" => Any[40, 9], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00091"", ""RC00064:C00062_C03296""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 12], ""OUT"" => [""C00010"", ""C03296""], ""IN"" => [""C00091"", ""C00062""], ""MEAN_MA"" => 23.25, ""DIFF"" => -5, ""EQUATION"" => ""C00091 + C00062 <=> C00010 + C03296"", ""RCLASS"" => Any[""RC00004"", ""RC00064""])"
rn:R01248,"Dict{String, Any}(""MA_IN"" => Any[6, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00083:C00148_C03912""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6, 30], ""OUT"" => [""C03912"", ""C00004"", ""C00080""], ""IN"" => [""C00148"", ""C00003""], ""MEAN_MA"" => 18.75, ""DIFF"" => -3, ""EQUATION"" => ""C00148 + C00003 <=> C03912 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00083""])"
rn:R03291,"Dict{String, Any}(""MA_IN"" => Any[6, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00054:C01157_C04281""], ""ENZYME"" => 1, ""MA_OUT"" => Any[7, 30], ""OUT"" => [""C04281"", ""C00004"", ""C00080""], ""IN"" => [""C01157"", ""C00003""], ""MEAN_MA"" => 19.0, ""DIFF"" => -2, ""EQUATION"" => ""C01157 + C00003 <=> C04281 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00054""])"
rn:R11604,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00006:C00062_C03771""], ""ENZYME"" => 1, ""MA_OUT"" => Any[9], ""OUT"" => [""C03771"", ""C00014"", ""C00027""], ""IN"" => [""C00062"", ""C00001"", ""C00007""], ""MEAN_MA"" => 9.0, ""DIFF"" => 0, ""EQUATION"" => ""C00062 + C00001 + C00007 <=> C03771 + C00014 + C00027"", ""RCLASS"" => Any[""RC00006""])"
rn:R01253,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00083:C00148_C03912""], ""ENZYME"" => 1, ""MA_OUT"" => Any[6], ""OUT"" => [""C03912"", ""C15603""], ""IN"" => [""C00148"", ""C15602""], ""MEAN_MA"" => 6.0, ""DIFF"" => 0, ""EQUATION"" => ""C00148 + C15602 <=> C03912 + C15603"", ""RCLASS"" => Any[""RC00083""])"
rn:R01920,"Dict{String, Any}(""MA_IN"" => Any[18, 3], ""MAIN_PAIRS"" => Any[""RC00021:C00170_C01137"", ""RC00053:C00134_C00315""], ""ENZYME"" => 2, ""MA_OUT"" => Any[14, 5], ""OUT"" => [""C00170"", ""C00315""], ""IN"" => [""C01137"", ""C00134""], ""MEAN_MA"" => 10.0, ""DIFF"" => -2, ""EQUATION"" => ""C01137 + C00134 <=> C00170 + C00315"", ""RCLASS"" => Any[""RC00021"", ""RC00053""])"
rn:R03314,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00694:C01165_C03912""], ""ENZYME"" => NaN, ""MA_OUT"" => Any[6], ""OUT"" => [""C03912"", ""C00001""], ""IN"" => [""C01165""], ""MEAN_MA"" => 5.5, ""DIFF"" => 1, ""EQUATION"" => ""C01165 <=> C03912 + C00001"", ""RCLASS"" => Any[""RC00694""])"
rn:R09257,"Dict{String, Any}(""MA_IN"" => Any[42, 3], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00406"", ""RC00096:C00134_C10497""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 12], ""OUT"" => [""C00010"", ""C10497""], ""IN"" => [""C00406"", ""C00134""], ""MEAN_MA"" => 22.25, ""DIFF"" => -1, ""EQUATION"" => ""C00406 + C00134 <=> C00010 + C10497"", ""RCLASS"" => Any[""RC00004"", ""RC00096""])"
rn:R01152,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00096:C00134_C00436""], ""ENZYME"" => 3, ""MA_OUT"" => Any[3], ""OUT"" => [""C00134"", ""C00011"", ""C00014""], ""IN"" => [""C00436"", ""C00001""], ""MEAN_MA"" => 4.5, ""DIFF"" => -3, ""EQUATION"" => ""C00436 + C00001 <=> C00134 + C00011 + C00014"", ""RCLASS"" => Any[""RC00096""])"
