first,second
rn:R00706,"Dict{String, Any}(""MA_IN"" => Any[3, 32, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00004:C00010_C00024"", ""RC02723:C00024_C00222""], ""ENZYME"" => 1, ""MA_OUT"" => Any[37, 31], ""OUT"" => [""C00024"", ""C00011"", ""C00005"", ""C00080""], ""IN"" => [""C00222"", ""C00010"", ""C00006""], ""MEAN_MA"" => 28.333333333333336, ""DIFF"" => 0, ""EQUATION"" => ""C00222 + C00010 + C00006 <=> C00024 + C00011 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00004"", ""RC02723""])"
rn:R01604,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00080:C00222_C00383""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 30], ""OUT"" => [""C00383"", ""C00004"", ""C00080""], ""IN"" => [""C00222"", ""C00003"", ""C00001""], ""MEAN_MA"" => 17.25, ""DIFF"" => -3, ""EQUATION"" => ""C00222 + C00003 + C00001 <=> C00383 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R01608,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00087:C00222_C01013""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 30], ""OUT"" => [""C00222"", ""C00004"", ""C00080""], ""IN"" => [""C01013"", ""C00003""], ""MEAN_MA"" => 17.25, ""DIFF"" => -3, ""EQUATION"" => ""C01013 + C00003 <=> C00222 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00087""])"
rn:R03286,"Dict{String, Any}(""MA_IN"" => Any[20, 10, 4], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00064:C01152_C01262"", ""RC00090:C00099_C01262""], ""ENZYME"" => 6, ""MA_OUT"" => Any[19, 12], ""OUT"" => [""C00008"", ""C00009"", ""C01262""], ""IN"" => [""C00002"", ""C01152"", ""C00099""], ""MEAN_MA"" => 13.416666666666668, ""DIFF"" => -3, ""EQUATION"" => ""C00002 + C01152 + C00099 <=> C00008 + C00009 + C01262"", ""RCLASS"" => Any[""RC00002"", ""RC00064"", ""RC00090""])"
rn:R02269,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00632:C00429_C02642""], ""ENZYME"" => 3, ""MA_OUT"" => Any[7], ""OUT"" => [""C02642""], ""IN"" => [""C00429"", ""C00001""], ""MEAN_MA"" => 6.0, ""DIFF"" => 2, ""EQUATION"" => ""C00429 + C00001 <=> C02642"", ""RCLASS"" => Any[""RC00632""])"
rn:R00977,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00072:C00106_C00429""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 30], ""OUT"" => [""C00106"", ""C00004"", ""C00080""], ""IN"" => [""C00429"", ""C00003""], ""MEAN_MA"" => 18.25, ""DIFF"" => -3, ""EQUATION"" => ""C00429 + C00003 <=> C00106 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00072""])"
rn:R01166,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00064:C00135_C00386"", ""RC00090:C00099_C00386""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 9], ""OUT"" => [""C00099"", ""C00135""], ""IN"" => [""C00386"", ""C00001""], ""MEAN_MA"" => 8.75, ""DIFF"" => 2, ""EQUATION"" => ""C00386 + C00001 <=> C00099 + C00135"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R03139,"Dict{String, Any}(""MA_IN"" => Any[2, 0], ""MAIN_PAIRS"" => Any[""RC00062:C00986_C05665"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 0], ""OUT"" => [""C05665"", ""C00014"", ""C00027""], ""IN"" => [""C00986"", ""C00007"", ""C00001""], ""MEAN_MA"" => 1.25, ""DIFF"" => 1, ""EQUATION"" => ""C00986 + C00007 + C00001 <=> C05665 + C00014 + C00027"", ""RCLASS"" => Any[""RC00062"", ""RC02755""])"
rn:R09379,"Dict{String, Any}(""MA_IN"" => Any[9, 4], ""MAIN_PAIRS"" => Any[""RC00096:C00099_C03492"", ""RC00141:C03492_C18911""], ""ENZYME"" => 6, ""MA_OUT"" => Any[13], ""OUT"" => [""C00020"", ""C00013"", ""C03492""], ""IN"" => [""C00002"", ""C18911"", ""C00099""], ""MEAN_MA"" => 9.75, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C18911 + C00099 <=> C00020 + C00013 + C03492"", ""RCLASS"" => Any[""RC00096"", ""RC00141""])"
rn:R00905,"Dict{String, Any}(""MA_IN"" => Any[7], ""MAIN_PAIRS"" => Any[""RC00096:C00099_C02642""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4], ""OUT"" => [""C00099"", ""C00011"", ""C00014""], ""IN"" => [""C02642"", ""C00001""], ""MEAN_MA"" => 5.5, ""DIFF"" => -3, ""EQUATION"" => ""C02642 + C00001 <=> C00099 + C00011 + C00014"", ""RCLASS"" => Any[""RC00096""])"
rn:R00489,"Dict{String, Any}(""MA_IN"" => Any[5], ""MAIN_PAIRS"" => Any[""RC00299:C00049_C00099""], ""ENZYME"" => 4, ""MA_OUT"" => Any[4], ""OUT"" => [""C00099"", ""C00011""], ""IN"" => [""C00049""], ""MEAN_MA"" => 4.5, ""DIFF"" => -1, ""EQUATION"" => ""C00049 <=> C00099 + C00011"", ""RCLASS"" => Any[""RC00299""])"
rn:R03046,"Dict{String, Any}(""MA_IN"" => Any[38], ""MAIN_PAIRS"" => Any[""RC00835:C00894_C02335""], ""ENZYME"" => 4, ""MA_OUT"" => Any[37], ""OUT"" => [""C00894"", ""C00014""], ""IN"" => [""C02335""], ""MEAN_MA"" => 37.5, ""DIFF"" => -1, ""EQUATION"" => ""C02335 <=> C00894 + C00014"", ""RCLASS"" => Any[""RC00835""])"
rn:R00907,"Dict{String, Any}(""MA_IN"" => Any[4, 3], ""MAIN_PAIRS"" => Any[""RC00008:C00022_C00041"", ""RC00062:C00099_C00222""], ""ENZYME"" => 2, ""MA_OUT"" => Any[3, 4], ""OUT"" => [""C00022"", ""C00099""], ""IN"" => [""C00041"", ""C00222""], ""MEAN_MA"" => 3.5, ""DIFF"" => 0, ""EQUATION"" => ""C00041 + C00222 <=> C00022 + C00099"", ""RCLASS"" => Any[""RC00008"", ""RC00062""])"
rn:R09077,"Dict{String, Any}(""MA_IN"" => Any[5, 0], ""MAIN_PAIRS"" => Any[""RC00053:C00134_C00315"", ""RC00225:C00315_C05665"", ""RC02755:C00007_C00027""], ""ENZYME"" => 1, ""MA_OUT"" => Any[3, 3, 0], ""OUT"" => [""C00134"", ""C05665"", ""C00027""], ""IN"" => [""C00315"", ""C00007"", ""C00001""], ""MEAN_MA"" => 2.25, ""DIFF"" => 1, ""EQUATION"" => ""C00315 + C00007 + C00001 <=> C00134 + C05665 + C00027"", ""RCLASS"" => Any[""RC00053"", ""RC00225"", ""RC02755""])"
rn:R03935,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00064:C02385_C05340"", ""RC00090:C00099_C05340""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 9], ""OUT"" => [""C00099"", ""C02385""], ""IN"" => [""C05340"", ""C00001""], ""MEAN_MA"" => 8.75, ""DIFF"" => 2, ""EQUATION"" => ""C05340 + C00001 <=> C00099 + C02385"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R00904,"Dict{String, Any}(""MA_IN"" => Any[3, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00003_C00004"", ""RC00080:C00099_C05665""], ""ENZYME"" => 1, ""MA_OUT"" => Any[4, 30], ""OUT"" => [""C00099"", ""C00004"", ""C00080""], ""IN"" => [""C05665"", ""C00003"", ""C00001""], ""MEAN_MA"" => 17.5, ""DIFF"" => -2, ""EQUATION"" => ""C05665 + C00003 + C00001 <=> C00099 + C00004 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00080""])"
rn:R00743,"Dict{String, Any}(""MA_IN"" => Any[37, 3], ""MAIN_PAIRS"" => Any[""RC00012:C00024_C00033"", ""RC00014:C00083_C00383"", ""RC02751:C00024_C00083""], ""ENZYME"" => 2, ""MA_OUT"" => Any[2, 39], ""OUT"" => [""C00033"", ""C00083""], ""IN"" => [""C00024"", ""C00383""], ""MEAN_MA"" => 20.25, ""DIFF"" => 1, ""EQUATION"" => ""C00024 + C00383 <=> C00033 + C00083"", ""RCLASS"" => Any[""RC00012"", ""RC00014"", ""RC02751""])"
rn:R03288,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00064:C01152_C01262"", ""RC00090:C00099_C01262""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 10], ""OUT"" => [""C00099"", ""C01152""], ""IN"" => [""C01262"", ""C00001""], ""MEAN_MA"" => 9.5, ""DIFF"" => 2, ""EQUATION"" => ""C01262 + C00001 <=> C00099 + C01152"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R00911,"Dict{String, Any}(""MA_IN"" => Any[9], ""MAIN_PAIRS"" => Any[""RC00064:C00047_C05341"", ""RC00090:C00099_C05341""], ""ENZYME"" => 3, ""MA_OUT"" => Any[4, 6], ""OUT"" => [""C00099"", ""C00047""], ""IN"" => [""C05341"", ""C00001""], ""MEAN_MA"" => 7.0, ""DIFF"" => 1, ""EQUATION"" => ""C05341 + C00001 <=> C00099 + C00047"", ""RCLASS"" => Any[""RC00064"", ""RC00090""])"
rn:R02473,"Dict{String, Any}(""MA_IN"" => Any[5, 4], ""MAIN_PAIRS"" => Any[""RC00096:C00099_C00864"", ""RC00141:C00522_C00864""], ""ENZYME"" => 6, ""MA_OUT"" => Any[9], ""OUT"" => [""C00020"", ""C00013"", ""C00864""], ""IN"" => [""C00002"", ""C00522"", ""C00099""], ""MEAN_MA"" => 6.75, ""DIFF"" => 0, ""EQUATION"" => ""C00002 + C00522 + C00099 <=> C00020 + C00013 + C00864"", ""RCLASS"" => Any[""RC00096"", ""RC00141""])"
rn:R00909,"Dict{String, Any}(""MA_IN"" => Any[6], ""MAIN_PAIRS"" => Any[""RC00096:C00099_C01073"", ""RC00300:C00033_C01073""], ""ENZYME"" => 3, ""MA_OUT"" => Any[2, 4], ""OUT"" => [""C00033"", ""C00099""], ""IN"" => [""C01073"", ""C00001""], ""MEAN_MA"" => 4.5, ""DIFF"" => 0, ""EQUATION"" => ""C01073 + C00001 <=> C00033 + C00099"", ""RCLASS"" => Any[""RC00096"", ""RC00300""])"
rn:R03045,"Dict{String, Any}(""MA_IN"" => Any[37], ""MAIN_PAIRS"" => Any[""RC00834:C00894_C05668""], ""ENZYME"" => 4, ""MA_OUT"" => Any[37], ""OUT"" => [""C00894"", ""C00001""], ""IN"" => [""C05668""], ""MEAN_MA"" => 37.0, ""DIFF"" => 0, ""EQUATION"" => ""C05668 <=> C00894 + C00001"", ""RCLASS"" => Any[""RC00834""])"
rn:R00978,"Dict{String, Any}(""MA_IN"" => Any[5, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00072:C00106_C00429""], ""ENZYME"" => 1, ""MA_OUT"" => Any[5, 31], ""OUT"" => [""C00106"", ""C00005"", ""C00080""], ""IN"" => [""C00429"", ""C00006""], ""MEAN_MA"" => 18.5, ""DIFF"" => -2, ""EQUATION"" => ""C00429 + C00006 <=> C00106 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00072""])"
rn:R01611,"Dict{String, Any}(""MA_IN"" => Any[3], ""MAIN_PAIRS"" => Any[""RC00565:C00222_C00804""], ""ENZYME"" => 4, ""MA_OUT"" => Any[3], ""OUT"" => [""C00804"", ""C00001""], ""IN"" => [""C00222""], ""MEAN_MA"" => 3.0, ""DIFF"" => 0, ""EQUATION"" => ""C00222 <=> C00804 + C00001"", ""RCLASS"" => Any[""RC00565""])"
