first,second
rn:R07385,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00017:C00189_C04756"", ""RC00425:C04756_C15647""], ""ENZYME"" => 3, ""MA_OUT"" => Any[12, 2], ""OUT"" => [""C15647"", ""C00189""], ""IN"" => [""C04756"", ""C00001""], ""MEAN_MA"" => 10.5, ""DIFF"" => 0, ""EQUATION"" => ""C04756 + C00001 <=> C15647 + C00189"", ""RCLASS"" => Any[""RC00017"", ""RC00425""])"
rn:R03454,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00017:C01264_C03820""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6], ""OUT"" => [""C03820"", ""C00009""], ""IN"" => [""C01264"", ""C00001""], ""MEAN_MA"" => 8.0, ""DIFF"" => -4, ""EQUATION"" => ""C01264 + C00001 <=> C03820 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R07387,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00037:C04317_C05212"", ""RC00094:C00060_C05212""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11, 2], ""OUT"" => [""C04317"", ""C00060""], ""IN"" => [""C05212"", ""C00001""], ""MEAN_MA"" => 10.25, ""DIFF"" => -1, ""EQUATION"" => ""C05212 + C00001 <=> C04317 + C00060"", ""RCLASS"" => Any[""RC00037"", ""RC00094""])"
rn:R04363,"Dict{String, Any}(""MA_IN"" => Any[37, 6], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00041:C03820_C04361""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 8], ""OUT"" => [""C00010"", ""C04361""], ""IN"" => [""C00040"", ""C03820""], ""MEAN_MA"" => 20.75, ""DIFF"" => -3, ""EQUATION"" => ""C00040 + C03820 <=> C00010 + C04361"", ""RCLASS"" => Any[""RC00004"", ""RC00041""])"
rn:R04311,"Dict{String, Any}(""MA_IN"" => Any[10], ""MAIN_PAIRS"" => Any[""RC00020:C03129_C03372"", ""RC02886:C03372_C03715""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8, 5], ""OUT"" => [""C03715"", ""C03129""], ""IN"" => [""C03372"", ""C00339""], ""MEAN_MA"" => 8.25, ""DIFF"" => 3, ""EQUATION"" => ""C03372 + C00339 <=> C03715 + C03129"", ""RCLASS"" => Any[""RC00020"", ""RC02886""])"
rn:R04321,"Dict{String, Any}(""MA_IN"" => Any[21, 6], ""MAIN_PAIRS"" => Any[""RC00002:C00055_C00307"", ""RC00017:C03820_C04598""], ""ENZYME"" => 2, ""MA_OUT"" => Any[17, 13], ""OUT"" => [""C00055"", ""C04598""], ""IN"" => [""C00307"", ""C03820""], ""MEAN_MA"" => 14.25, ""DIFF"" => 3, ""EQUATION"" => ""C00307 + C03820 <=> C00055 + C04598"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R03415,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00199:C01233_C04635""], ""ENZYME"" => 3, ""MA_OUT"" => Any[8], ""OUT"" => [""C00071"", ""C01233""], ""IN"" => [""C04635"", ""C00001""], ""MEAN_MA"" => 9.5, ""DIFF"" => -3, ""EQUATION"" => ""C04635 + C00001 <=> C00071 + C01233"", ""RCLASS"" => Any[""RC00199""])"
rn:R04361,"Dict{String, Any}(""MA_IN"" => Any[37, 8], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00037:C03968_C05977""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 11], ""OUT"" => [""C00010"", ""C05977""], ""IN"" => [""C00040"", ""C03968""], ""MEAN_MA"" => 22.0, ""DIFF"" => -2, ""EQUATION"" => ""C00040 + C03968 <=> C00010 + C05977"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R10804,"Dict{String, Any}(""MA_IN"" => Any[7, 23], ""MAIN_PAIRS"" => Any[""RC00005:C00015_C00052"", ""RC00059:C03201_C20859""], ""ENZYME"" => 2, ""MA_OUT"" => Any[10, 16], ""OUT"" => [""C20859"", ""C00015""], ""IN"" => [""C03201"", ""C00052""], ""MEAN_MA"" => 14.0, ""DIFF"" => -4, ""EQUATION"" => ""C03201 + C00052 <=> C20859 + C00015"", ""RCLASS"" => Any[""RC00005"", ""RC00059""])"
rn:R03110,"Dict{String, Any}(""MA_IN"" => Any[21, 8], ""MAIN_PAIRS"" => Any[""RC00002:C00055_C00307"", ""RC00017:C00958_C03454""], ""ENZYME"" => 2, ""MA_OUT"" => Any[17, 16], ""OUT"" => [""C00055"", ""C00958""], ""IN"" => [""C00307"", ""C03454""], ""MEAN_MA"" => 15.5, ""DIFF"" => 4, ""EQUATION"" => ""C00307 + C03454 <=> C00055 + C00958"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R07382,"Dict{String, Any}(""MA_IN"" => Any[10, 37], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00037:C15646_C15647""], ""ENZYME"" => 2, ""MA_OUT"" => Any[12, 32], ""OUT"" => [""C15647"", ""C00010""], ""IN"" => [""C15646"", ""C00040""], ""MEAN_MA"" => 22.75, ""DIFF"" => -3, ""EQUATION"" => ""C15646 + C00040 <=> C15647 + C00010"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R04360,"Dict{String, Any}(""MA_IN"" => Any[8, 33], ""MAIN_PAIRS"" => Any[""RC00001:C00005_C00006"", ""RC00029:C03715_C03968""], ""ENZYME"" => 1, ""MA_OUT"" => Any[8, 31], ""OUT"" => [""C03715"", ""C00005"", ""C00080""], ""IN"" => [""C03968"", ""C00006""], ""MEAN_MA"" => 20.0, ""DIFF"" => -2, ""EQUATION"" => ""C03968 + C00006 <=> C03715 + C00005 + C00080"", ""RCLASS"" => Any[""RC00001"", ""RC00029""])"
rn:R07384,"Dict{String, Any}(""MA_IN"" => Any[14, 17], ""MAIN_PAIRS"" => Any[""RC00002:C00055_C00570"", ""RC00017:C03454_C04756""], ""ENZYME"" => 2, ""MA_OUT"" => Any[8, 19], ""OUT"" => [""C03454"", ""C00570""], ""IN"" => [""C04756"", ""C00055""], ""MEAN_MA"" => 14.5, ""DIFF"" => -4, ""EQUATION"" => ""C04756 + C00055 <=> C03454 + C00570"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
rn:R02745,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00199:C00670_C04517""], ""ENZYME"" => 3, ""MA_OUT"" => Any[10], ""OUT"" => [""C00071"", ""C00670""], ""IN"" => [""C04517"", ""C00001""], ""MEAN_MA"" => 11.5, ""DIFF"" => -3, ""EQUATION"" => ""C04517 + C00001 <=> C00071 + C00670"", ""RCLASS"" => Any[""RC00199""])"
rn:R07386,"Dict{String, Any}(""MA_IN"" => Any[14, 4], ""MAIN_PAIRS"" => Any[""RC00017:C00114_C00958"", ""RC00017:C00189_C04756"", ""RC02950:C00958_C04756""], ""ENZYME"" => 2, ""MA_OUT"" => Any[16, 2], ""OUT"" => [""C00958"", ""C00189""], ""IN"" => [""C04756"", ""C00114""], ""MEAN_MA"" => 9.0, ""DIFF"" => 0, ""EQUATION"" => ""C04756 + C00114 <=> C00958 + C00189"", ""RCLASS"" => Any[""RC00017"", ""RC02950""])"
rn:R03438,"Dict{String, Any}(""MA_IN"" => Any[37, 11], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00040"", ""RC00037:C04317_C05212""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 14], ""OUT"" => [""C00010"", ""C05212""], ""IN"" => [""C00040"", ""C04317""], ""MEAN_MA"" => 23.5, ""DIFF"" => -2, ""EQUATION"" => ""C00040 + C04317 <=> C00010 + C05212"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R07383,"Dict{String, Any}(""MA_IN"" => Any[12], ""MAIN_PAIRS"" => Any[""RC00017:C03454_C15647""], ""ENZYME"" => 3, ""MA_OUT"" => Any[8], ""OUT"" => [""C03454"", ""C00009""], ""IN"" => [""C15647"", ""C00001""], ""MEAN_MA"" => 10.0, ""DIFF"" => -4, ""EQUATION"" => ""C15647 + C00001 <=> C03454 + C00009"", ""RCLASS"" => Any[""RC00017""])"
rn:R07380,"Dict{String, Any}(""MA_IN"" => Any[11], ""MAIN_PAIRS"" => Any[""RC00017:C04635_C15645"", ""RC00425:C00346_C04635""], ""ENZYME"" => 3, ""MA_OUT"" => Any[6, 6], ""OUT"" => [""C15645"", ""C00346""], ""IN"" => [""C04635"", ""C00001""], ""MEAN_MA"" => 8.5, ""DIFF"" => 1, ""EQUATION"" => ""C04635 + C00001 <=> C15645 + C00346"", ""RCLASS"" => Any[""RC00017"", ""RC00425""])"
rn:R03437,"Dict{String, Any}(""MA_IN"" => Any[37, 11], ""MAIN_PAIRS"" => Any[""RC00004:C00010_C00024"", ""RC00037:C04317_C04598""], ""ENZYME"" => 2, ""MA_OUT"" => Any[32, 13], ""OUT"" => [""C00010"", ""C04598""], ""IN"" => [""C00024"", ""C04317""], ""MEAN_MA"" => 23.25, ""DIFF"" => -3, ""EQUATION"" => ""C00024 + C04317 <=> C00010 + C04598"", ""RCLASS"" => Any[""RC00004"", ""RC00037""])"
rn:R04452,"Dict{String, Any}(""MA_IN"" => Any[13], ""MAIN_PAIRS"" => Any[""RC00037:C04317_C04598"", ""RC00094:C00033_C04598""], ""ENZYME"" => 3, ""MA_OUT"" => Any[11, 2], ""OUT"" => [""C04317"", ""C00033""], ""IN"" => [""C04598"", ""C00001""], ""MEAN_MA"" => 9.75, ""DIFF"" => 0, ""EQUATION"" => ""C04598 + C00001 <=> C04317 + C00033"", ""RCLASS"" => Any[""RC00037"", ""RC00094""])"
rn:R07381,"Dict{String, Any}(""MA_IN"" => Any[14], ""MAIN_PAIRS"" => Any[""RC00017:C03454_C04756"", ""RC00425:C00346_C04756""], ""ENZYME"" => 3, ""MA_OUT"" => Any[8, 6], ""OUT"" => [""C03454"", ""C00346""], ""IN"" => [""C04756"", ""C00001""], ""MEAN_MA"" => 10.5, ""DIFF"" => 0, ""EQUATION"" => ""C04756 + C00001 <=> C03454 + C00346"", ""RCLASS"" => Any[""RC00017"", ""RC00425""])"
rn:R04126,"Dict{String, Any}(""MA_IN"" => Any[20, 4], ""MAIN_PAIRS"" => Any[""RC00002:C00002_C00008"", ""RC00017:C02773_C03968""], ""ENZYME"" => 2, ""MA_OUT"" => Any[19, 8], ""OUT"" => [""C00008"", ""C03968""], ""IN"" => [""C00002"", ""C02773""], ""MEAN_MA"" => 12.75, ""DIFF"" => 3, ""EQUATION"" => ""C00002 + C02773 <=> C00008 + C03968"", ""RCLASS"" => Any[""RC00002"", ""RC00017""])"
