cpd,ma
C00577,3.0
C00579,7.0
C00606,7.0
C00613,11.0
C00617,24.0
C00623,7.0
C00624,7.0
C00631,8.0
C00636,10.0
C00645,9.0
C00655,18.0
C00666,6.0
C00668,10.0
C00671,6.0
C00677,11.0
C00680,6.0
C00700,21.0
C00704,0.0
C00705,18.0
C00718,7.0
C00721,9.0
C00740,4.0
C00787,NaN
C00819,6.0
C00821,34.0
C00826,9.0
C00842,24.0
C00856,32.0
C00857,29.0
C00860,8.0
C00862,29.0
C00868,33.0
C00876,35.0
C00881,13.0
C00882,31.0
C00886,26.0
C00900,5.0
C00911,5.0
C00931,10.0
C00942,17.0
C00944,7.0
C00957,4.0
C00986,2.0
C00988,7.0
C01001,29.0
C01005,8.0
C01024,31.0
C01037,7.0
C01043,7.0
C01051,28.0
C01063,40.0
C01080,33.0
C01081,18.0
C01087,5.0
C01092,7.0
C01094,10.0
C01099,10.0
C01100,12.0
C01102,9.0
C01103,17.0
C01107,9.0
C01134,13.0
C01137,18.0
C01151,9.0
C01159,8.0
C01170,25.0
C01172,10.0
C01177,8.0
C01179,9.0
C01182,9.0
C01185,16.0
C01217,35.0
C01250,7.0
C01251,6.0
C01267,13.0
C01269,14.0
C01274,39.0
C01279,7.0
C01300,11.0
C01302,17.0
C01304,17.0
C01330,1.0
C01335,0.0
C01337,20.0
C01344,18.0
C01345,19.0
C01346,16.0
C01367,17.0
C01368,15.0
C01432,3.0
C01438,1.0
C01528,1.0
C01563,2.0
C01573,16.0
C01609,NaN
C01635,NaN
C01636,NaN
C01637,NaN
C01638,NaN
C01639,NaN
C01641,NaN
C01642,NaN
C01643,NaN
C01644,NaN
C01645,NaN
C01646,NaN
C01647,NaN
C01648,NaN
C01649,NaN
C01650,NaN
C01651,NaN
C01652,NaN
C01653,NaN
C01672,3.0
C01762,14.0
C01847,22.0
C01909,9.0
C01929,8.0
C01931,25.0
C01935,30.0
C01977,37.0
C02047,40.0
C02051,9.0
C02097,24.0
C02128,19.0
C02163,40.0
C02188,9.0
C02191,26.0
C02211,17.0
C02226,5.0
C02282,38.0
C02342,NaN
C02356,5.0
C02412,23.0
C02430,39.0
C02463,34.0
C02469,5.0
C02504,6.0
C02508,9.0
C02520,9.0
C02532,8.0
C02553,27.0
C02554,38.0
C02565,5.0
C02583,8.0
C02612,5.0
C02630,5.0
C02631,7.0
C02637,8.0
C02656,5.0
C02702,30.0
C02729,NaN
C02737,13.0
C02739,26.0
C02741,23.0
C02743,8.0
C02764,32.0
C02839,43.0
C02872,15.0
C02962,10.0
C02967,33.0
C02972,8.0
C02984,26.0
C02987,38.0
C02988,33.0
C02992,28.0
C03028,20.0
C03082,9.0
C03090,9.0
C03125,38.0
C03127,39.0
C03150,13.0
C03175,12.0
C03194,3.0
C03232,8.0
C03306,10.0
C03344,39.0
C03356,9.0
C03373,15.0
C03391,34.0
C03402,29.0
C03406,11.0
C03431,19.0
C03492,13.0
C03506,13.0
C03511,32.0
C03512,44.0
C03516,30.0
C03523,6.0
C03546,8.0
C03576,5.0
C03633,9.0
C03638,23.0
C03684,11.0
C03722,8.0
C03741,5.0
C03758,7.0
C03794,22.0
C03798,9.0
C03800,9.0
C03802,11.0
C03803,4.0
C03838,13.0
C03880,30.0
C03920,6.0
C03972,7.0
C04002,6.0
C04006,8.0
C04039,5.0
C04051,8.0
C04122,7.0
C04133,11.0
C04144,27.0
C04153,38.0
C04157,38.0
C04161,NaN
C04181,6.0
C04188,10.0
C04236,6.0
C04242,16.0
C04250,34.0
C04272,5.0
C04302,16.0
C04309,9.0
C04311,11.0
C04312,22.0
C04327,12.0
C04330,37.0
C04332,15.0
C04341,5.0
C04352,15.0
C04376,13.0
C04377,36.0
C04411,6.0
C04421,9.0
C04425,20.0
C04441,16.0
C04462,10.0
C04488,39.0
C04489,26.0
C04500,31.0
C04501,13.0
C04556,11.0
C04582,11.0
C04590,15.0
C04628,14.0
C04638,23.0
C04640,14.0
C04646,18.0
C04666,12.0
C04677,18.0
C04678,29.0
C04681,18.0
C04692,15.0
C04728,35.0
C04732,11.0
C04734,19.0
C04735,9.0
C04751,17.0
C04752,12.0
C04778,18.0
C04807,16.0
C04823,22.0
C04832,21.0
C04856,30.0
C04874,13.0
C04895,19.0
C04896,24.0
C04899,31.0
C04916,24.0
C05125,19.0
C05172,3.0
C05196,NaN
C05197,6.0
C05198,12.0
C05199,NaN
C05269,39.0
C05312,6.0
C05335,7.0
C05336,39.0
C05345,10.0
C05359,NaN
C05378,10.0
C05382,10.0
C05512,13.0
C05526,14.0
C05527,6.0
C05528,7.0
C05533,6.0
C05574,5.0
C05662,6.0
C05684,2.0
C05691,20.0
C05698,6.0
C05703,0.0
C05772,33.0
C05773,39.0
C05775,14.0
C05777,37.0
C05778,33.0
C05822,17.0
C05840,5.0
C05841,12.0
C05921,31.0
C05924,20.0
C05925,17.0
C05927,38.0
C05946,6.0
C05947,6.0
C06006,6.0
C06007,5.0
C06010,5.0
C06019,9.0
C06020,25.0
C06021,22.0
C06032,5.0
C06055,9.0
C06056,5.0
C06112,39.0
C06113,25.0
C06156,10.0
C06193,18.0
C06196,17.0
C06232,2.0
C06240,27.0
C06249,9.0
C06250,16.0
C06319,37.0
C06320,35.0
C06399,36.0
C06406,37.0
C06407,37.0
C06408,35.0
C06416,37.0
C06481,24.0
C06482,24.0
C06503,36.0
C06504,38.0
C06506,50.0
C06507,49.0
C06508,53.0
C06509,60.0
C06510,77.0
C07281,9.0
C07282,11.0
C07649,6.0
C07836,10.0
C11038,18.0
C11039,21.0
C11475,34.0
C11536,11.0
C11537,7.0
C11538,37.0
C11539,37.0
C11540,40.0
C11542,39.0
C11543,41.0
C11545,39.0
C12214,10.0
C12215,8.0
C13378,20.0
C14463,6.0
C15498,1.0
C15527,31.0
C15532,10.0
C15556,8.0
C15563,18.0
C15565,4.0
C15585,NaN
C15667,16.0
C15809,3.0
C15810,6.0
C15811,8.0
C15812,9.0
C15813,23.0
C15814,6.0
C15853,6.0
C15854,12.0
C15972,9.0
C15973,8.0
C15996,10.0
C16237,9.0
C16242,38.0
C16243,38.0
C16244,37.0
C16396,7.0
C16399,6.0
C16565,5.0
C16583,7.0
C16597,7.0
C16598,7.0
C16600,7.0
C16617,20.0
C16618,19.0
C16619,18.0
C16634,16.0
C16636,NaN
C16638,29.0
C16720,16.0
C16832,8.0
C16848,9.0
C16849,7.0
C16850,8.0
C17022,28.0
C17023,NaN
C17324,36.0
C17401,37.0
C18059,45.0
C18060,13.0
C18096,10.0
C18237,22.0
C18239,17.0
C18799,42.0
C18802,43.0
C18902,2.0
C18910,16.0
C18911,9.0
C19078,32.0
C19080,41.0
C19085,59.0
C19151,38.0
C19152,30.0
C19153,26.0
C19154,18.0
C19155,22.0
C19156,7.0
C19609,1.0
C19722,35.0
C19724,40.0
C19771,44.0
C19787,14.0
C19845,7.0
C19848,33.0
C19852,31.0
C19871,38.0
C19878,10.0
C19882,10.0
C19967,21.0
C19968,19.0
C20239,10.0
C20246,14.0
C20247,14.0
C20248,10.0
C20258,8.0
C20345,8.0
C20466,28.0
C20482,30.0
C20483,33.0
C20518,21.0
C20559,13.0
C20562,24.0
C20565,30.0
C20566,17.0
C20567,16.0
C20580,38.0
C20581,7.0
C20582,7.0
C20627,45.0
C20628,25.0
C20641,23.0
C20648,36.0
C20649,44.0
C20652,43.0
C20663,12.0
C20679,2.0
C20688,37.0
C20691,39.0
C20751,42.0
C20752,44.0
C20754,43.0
C20784,27.0
C20796,36.0
C20858,9.0
C20864,28.0
C20926,13.0
C20954,10.0
C20969,6.0
C21009,6.0
C21010,7.0
C21031,32.0
C21068,10.0
C21069,11.0
C21070,17.0
C21107,12.0
C21153,75.0
C21212,17.0
C21214,8.0
C21215,26.0
C21310,22.0
C21466,13.0
C21467,12.0
C21468,11.0
C21510,33.0
C21511,37.0
C21512,36.0
C21621,21.0
C21629,22.0
C21652,15.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,19.0
C21767,17.0
C21769,22.0
C21851,16.0
C21861,7.0
C21877,32.0
C21878,18.0
C21879,35.0
C21880,25.0
C21881,24.0
C21971,17.0
C22029,10.0
C22266,43.0
C22267,39.0
C22268,34.0
C22269,6.0
C22277,26.0
C22297,21.0
C22298,22.0
C22299,25.0
C22337,9.0
C22395,22.0
C22396,12.0
C22438,8.0
C22441,17.0
C22442,19.0
C22443,19.0
C22453,10.0
C22458,9.0
C22529,20.0
C22634,26.0
C22636,60.0
C22639,26.0
