cpd,ma
C05894,75.0
C05897,66.0
C05898,77.0
C06060,NaN
C06112,39.0
C06113,25.0
C06196,17.0
C06481,24.0
C06563,10.0
C08325,19.0
C08334,10.0
C09099,22.0
C09126,18.0
C10208,9.0
C10216,19.0
C11038,18.0
C11039,20.0
C11439,13.0
C11440,12.0
C11736,12.0
C11826,122.0
C11827,129.0
C12214,10.0
C12215,8.0
C12739,11.0
C13378,20.0
C15494,12.0
C15495,12.0
C15532,10.0
C15586,13.0
C15587,7.0
C15602,NaN
C15603,NaN
C15673,6.0
C15811,8.0
C15812,9.0
C15999,8.0
C16617,21.0
C16635,13.0
C16636,NaN
C16663,NaN
C16664,NaN
C16675,10.0
C17322,35.0
C17324,36.0
C17556,33.0
C18096,10.0
C18796,4.0
C18902,2.0
C19647,43.0
C19722,35.0
C19723,39.0
C19803,9.0
C19842,21.0
C19967,21.0
C19968,19.0
C20446,38.0
C20463,13.0
C20641,23.0
C20648,36.0
C20730,31.0
C20796,36.0
C20858,9.0
C20864,28.0
C21015,8.0
C21016,10.0
C21031,32.0
C21440,9.0
C21748,17.0
C21749,20.0
C21750,17.0
C21751,18.0
C22083,85.0
C22441,17.0
C22442,18.0
C22443,20.0
